,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
0,1980,0,ATL,1610612737,"TOM BURLESON, ART COLLINS, DON COLLINS, CHARLIE CRISS, JOHN DREW, STEVE HAWES, ARMOND HILL, EDDIE JOHNSON, JIM MCELROY, TOM MCMILLEN, SAM PELLOM, TREE ROLLINS, DAN ROUNDFIELD, CRAIG SHELTON",14,3130,6536,6.373,10.0,76.0,0.89,1909,2467,10.459,1185.0,2168.0,3353,1634,688.0,462.0,1462.0,2154,8179,50.4,107.4,6.373,0.1,1.2,0.89,31.3,40.4,10.459,20.5,36.3,56.7,28.9,11.9,8.2,25.4,37.6,132.5
1,1980,0,BOS,1610612738,"NATE ARCHIBALD, LARRY BIRD, M.L. CARR, TERRY DUEROD, ERIC FERNSTEN, CHRIS FORD, GERALD HENDERSON, WAYNE KREKLOW, CEDRIC MAXWELL, KEVIN MCHALE, ROBERT PARISH, RICK ROBEY",12,3581,7099,5.658,65.0,241.0,1.584,1781,2369,8.967,1155.0,2424.0,3579,2202,683.0,594.0,1550.0,1990,9008,46.1,93.2,5.658,0.8,3.3,1.584,23.2,30.7,8.967,14.8,31.0,46.0,28.3,9.0,7.4,20.0,26.4,116.6
2,1980,0,CHI,1610612741,"COBY DIETRICK, ARTIS GILMORE, DAVID GREENWOOD, DWIGHT JONES, LARRY KENON, RONNIE LESTER, OLLIE MACK, SCOTT MAY, RICKY SOBERS, REGGIE THEUS, BOB WILKERSON, JAMES WILKES, SAM WORTHEN",13,3457,6903,6.023,38.0,179.0,0.891,1985,2563,9.849,1227.0,2475.0,3702,1925,729.0,514.0,1648.0,2058,8937,46.5,94.9,6.023,0.4,2.3000000000000003,0.891,27.0,35.1,9.849,16.3,32.7,48.7,26.2,10.4,6.3,22.6,28.6,120.5
3,1980,0,CLE,1610612739,"MIKE BRATZ, MACK CALVIN, KENNY CARR, DON FORD, WALTER JORDAN, CHAD KINCH, BILL LAIMBEER, MIKE MITCHELL, ROGER PHEGLEY, BILL ROBINZINE, DAVE ROBISCH, RANDY SMITH, ROBERT SMITH",13,3171,6773,5.615,71.0,246.0,1.303,1362,1746,10.178,1081.0,1929.0,3010,1750,560.0,246.0,1192.0,1633,7775,47.8,105.2,5.615,0.7999999999999999,3.0,1.303,24.5,31.1,10.178,17.9,32.8,50.6,30.9,8.5,3.8,21.6,31.9,121.1
4,1980,0,DAL,1610612742,"DARRELL ALLUMS, WINFORD BOYNES, MARTY BYRNES, AUSTIN CARR, BRAD DAVIS, RALPH DROLLINGER, JOEY HASSETT, GEOFF HUSTON, ABDUL JEELANI, CLARENCE KEA, TOM LAGARDE, SCOTT LLOYD, JIM SPANARKEL, RICHARD WASHINGTON, JEROME WHITEHEAD",15,2405,5191,6.547,24.0,96.0,1.226,1536,2032,10.138,823.0,1622.0,2445,1594,406.0,190.0,1115.0,1584,6370,48.8,108.8,6.547,0.7999999999999999,3.3,1.226,27.3,37.7,10.138,18.0,36.7,54.8,30.8,7.9,3.9,24.5,36.4,125.6
5,1980,0,DEN,1610612743,"T.R. DUNN, ALEX ENGLISH, GLEN GONDREZICK, KENNY HIGGS, CEDRICK HORDGES, KIM HUGHES, DAN ISSEL, CARL NICKS, JAWANN OLDHAM, JAMESEARL RAY, JOHN ROCHE, DAVID THOMPSON, RON VALENTINE, KIKI VANDEWEGHE",14,3288,6906,6.064,29.0,135.0,1.974,2099,2700,9.225999999999999,1171.0,2127.0,3298,1698,629.0,345.0,1275.0,1832,8704,51.1,110.1,6.064,0.5,2.6,1.974,30.9,40.8,9.225999999999999,20.0,36.1,56.3,30.400000000000002,11.1,7.4,22.8,33.6,133.7
6,1980,0,DET,1610612765,"KENT BENSON, NORMAN BLACK, LARRY DREW, TONY FULLER, KEITH HERRON, PHIL HUBBARD, GREG KELSER, ED LAWRENCE, RON LEE, JOHN LONG, BOB MCADOO, PAUL MOKESKI, WAYNE ROBINSON, TERRY TYLER, LARRY WRIGHT",15,3236,6984,6.655,13.0,84.0,1.3719999999999999,1689,2330,10.173,1201.0,2109.0,3310,1819,884.0,492.0,1729.0,2124,8174,57.2,127.6,6.655,0.1,1.4000000000000001,1.3719999999999999,29.0,42.3,10.173,20.4,38.3,58.4,32.4,15.5,8.700000000000001,30.5,38.0,143.2
7,1980,0,GOS,1610612744,"TOM ABERNETHY, RICKEY BROWN, JOE BARRY CARROLL, PHIL CHENIER, WORLD FREE, BERNARD KING, JOHN LUCAS, BILL MAYFIELD, JOHN MENGELT, SONNY PARKER, CLIFFORD RAY, BILLY REID, LORENZO ROMAR, PURVIS SHORT, LARRY SMITH, RUDY WHITE",16,3476,7086,6.852,17.0,94.0,1.5030000000000001,1819,2505,10.757,1390.0,2336.0,3726,1970,603.0,299.0,1508.0,2114,8788,51.5,109.4,6.852,0.30000000000000004,1.7000000000000002,1.5030000000000001,26.9,36.7,10.757,19.5,33.1,52.6,30.9,9.7,4.1000000000000005,22.8,33.8,130.7
8,1980,0,HOU,1610612745,"MIKE DUNLEAVY, CALVIN GARRETT, TOM HENDERSON, LEE JOHNSON, MAJOR JONES, ALLEN LEAVELL, MOSES MALONE, CALVIN MURPHY, BILLY PAULTZ, ROBERT REID, JOHN STROUD, RUDY TOMJANOVICH, BILL WILLOUGHBY",13,3573,7335,5.913,21.0,118.0,1.317,1711,2223,9.802,1216.0,2347.0,3563,2099,705.0,390.0,1433.0,1901,8878,50.4,105.5,5.913,0.30000000000000004,1.7000000000000002,1.317,23.3,30.4,9.802,17.8,33.7,51.4,29.8,9.5,5.6,20.4,28.4,124.6
9,1980,0,IND,1610612754,"MIKE BANTOM, DUDLEY BRADLEY, DON BUSE, JOHNNY DAVIS, JAMES EDWARDS, CLEMON JOHNSON, GEORGE JOHNSON, BILLY KNIGHT, GEORGE MCGINNIS, DICK MILLER, KENNY NATT, LOUIS ORR, JERRY SICHTING",13,3467,7189,5.793,30.0,168.0,0.982,1804,2521,8.627,1306.0,2246.0,3552,2073,827.0,481.0,1457.0,1977,8768,48.2,102.3,5.793,0.5,2.9000000000000004,0.982,24.8,34.7,8.627,18.4,32.1,50.5,29.9,12.5,6.4,21.3,28.4,121.9
10,1980,0,KCK,1610612758,"OTIS BIRDSONG, LEON DOUGLAS, PHIL FORD, GUS GERARD, ERNIE GRUNFELD, REGGIE KING, SAM LACEY, JOHN LAMBERT, JOE MERIWEATHER, FRANKIE SANDERS, LLOYD WALTON, SCOTT WEDMAN, JOJO WHITE, CHARLES WHITNEY",14,3572,7151,6.649,49.0,168.0,1.45,1576,2206,10.185,1037.0,2450.0,3487,2271,719.0,385.0,1415.0,2092,8769,53.7,109.2,6.649,0.6,2.5,1.45,24.1,33.7,10.185,14.9,35.2,49.9,35.1,11.5,5.5,21.6,32.1,132.0
11,1980,0,LAL,1610612747,"KAREEM ABDUL-JABBAR, JIM BREWER, BUTCH CARTER, JIM CHONES, MICHAEL COOPER, ALAN HARDY, BRAD HOLLAND, TONY JACKSON, MAGIC JOHNSON, EDDIE JORDAN, MARK LANDSBERGER, NORM NIXON, MYLES PATRICK, JAMAAL WILKES",14,3780,7382,6.538,17.0,94.0,1.514,1540,2113,8.723,1165.0,2491.0,3656,2363,808.0,551.0,1533.0,1955,9117,55.599999999999994,110.3,6.538,0.30000000000000004,1.6,1.514,23.4,32.5,8.723,17.2,37.0,54.2,37.1,13.5,7.6,23.1,29.9,135.1
12,1980,0,MIL,1610612749,"JUNIOR BRIDGEMAN, QUINN BUCKNER, HARVEY CATCHINGS, PAT CUMMINGS, LEN ELMORE, MIKE EVANS, MARQUES JOHNSON, MICKEY JOHNSON, BOB LANIER, SIDNEY MONCRIEF, BRIAN WINTERS",11,3722,7472,5.325,30.0,131.0,2.1950000000000003,1802,2340,8.386,1261.0,2408.0,3669,2319,862.0,530.0,1561.0,2198,9276,49.199999999999996,98.6,5.325,0.3,1.7,2.1950000000000003,23.7,30.7,8.386,16.5,31.8,48.2,30.6,11.1,7.1,20.5,29.2,122.4
13,1980,0,NJN,1610612751,"DARWIN COOK, BOB ELLIOTT, MIKE GMINSKI, EDGAR JONES, MAURICE LUCAS, LOWES MOORE, MIKE NEWLIN, MIKE O'KOREN, CLIFF T. ROBINSON, RORY SPARROW, JAN VAN BREDA KOLFF, FOOTS WALKER",12,3409,7166,5.516,31.0,127.0,2.971,1739,2318,8.895,1079.0,2343.0,3422,2012,717.0,451.0,1595.0,2153,8588,50.4,107.10000000000001,5.516,0.4,1.7000000000000002,2.971,26.2,35.0,8.895,16.2,35.8,52.1,31.9,11.3,6.9,24.4,32.3,127.39999999999999
14,1980,0,NYK,1610612752,"REGGIE CARTER, BILL CARTWRIGHT, LARRY DEMIC, MIKE GLENN, MICHEAL RAY RICHARDSON, CAMPY RUSSELL, DEWAYNE SCALES, MARVIN WEBSTER, RAY WILLIAMS, SLY WILLIAMS, MIKE WOODSON",11,3505,7255,5.159,56.0,236.0,1.999,1783,2386,8.07,1137.0,2205.0,3342,1976,861.0,314.0,1435.0,1917,8849,45.7,95.5,5.159,0.6,3.0,1.999,23.3,31.099999999999998,8.07,15.3,29.1,44.6,25.8,11.299999999999999,4.0,18.9,25.3,115.7
15,1980,0,PHL,1610612755,"MAURICE CHEEKS, DOUG COLLINS, EARL CURETON, MONTI DAVIS, DARRYL DAWKINS, JULIUS ERVING, LIONEL HOLLINS, OLLIE JOHNSON, BOBBY JONES, CALDWELL JONES, STEVE MIX, CLINT RICHARDSON, ANDREW TONEY",13,3636,7073,7.102,19.0,84.0,1.207,1865,2427,9.143,1091.0,2618.0,3709,2369,857.0,591.0,1677.0,2061,9156,53.199999999999996,102.9,7.102,0.1,1.1,1.207,25.8,33.6,9.143,14.8,37.0,51.6,33.3,11.8,7.9,23.1,28.7,132.5
16,1980,0,PHX,1610612756,"ALVAN ADAMS, JEFF COOK, WALTER DAVIS, JOHNNY HIGH, DENNIS JOHNSON, RICH KELLEY, JOEL KRAMER, KYLE MACY, MIKE NILES, TRUCK ROBINSON, ALVIN SCOTT",11,3587,7326,5.2860000000000005,35.0,161.0,1.613,1810,2430,7.963,1234.0,2490.0,3724,2205,876.0,416.0,1713.0,1996,9019,45.5,93.3,5.2860000000000005,0.30000000000000004,2.0,1.613,23.1,30.9,7.963,15.6,31.6,47.199999999999996,28.0,10.9,5.4,21.6,25.5,114.60000000000001
17,1980,0,POR,1610612757,"BILLYRAY BATES, RON BREWER, JEFFREY CROMPTON, MIKE GALE, BOB GROSS, ROYLEE HAMILTON, MIKE HARPER, KEVIN KUNNERT, CALVIN NATT, TOM OWENS, JIM PAXSON, KELVIN RANSEY, MYCHAL THOMPSON, KERMIT WASHINGTON",14,3741,7535,6.663,25.0,148.0,1.506,1573,2191,9.461,1243.0,2388.0,3631,2244,769.0,480.0,1505.0,2034,9080,53.4,109.6,6.663,0.30000000000000004,2.1,1.506,22.9,32.8,9.461,20.0,35.8,55.9,31.2,11.4,7.0,22.7,30.5,129.7
18,1980,0,SAN,1610612759,"DAVE CORZINE, GEORGE GERVIN, PAUL GRIFFIN, GEORGE JOHNSON, REGGIE JOHNSON, JOHNNY MOORE, MARK OLBERDING, KEVIN RESTANI, JOHN SHUMATE, JAMES SILAS, MICHAEL WILEY",11,3283,6667,5.438,14.0,77.0,0.828,1960,2551,8.079,1259.0,2484.0,3743,1847,596.0,613.0,1406.0,1988,8540,44.5,90.8,5.438,0.1,0.9,0.828,27.0,35.3,8.079,17.2,33.7,50.7,24.1,8.3,8.1,19.5,27.1,116.5
19,1980,0,SDC,1610612746,"HENRY BIBBY, MICHAEL BROOKS, JOE BRYANT, RON DAVIS, GARFIELD HEARD, SWEN NATER, STAN PIETKIEWICZ, TONY PRICE, WALLY RANK, PHIL SMITH, BRIAN TAYLOR, SIDNEY WICKS, FREEMAN WILLIAMS",13,3411,7144,5.688,132.0,406.0,1.665,1628,2201,7.722,1121.0,2009.0,3130,2074,749.0,284.0,1348.0,1978,8582,45.2,96.0,5.688,1.7,5.1,1.665,21.7,29.9,7.722,15.0,26.8,42.2,28.5,10.4,4.1000000000000005,19.5,28.1,113.7
20,1980,0,SEA,1610612760,"DENNIS AWTREY, JAMES BAILEY, FRED BROWN, JAMES DONALDSON, JACKY DORSEY, BILL HANZLIK, JOHN JOHNSON, VINNIE JOHNSON, LONNIE SHELTON, JACK SIKMA, WALLY WALKER, PAUL WESTPHAL",12,3251,6876,5.51,32.0,110.0,1.499,1701,2239,8.704,1134.0,2347.0,3481,1753,583.0,429.0,1430.0,1820,8235,49.3,106.30000000000001,5.51,0.5,1.8,1.499,26.2,35.0,8.704,17.1,35.3,52.2,26.9,9.7,5.9,22.3,28.3,125.5
21,1980,0,UTH,1610612762,"MEL BENNETT, RON BOONE, ALLAN BRISTOW, WAYNE COOPER, ADRIAN DANTLEY, JOHN DUREN, RICKEY GREEN, DARRELL GRIFFITH, JAMES HARDY, JEFF JUDKINS, BILLY MCKINNEY, BEN POQUETTE, BRETT VROMAN, JEFF WILKINS",14,3223,6612,6.365,42.0,160.0,2.692,1559,2013,10.318,937.0,2286.0,3223,1878,604.0,385.0,1336.0,2018,8047,49.3,102.60000000000001,6.365,0.5,2.6,2.692,24.3,32.0,10.318,15.5,38.4,54.0,32.4,10.8,6.5,22.400000000000002,36.2,123.8
22,1980,0,WAS,1610612764,"GREG BALLARD, DAVID BRITTON, LEWIS BROWN, BOB DANDRIDGE, KEVIN GREVEY, ELVIN HAYES, MITCH KUPCHAK, RICK MAHORN, WES MATTHEWS, ANDRE MCCARTER, KEITH MCCORD, KEVIN PORTER, ANTHONY ROBERTS, CARLOS TERRY, WES UNSELD, JOHN WILLIAMSON",16,3339,7030,7.1080000000000005,65.0,231.0,2.05,1393,1912,9.889,1104.0,2451.0,3555,2027,592.0,376.0,1305.0,1759,8136,56.4,122.2,7.1080000000000005,0.8999999999999999,3.9,2.05,22.5,32.1,9.889,18.5,41.2,59.8,36.8,10.4,5.800000000000001,25.3,32.9,136.1
23,1981,0,ATL,1610612737,"CHARLIE CRISS, JOHN DREW, MIKE GLENN, STEVE HAWES, EDDIE JOHNSON, RUDY MACKLIN, WES MATTHEWS, JIM MCELROY, TOM MCMILLEN, SAM PELLOM, TREE ROLLINS, DAN ROUNDFIELD, CRAIG SHELTON, RORY SPARROW, FREEMAN WILLIAMS, AL WOOD",16,3210,6776,7.222,28.0,128.0,2.966,1833,2387,12.244,1135.0,2368.0,3503,1815,608.0,485.0,1322.0,2268,8281,55.3,120.0,7.222,0.7000000000000001,3.1,2.966,32.0,41.1,12.244,18.2,38.2,56.4,32.0,10.8,7.199999999999999,22.2,38.9,142.8
24,1981,0,BOS,1610612738,"DANNY AINGE, NATE ARCHIBALD, LARRY BIRD, CHARLES BRADLEY, M.L. CARR, TERRY DUEROD, ERIC FERNSTEN, CHRIS FORD, GERALD HENDERSON, TRACY JACKSON, CEDRIC MAXWELL, KEVIN MCHALE, ROBERT PARISH, RICK ROBEY",14,3657,7334,6.481,49.0,184.0,1.659,1817,2457,9.591,1253.0,2489.0,3742,2126,652.0,568.0,1432.0,2014,9180,50.8,103.7,6.481,0.7,2.4,1.659,25.5,34.5,9.591,17.3,33.6,50.900000000000006,30.5,9.6,7.3999999999999995,20.0,28.2,127.7
25,1981,0,CHI,1610612741,"RAY BLUME, ROGER BURKMAN, COBY DIETRICK, ARTIS GILMORE, DAVID GREENWOOD, DWIGHT JONES, LARRY KENON, RONNIE LESTER, JACKIE ROBINSON, RICKY SOBERS, REGGIE THEUS, JAMES WILKES, ORLANDO WOOLRIDGE",13,3300,6582,5.79,54.0,213.0,3.222,1919,2506,9.876999999999999,1097.0,2502.0,3599,2021,569.0,480.0,1594.0,1965,8573,44.6,91.1,5.79,0.7,2.9000000000000004,3.222,26.6,34.6,9.876999999999999,15.8,33.1,48.8,27.5,8.7,6.300000000000001,22.0,27.5,116.6
26,1981,0,CLE,1610612739,"MEL BENNETT, BRAD BRANSON, KENNY CARR, MICKEY DILLARD, JAMES EDWARDS, DON FORD, KEITH HERRON, GEOFF HUSTON, REGGIE JOHNSON, BILL LAIMBEER, LOWES MOORE, JAMES SILAS, RICHARD WASHINGTON, SCOTT WEDMAN, BOB WILKERSON",15,2301,4916,6.765,16.0,88.0,1.495,1169,1562,10.849,815.0,1561.0,2376,1539,429.0,247.0,949.0,1605,5787,49.4,105.4,6.765,0.5,2.8000000000000003,1.495,23.0,32.2,10.849,18.8,34.0,52.3,29.4,10.2,5.0,21.4,37.6,122.0
27,1981,0,DAL,1610612742,"MARK AGUIRRE, ROLANDO BLACKMAN, ALLAN BRISTOW, WAYNE COOPER, BRAD DAVIS, CLARENCE KEA, TOM LAGARDE, SCOTT LLOYD, OLLIE MACK, KURT NIMPHIUS, JIM SPANARKEL, ELSTON TURNER, JAY VINCENT",13,3390,7224,5.88,55.0,190.0,2.263,1740,2366,9.384,1213.0,2228.0,3441,2117,566.0,313.0,1298.0,2193,8575,48.1,103.8,5.88,0.8,3.0,2.263,24.6,34.0,9.384,17.5,32.2,50.0,29.2,7.9,4.8,18.6,31.9,121.4
28,1981,0,DEN,1610612743,"T.R. DUNN, ALEX ENGLISH, GLEN GONDREZICK, KENNY HIGGS, CEDRICK HORDGES, DAN ISSEL, BILLY MCKINNEY, JAMESEARL RAY, DAVE ROBISCH, JOHN ROCHE, DAVID THOMPSON, KIKI VANDEWEGHE",12,3975,7645,5.94,40.0,149.0,2.8930000000000002,2365,2969,9.193,1148.0,2441.0,3589,2261,662.0,368.0,1445.0,2118,10355,55.2,108.2,5.94,0.7999999999999999,2.6,2.8930000000000002,34.300000000000004,43.1,9.193,15.8,35.0,50.699999999999996,32.5,9.0,5.3,20.3,30.4,146.2
29,1981,0,DET,1610612765,"KENT BENSON, GLENN HAGAN, ALAN HARDY, PHIL HUBBARD, EDGAR JONES, JEFF JUDKINS, RON LEE, JOHN LONG, PAUL MOKESKI, ISIAH THOMAS, KELLY TRIPUCKA, TERRY TYLER, LARRY WRIGHT",13,3049,6339,5.5600000000000005,48.0,191.0,2.076,1644,2175,8.958,1015.0,1868.0,2883,1753,660.0,476.0,1385.0,1786,7790,45.6,95.9,5.5600000000000005,0.5,2.6,2.076,23.8,32.1,8.958,15.8,28.6,44.2,26.4,10.1,7.4,21.5,31.5,115.4
30,1981,0,GOS,1610612744,"RICKEY BROWN, JOE BARRY CARROLL, WORLD FREE, MIKE GALE, JOEY HASSETT, BERNARD KING, LEWIS LLOYD, HANK MCDOWELL, SONNY PARKER, LORENZO ROMAR, PURVIS SHORT, LARRY SMITH, SAMUEL WILLIAMS",13,3646,7349,6.381,91.0,325.0,1.125,1709,2382,9.191,1282.0,2452.0,3734,1820,685.0,390.0,1393.0,2225,9092,50.0,101.0,6.381,1.2000000000000002,4.6,1.125,23.2,32.6,9.191,18.6,34.7,52.800000000000004,24.8,9.5,5.699999999999999,19.5,31.7,124.6
31,1981,0,HOU,1610612745,"MIKE DUNLEAVY, CALVIN GARRETT, ELVIN HAYES, TOM HENDERSON, MAJOR JONES, ALLEN LEAVELL, MOSES MALONE, CALVIN MURPHY, JAWANN OLDHAM, BILLY PAULTZ, ROBERT REID, LARRY SPRIGGS, BILL WILLOUGHBY",13,3504,7366,6.126,50.0,176.0,1.5659999999999998,1622,2225,8.363,1403.0,2284.0,3687,1977,648.0,430.0,1300.0,1871,8680,49.3,103.1,6.126,0.7,2.6,1.5659999999999998,21.6,30.0,8.363,19.1,32.0,51.2,28.0,9.2,6.0,18.4,28.6,120.5
32,1981,0,IND,1610612754,"MIKE BANTOM, DON BUSE, BUTCH CARTER, JOHNNY DAVIS, CLEMON JOHNSON, GEORGE JOHNSON, BILLY KNIGHT, GEORGE MCGINNIS, LOUIS ORR, TOM OWENS, JERRY SICHTING, RAYMOND TOWNSEND, HERB WILLIAMS",13,3332,7164,5.776,103.0,316.0,2.749,1612,2176,9.364,1141.0,2372.0,3513,1897,753.0,494.0,1353.0,2041,8379,46.1,100.4,5.776,1.3,4.4,2.749,22.6,31.2,9.364,16.0,33.4,49.300000000000004,26.3,10.6,6.6,19.2,29.8,116.1
33,1981,0,KCK,1610612758,"KENNY DENNARD, LEON DOUGLAS, LARRY DREW, PHIL FORD, ERNIE GRUNFELD, EDDIE JOHNSON, STEVE JOHNSON, REGGIE KING, SAM LACEY, KEVIN LODER, JOE MERIWEATHER, CLIFF T. ROBINSON, CHARLES WHITNEY",13,2873,5851,6.4030000000000005,18.0,99.0,0.749,1281,1804,8.254999999999999,899.0,1913.0,2812,1795,576.0,332.0,1250.0,1963,7045,47.3,96.6,6.4030000000000005,0.2,1.3,0.749,20.3,29.5,8.254999999999999,15.6,35.7,51.1,28.6,10.8,6.800000000000001,20.7,34.3,114.6
34,1981,0,LAL,1610612747,"KAREEM ABDUL-JABBAR, JIM BREWER, MICHAEL COOPER, CLAY JOHNSON, MAGIC JOHNSON, EDDIE JORDAN, MITCH KUPCHAK, MARK LANDSBERGER, BOB MCADOO, MIKE MCGEE, KEVIN MCKENNA, NORM NIXON, KURT RAMBIS, JAMAAL WILKES",14,3919,7585,6.866,13.0,94.0,0.853,1549,2161,9.104,1258.0,2505.0,3763,2356,848.0,517.0,1453.0,1999,9400,59.2,115.10000000000001,6.866,0.1,1.3,0.853,23.6,34.1,9.104,20.7,39.2,59.6,33.3,12.600000000000001,8.1,22.5,33.1,142.5
35,1981,0,MIL,1610612749,"JUNIOR BRIDGEMAN, QUINN BUCKNER, HARVEY CATCHINGS, JEFFREY CROMPTON, PAT CUMMINGS, BOB DANDRIDGE, MIKE EVANS, BRAD HOLLAND, MARQUES JOHNSON, MICKEY JOHNSON, BOB LANIER, ALTON LISTER, SCOTT MAY, SIDNEY MONCRIEF, ROBERT SMITH, KEVIN STACOM, BRIAN WINTERS",17,3544,7015,7.6080000000000005,49.0,164.0,2.012,1753,2329,11.039,1167.0,2415.0,3582,2233,763.0,455.0,1562.0,2281,8890,59.7,125.6,7.6080000000000005,1.0,3.4000000000000004,2.012,27.3,38.5,11.039,17.6,37.1,54.6,40.1,12.5,6.5,27.1,40.0,147.5
36,1981,0,NJN,1610612751,"OTIS BIRDSONG, DAVID BURNS, DARWIN COOK, JOE COOPER, LEN ELMORE, MIKE GMINSKI, ALBERT KING, MIKE O'KOREN, JAN VAN BREDA KOLFF, FOOTS WALKER, BUCK WILLIAMS, RAY WILLIAMS, MIKE WOODSON",13,3187,6594,6.124,30.0,144.0,1.305,1550,2098,8.637,1053.0,1988.0,3041,1963,855.0,366.0,1434.0,1911,7954,49.4,103.3,6.124,0.30000000000000004,2.1,1.305,25.4,35.4,8.637,15.5,29.0,44.7,30.299999999999997,12.4,5.2,23.1,31.9,124.5
37,1981,0,NYK,1610612752,"ALEX BRADLEY, REGGIE CARTER, BILL CARTWRIGHT, HOLLIS COPELAND, LARRY DEMIC, TOBY KNIGHT, MAURICE LUCAS, MIKE NEWLIN, MICHEAL RAY RICHARDSON, CAMPY RUSSELL, DEWAYNE SCALES, RANDY SMITH, MARVIN WEBSTER, PAUL WESTPHAL, SLY WILLIAMS",15,3523,7178,7.022,58.0,214.0,1.676,1603,2171,10.563,1168.0,2273.0,3441,2075,719.0,337.0,1463.0,2195,8707,53.1,109.39999999999999,7.022,0.7,2.9,1.676,24.0,32.6,10.563,17.400000000000002,32.1,49.900000000000006,32.0,11.200000000000001,5.3,22.6,35.2,131.1
38,1981,0,PHL,1610612755,"MAURICE CHEEKS, EARL CURETON, DARRYL DAWKINS, FRANKLIN EDWARDS, JULIUS ERVING, LIONEL HOLLINS, OLLIE JOHNSON, BOBBY JONES, CALDWELL JONES, STEVE MIX, CLINT RICHARDSON, ANDREW TONEY",12,3460,6668,6.069,40.0,136.0,2.678,1779,2357,9.002,944.0,2250.0,3194,2218,831.0,585.0,1381.0,2050,8739,47.4,91.3,6.069,0.4,1.8,2.678,24.1,32.0,9.002,12.9,31.400000000000002,44.3,29.3,11.4,7.800000000000001,19.0,29.0,119.4
39,1981,0,PHX,1610612756,"ALVAN ADAMS, DUDLEY BRADLEY, JEFF COOK, WALTER DAVIS, CRAIG DYKEMA, DENNIS JOHNSON, RICH KELLEY, JOEL KRAMER, KYLE MACY, JOHN MCCULLOUGH, LARRY NANCE, TRUCK ROBINSON, ALVIN SCOTT",13,3508,7140,6.431,54.0,174.0,2.518,1635,2157,9.681000000000001,1123.0,2517.0,3640,2223,753.0,429.0,1501.0,2029,8705,48.3,98.0,6.431,0.8,2.2,2.518,22.2,29.4,9.681000000000001,14.9,33.699999999999996,48.4,29.9,10.2,5.7,20.400000000000002,27.7,119.5
40,1981,0,POR,1610612757,"DENNIS AWTREY, CARL BAILEY, BILLYRAY BATES, BOB GROSS, PETUR GUDMUNDSSON, MIKE HARPER, KEVIN KUNNERT, JEFF LAMP, CALVIN NATT, JIM PAXSON, KELVIN RANSEY, MYCHAL THOMPSON, DARNELL VALENTINE, PETER VERHOEVEN, KERMIT WASHINGTON",15,3629,7187,7.756,29.0,140.0,2.351,1719,2387,9.712,1142.0,2355.0,3497,2054,706.0,367.0,1376.0,2012,9006,52.0,102.3,7.756,0.4,1.7,2.351,24.5,34.7,9.712,18.6,37.0,55.5,29.5,10.0,6.1,22.5,35.9,128.5
41,1981,0,SAN,1610612759,"GENE BANKS, MIKE BRATZ, RON BREWER, DAVE CORZINE, GEORGE GERVIN, PAUL GRIFFIN, STEVE HAYES, GEORGE JOHNSON, JOHN LAMBERT, MIKE MITCHELL, JOHNNY MOORE, MARK OLBERDING, ROGER PHEGLEY, ED RAINS, KEVIN RESTANI, RICH YONAKOR",16,3604,7419,7.459,64.0,252.0,1.4320000000000002,1780,2295,11.82,1210.0,2443.0,3653,2237,593.0,539.0,1250.0,2150,9052,59.5,122.7,7.459,0.8,3.6,1.4320000000000002,28.8,37.6,11.82,21.1,41.6,62.7,34.4,9.9,8.3,20.1,37.7,148.7
42,1981,0,SDC,1610612746,"JIM BROGAN, MICHAEL BROOKS, JOE BRYANT, TOM CHAMBERS, RON DAVIS, JOHN DOUGLAS, ROCK LEE, SWEN NATER, JIM SMITH, BRIAN TAYLOR, JEROME WHITEHEAD, MICHAEL WILEY",12,2750,5360,6.046,59.0,199.0,2.218,1281,1824,7.527,1034.0,1965.0,2999,1338,509.0,265.0,1169.0,1936,6840,44.0,86.4,6.046,1.1,3.5,2.218,20.7,31.4,7.527,16.7,33.4,50.0,23.5,7.8,4.0,19.099999999999998,32.4,110.5
43,1981,0,SEA,1610612760,"JAMES BAILEY, FRED BROWN, JAMES DONALDSON, BILL HANZLIK, ARMOND HILL, JOHN JOHNSON, VINNIE JOHNSON, GREG KELSER, MARK RADFORD, LONNIE SHELTON, JACK SIKMA, PHIL SMITH, RAY TOLBERT, DANNY VRANES, WALLY WALKER, GUS WILLIAMS",16,3505,7178,7.85,38.0,153.0,1.371,1747,2362,10.966,1103.0,2544.0,3647,2103,691.0,460.0,1336.0,2057,8795,54.0,110.9,7.85,0.4,2.0,1.371,27.0,37.3,10.966,18.1,39.699999999999996,57.9,34.7,11.0,7.3,22.9,36.6,135.0
