,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
0,2012,0,ATL,1610612737,"DEVIN HARRIS, AL HORFORD, JOHN JENKINS, IVAN JOHNSON, KYLE KORVER, ANTHONY MORROW, ZAZA PACHULIA, JOHAN PETRO, MIKE SCOTT, JOSH SMITH, DESHAWN STEVENSON, JEFF TEAGUE, ANTHONY TOLLIVER, LOU WILLIAMS",14,19087.0,2998,6440,6.308,682,1834,4.1290000000000004,1127,1572,10.673,746,2540,3286,1924,640,368,1124,1391,7805,310.1,47.7,103.8,6.308,11.2,30.5,4.1290000000000004,18.8,25.5,10.673,12.5,40.4,53.1,29.3,10.2,5.6,17.7,23.3,125.5
1,2012,0,BKN,1610612751,"ANDRAY BLATCHE, KEITH BOGANS, MARSHON BROOKS, JOSH CHILDRESS, REGGIE EVANS, KRIS HUMPHRIES, DAMION JAMES, JOE JOHNSON, BROOK LOPEZ, TORNIKE SHENGELIA, JERRY STACKHOUSE, TYSHAWN TAYLOR, MIRZA TELETOVIC, GERALD WALLACE, C.J. WATSON, DERON WILLIAMS",16,19824.0,2942,6541,6.338,628,1759,4.173,1430,1954,10.525,1047,2458,3505,1668,596,391,1140,1499,7942,288.3,41.5,93.9,6.338,9.3,25.7,4.173,20.0,27.3,10.525,14.899999999999999,35.2,50.1,23.2,8.3,5.8,16.5,21.8,112.5
2,2012,0,BOS,1610612738,"LEANDRO BARBOSA, BRANDON BASS, AVERY BRADLEY, JASON COLLINS, KEVIN GARNETT, JEFF GREEN, KRIS JOSEPH, COURTNEY LEE, FAB MELO, DARKO MILICIC, PAUL PIERCE, SHAVLIK RANDOLPH, RAJON RONDO, JARED SULLINGER, JASON TERRY, JARVIS VARNADO, DJ WHITE, CHRIS WILCOX, TERRENCE WILLIAMS",19,19261.0,2911,6242,8.441,474,1315,3.107,1276,1645,12.138,641,2472,3113,1775,655,363,1082,1672,7572,343.5,49.6,107.2,8.441,6.8,19.5,3.107,21.0,29.599999999999998,12.138,12.8,44.5,57.2,32.6,11.700000000000001,6.5,21.3,32.7,127.1
3,2012,0,CHA,1610612766,"JEFF ADRIEN, BISMACK BIYOMBO, MATT CARROLL, DESAGANA DIOP, BEN GORDON, BRENDAN HAYWOOD, GERALD HENDERSON, CORY HIGGINS, MICHAEL KIDD-GILCHRIST, BYRON MULLENS, RAMON SESSIONS, JEFFERY TAYLOR, TYRUS THOMAS, KEMBA WALKER, REGGIE WILLIAMS",15,18229.0,2604,6154,5.668,433,1291,3.111,1437,1910,8.868,835,2172,3007,1457,542,456,979,1432,7078,291.7,40.0,96.6,5.668,6.6,20.1,3.111,21.8,28.9,8.868,13.0,35.0,48.1,23.5,8.7,7.3,14.8,24.5,108.3
4,2012,0,CHI,1610612741,"MARCO BELINELLI, CARLOS BOOZER, JIMMY BUTLER, LUOL DENG, TAJ GIBSON, RICHARD HAMILTON, KIRK HINRICH, NAZR MOHAMMED, JOAKIM NOAH, VLADIMIR RADMANOVIC, NATE ROBINSON, MARQUIS TEAGUE",12,19517.0,2891,6580,5.02,431,1204,2.5220000000000002,1334,1725,8.942,1018,2467,3485,1875,584,411,1109,1597,7547,283.5,41.3,94.6,5.02,6.1,17.4,2.5220000000000002,18.7,24.1,8.942,14.8,35.4,50.0,27.6,8.5,6.2,16.5,24.2,107.4
5,2012,0,CLE,1610612739,"OMRI CASSPI, ALONZO GEE, DANIEL GIBSON, KYRIE IRVING, KEVIN JONES, JON LEUER, CJ MILES, JEREMY PARGO, CHRIS QUINN, SAMARDO SAMUELS, DONALD SLOAN, TRISTAN THOMPSON, ANDERSON VAREJAO, DION WAITERS, LUKE WALTON, TYLER ZELLER",16,16889.0,2552,5954,6.342,493,1432,3.056,1170,1576,11.131,885,2046,2931,1426,567,277,963,1500,6767,331.3,48.1,114.7,6.342,8.8,27.0,3.056,22.1,30.0,11.131,18.0,39.8,57.5,30.3,11.3,5.0,19.1,29.2,127.1
6,2012,0,DAL,1610612742,"JOSH AKOGNON, RODRIGUE BEAUBOIS, ELTON BRAND, VINCE CARTER, DARREN COLLISON, JAE CROWDER, JARED CUNNINGHAM, EDDY CURRY, JUSTIN DENTMON, CHRIS DOUGLAS-ROBERTS, DEREK FISHER, BERNARD JAMES, MIKE JAMES, DAHNTAY JONES, DOMINIQUE JONES, CHRIS KAMAN, SHAWN MARION, O.J. MAYO, TROY MURPHY, DIRK NOWITZKI, BRANDAN WRIGHT, CHRIS WRIGHT",22,19898.0,3165,6858,9.283,605,1623,5.142,1319,1665,14.344,766,2667,3433,1902,647,454,1103,1688,8254,371.0,55.6,124.3,9.283,10.9,29.8,5.142,24.4,32.2,14.344,13.4,47.0,60.4,34.0,11.0,7.6,21.1,35.6,146.6
7,2012,0,DEN,1610612743,"COREY BREWER, WILSON CHANDLER, KENNETH FARIED, EVAN FOURNIER, DANILO GALLINARI, JORDAN HAMILTON, ANDRE IGUODALA, KOSTA KOUFOS, TY LAWSON, JAVALE MCGEE, ANDRE MILLER, QUINCY MILLER, TIMOFEY MOZGOV, ANTHONY RANDOLPH, JULYAN STONE",15,19906.0,3339,6983,7.6450000000000005,521,1518,3.808,1505,2148,10.214,1092,2601,3693,2002,762,533,1205,1682,8704,295.1,49.3,103.5,7.6450000000000005,8.0,22.8,3.808,22.3,32.0,10.214,16.2,38.1,54.4,28.400000000000002,11.2,7.4,18.0,26.2,129.1
8,2012,0,DET,1610612765,"WILL BYNUM, AUSTIN DAYE, ANDRE DRUMMOND, KIM ENGLISH, JONAS JEREBKO, BRANDON KNIGHT, VIACHESLAV KRAVTSOV, COREY MAGGETTE, JASON MAXIELL, KHRIS MIDDLETON, GREG MONROE, TAYSHAUN PRINCE, KYLE SINGLER, RODNEY STUCKEY, CHARLIE VILLANUEVA",15,18919.0,2854,6401,6.85,462,1342,4.271,1282,1842,10.38,985,2399,3384,1557,544,398,1143,1582,7452,317.2,46.8,104.5,6.85,7.9,22.9,4.271,21.3,31.1,10.38,15.7,39.3,55.0,25.1,9.0,6.6,18.2,28.2,122.9
9,2012,0,GSW,1610612744,"HARRISON BARNES, KENT BAZEMORE, ANDRIS BIEDRINS, ANDREW BOGUT, STEPHEN CURRY, FESTUS EZELI, DRAYMOND GREEN, JARRETT JACK, RICHARD JEFFERSON, CHARLES JENKINS, CARL LANDRY, DAVID LEE, BRANDON RUSH, MALCOLM THOMAS, KLAY THOMPSON, JEREMY TYLER",16,19806.0,3130,6840,6.806,658,1632,4.264,1378,1744,11.084,885,2801,3686,1845,567,346,1210,1753,8296,291.6,44.9,96.9,6.806,8.4,21.8,4.264,19.9,25.599999999999998,11.084,13.0,41.7,54.699999999999996,26.7,7.8,5.9,18.1,27.6,118.0
