PLAYER_ID,PLAYER_FULLNAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
76001,ALAA ABDELNABY,1990,00,1610612757,POR,23.0,43,0,290.0,55,116,0.474,0,0,0.0,25,44,0.568,27,62,89,12,4,12,22,39,135,6.7,1.3,2.7,0.474,0.0,0.0,0.0,0.6,1.0,0.568,0.6,1.4,2.1,0.3,0.1,0.3,0.5,0.9,3.1
51,MAHMOUD ABDUL-RAUF,1990,00,1610612743,DEN,22.0,67,19,1505.0,417,1009,0.413,24,100,0.24,84,98,0.857,34,87,121,206,55,4,110,149,942,22.5,6.2,15.1,0.413,0.4,1.5,0.24,1.3,1.5,0.857,0.5,1.3,1.8,3.1,0.8,0.1,1.6,2.2,14.1
76009,MARK ACRES,1990,00,1610612753,ORL,28.0,68,0,1313.0,109,214,0.509,1,3,0.333,66,101,0.653,140,219,359,25,25,25,42,218,285,19.3,1.6,3.1,0.509,0.0,0.0,0.333,1.0,1.5,0.653,2.1,3.2,5.3,0.4,0.4,0.4,0.6,3.2,4.2
149,MICHAEL ADAMS,1990,00,1610612743,DEN,28.0,66,66,2346.0,560,1421,0.394,167,564,0.296,465,529,0.879,58,198,256,693,147,6,240,162,1752,35.5,8.5,21.5,0.394,2.5,8.5,0.296,7.0,8.0,0.879,0.9,3.0,3.9,10.5,2.2,0.1,3.6,2.5,26.5
76016,MARK AGUIRRE,1990,00,1610612765,DET,31.0,78,13,2006.0,420,909,0.462,24,78,0.308,240,317,0.757,134,240,374,139,47,20,128,209,1104,25.7,5.4,11.7,0.462,0.3,1.0,0.308,3.1,4.1,0.757,1.7,3.1,4.8,1.8,0.6,0.3,1.6,2.7,14.2
76017,DANNY AINGE,1990,00,1610612757,POR,32.0,80,0,1710.0,337,714,0.472,102,251,0.406,114,138,0.826,45,160,205,285,63,13,100,195,890,21.4,4.2,8.9,0.472,1.3,3.1,0.406,1.4,1.7,0.826,0.6,2.0,2.6,3.6,0.8,0.2,1.3,2.4,11.1
76019,MARK ALARIE,1990,00,1610612764,WAS,27.0,42,1,587.0,99,225,0.44,5,21,0.238,41,48,0.854,41,76,117,45,15,8,40,88,244,14.0,2.4,5.4,0.44,0.1,0.5,0.238,1.0,1.1,0.854,1.0,1.8,2.8,1.1,0.4,0.2,1.0,2.1,5.8
76024,STEVE ALFORD,1990,00,1610612742,DAL,26.0,34,0,236.0,59,117,0.504,7,23,0.304,26,31,0.839,10,14,24,22,8,1,16,11,151,6.9,1.7,3.4,0.504,0.2,0.7,0.304,0.8,0.9,0.839,0.3,0.4,0.7,0.6,0.2,0.0,0.5,0.3,4.4
246,GREG ANDERSON,1990,00,1610612749,MIL,27.0,26,0,247.0,27,73,0.37,0,1,0.0,16,28,0.571,26,49,75,3,8,9,22,29,70,9.5,1.0,2.8,0.37,0.0,0.0,0.0,0.6,1.1,0.571,1.0,1.9,2.9,0.1,0.3,0.3,0.8,1.1,2.7
98,NICK ANDERSON,1990,00,1610612753,ORL,23.0,70,42,1971.0,400,857,0.467,17,58,0.293,173,259,0.668,92,294,386,106,74,44,113,145,990,28.2,5.7,12.2,0.467,0.2,0.8,0.293,2.5,3.7,0.668,1.3,4.2,5.5,1.5,1.1,0.6,1.6,2.1,14.1
76046,RON ANDERSON,1990,00,1610612755,PHL,32.0,82,13,2340.0,512,1055,0.485,9,43,0.209,165,198,0.833,103,264,367,115,65,13,100,163,1198,28.5,6.2,12.9,0.485,0.1,0.5,0.209,2.0,2.4,0.833,1.3,3.2,4.5,1.4,0.8,0.2,1.2,2.0,14.6
335,WILLIE ANDERSON,1990,00,1610612759,SAN,24.0,75,75,2592.0,453,991,0.457,7,35,0.2,170,213,0.798,68,283,351,358,79,46,167,226,1083,34.6,6.0,13.2,0.457,0.1,0.5,0.2,2.3,2.8,0.798,0.9,3.8,4.7,4.8,1.1,0.6,2.2,3.0,14.4
76050,MICHAEL ANSLEY,1990,00,1610612753,ORL,24.0,67,1,877.0,144,263,0.548,0,0,0.0,91,127,0.717,122,131,253,25,27,7,32,125,379,13.1,2.1,3.9,0.548,0.0,0.0,0.0,1.4,1.9,0.717,1.8,2.0,3.8,0.4,0.4,0.1,0.5,1.9,5.7
769,B.J. ARMSTRONG,1990,00,1610612741,CHI,23.0,82,0,1731.0,304,632,0.481,15,30,0.5,97,111,0.874,25,124,149,301,70,4,107,118,720,21.1,3.7,7.7,0.481,0.2,0.4,0.5,1.2,1.4,0.874,0.3,1.5,1.8,3.7,0.9,0.0,1.3,1.4,8.8
355,VINCENT ASKEW,1990,00,1610612744,GOS,25.0,7,0,85.0,12,25,0.48,0,0,0.0,9,11,0.818,7,4,11,13,2,0,6,21,33,12.1,1.7,3.6,0.48,0.0,0.0,0.0,1.3,1.6,0.818,1.0,0.6,1.6,1.9,0.3,0.0,0.9,3.0,4.7
173,KEITH ASKINS,1990,00,1610612748,MIA,23.0,39,1,266.0,34,81,0.42,6,25,0.24,12,25,0.48,30,38,68,19,16,13,11,46,86,6.8,0.9,2.1,0.42,0.2,0.6,0.24,0.3,0.6,0.48,0.8,1.0,1.7,0.5,0.4,0.3,0.3,1.2,2.2
76079,MILOS BABIC,1990,00,1610612739,CLE,22.0,12,0,52.0,6,19,0.316,0,0,0.0,7,12,0.583,6,3,9,4,1,1,5,7,19,4.3,0.5,1.6,0.316,0.0,0.0,0.0,0.6,1.0,0.583,0.5,0.3,0.8,0.3,0.1,0.1,0.4,0.6,1.6
1847,THURL BAILEY,1990,00,1610612762,UTH,30.0,82,22,2486.0,399,872,0.458,0,3,0.0,219,271,0.808,101,306,407,124,53,91,130,160,1017,30.3,4.9,10.6,0.458,0.0,0.0,0.0,2.7,3.3,0.808,1.2,3.7,5.0,1.5,0.6,1.1,1.6,2.0,12.4
76090,CEDRIC BALL,1990,00,1610612746,LAC,23.0,7,0,26.0,3,8,0.375,0,0,0.0,2,2,1.0,5,6,11,0,0,2,2,5,8,3.7,0.4,1.1,0.375,0.0,0.0,0.0,0.3,0.3,1.0,0.7,0.9,1.6,0.0,0.0,0.3,0.3,0.7,1.1
76094,KEN BANNISTER,1990,00,1610612746,LAC,31.0,47,3,339.0,43,81,0.531,0,1,0.0,25,65,0.385,34,62,96,9,5,7,25,73,111,7.2,0.9,1.7,0.531,0.0,0.0,0.0,0.5,1.4,0.385,0.7,1.3,2.0,0.2,0.1,0.1,0.5,1.6,2.4
787,CHARLES BARKLEY,1990,00,1610612755,PHL,28.0,67,67,2498.0,665,1167,0.57,44,155,0.284,475,658,0.722,258,422,680,284,110,33,210,173,1849,37.3,9.9,17.4,0.57,0.7,2.3,0.284,7.1,9.8,0.722,3.9,6.3,10.1,4.2,1.6,0.5,3.1,2.6,27.6
344,DANA BARROS,1990,00,1610612760,SEA,24.0,66,0,750.0,154,311,0.495,32,81,0.395,78,85,0.918,17,54,71,111,23,1,54,40,418,11.4,2.3,4.7,0.495,0.5,1.2,0.395,1.2,1.3,0.918,0.3,0.8,1.1,1.7,0.3,0.0,0.8,0.6,6.3
174,JOHN BATTLE,1990,00,1610612737,ATL,28.0,79,2,1863.0,397,862,0.461,14,49,0.286,270,316,0.854,34,125,159,217,45,6,113,145,1078,23.6,5.0,10.9,0.461,0.2,0.6,0.286,3.4,4.0,0.854,0.4,1.6,2.0,2.7,0.6,0.1,1.4,1.8,13.6
76123,KENNY BATTLE,1990,00,1610612756,PHX,26.0,16,4,263.0,38,86,0.442,0,2,0.0,20,29,0.69,21,32,53,15,19,6,17,25,96,16.4,2.4,5.4,0.442,0.0,0.1,0.0,1.3,1.8,0.69,1.3,2.0,3.3,0.9,1.2,0.4,1.1,1.6,6.0
76138,WILLIAM BEDFORD,1990,00,1610612765,DET,27.0,60,4,562.0,106,242,0.438,5,13,0.385,55,78,0.705,55,76,131,32,2,36,32,76,272,9.4,1.8,4.0,0.438,0.1,0.2,0.385,0.9,1.3,0.705,0.9,1.3,2.2,0.5,0.0,0.6,0.5,1.3,4.5
104,BENOIT BENJAMIN,1990,00,1610612746,LAC,26.0,39,38,1337.0,229,465,0.492,0,0,0.0,123,169,0.728,95,374,469,74,26,91,138,110,581,34.3,5.9,11.9,0.492,0.0,0.0,0.0,3.2,4.3,0.728,2.4,9.6,12.0,1.9,0.7,2.3,3.5,2.8,14.9
76152,WINSTON BENNETT,1990,00,1610612739,CLE,26.0,27,13,334.0,40,107,0.374,0,0,0.0,35,47,0.745,30,34,64,28,8,2,20,50,115,12.4,1.5,4.0,0.374,0.0,0.0,0.0,1.3,1.7,0.745,1.1,1.3,2.4,1.0,0.3,0.1,0.7,1.9,4.3
1449,LARRY BIRD,1990,00,1610612738,BOS,34.0,60,60,2277.0,462,1017,0.454,77,198,0.389,163,183,0.891,53,456,509,431,108,58,187,118,1164,38.0,7.7,17.0,0.454,1.3,3.3,0.389,2.7,3.1,0.891,0.9,7.6,8.5,7.2,1.8,1.0,3.1,2.0,19.4
76176,ROLANDO BLACKMAN,1990,00,1610612742,DAL,32.0,80,80,2965.0,634,1316,0.482,40,114,0.351,282,326,0.865,63,193,256,301,69,19,159,153,1590,37.1,7.9,16.5,0.482,0.5,1.4,0.351,3.5,4.1,0.865,0.8,2.4,3.2,3.8,0.9,0.2,2.0,1.9,19.9
76183,LANCE BLANKS,1990,00,1610612765,DET,24.0,38,0,214.0,26,61,0.426,2,16,0.125,10,14,0.714,4,16,20,26,9,2,18,35,64,5.6,0.7,1.6,0.426,0.1,0.4,0.125,0.3,0.4,0.714,0.1,0.4,0.5,0.7,0.2,0.1,0.5,0.9,1.7
302,MOOKIE BLAYLOCK,1990,00,1610612751,NJN,24.0,72,70,2585.0,432,1039,0.416,14,91,0.154,139,176,0.79,67,182,249,441,169,40,207,180,1017,35.9,6.0,14.4,0.416,0.2,1.3,0.154,1.9,2.4,0.79,0.9,2.5,3.5,6.1,2.3,0.6,2.9,2.5,14.1
177,MUGGSY BOGUES,1990,00,1610612766,CHH,26.0,81,46,2299.0,241,524,0.46,0,12,0.0,86,108,0.796,58,158,216,669,137,3,120,160,568,28.4,3.0,6.5,0.46,0.0,0.1,0.0,1.1,1.3,0.796,0.7,2.0,2.7,8.3,1.7,0.0,1.5,2.0,7.0
76195,MANUTE BOL,1990,00,1610612755,PHL,28.0,82,6,1522.0,65,164,0.396,1,14,0.071,24,41,0.585,66,284,350,20,16,247,63,184,155,18.6,0.8,2.0,0.396,0.0,0.2,0.071,0.3,0.5,0.585,0.8,3.5,4.3,0.2,0.2,3.0,0.8,2.2,1.9
41,ANTHONY BONNER,1990,00,1610612758,SAC,23.0,34,6,750.0,103,230,0.448,0,0,0.0,44,76,0.579,59,102,161,49,39,5,41,62,250,22.1,3.0,6.8,0.448,0.0,0.0,0.0,1.3,2.2,0.579,1.7,3.0,4.7,1.4,1.1,0.1,1.2,1.8,7.4
76217,SAM BOWIE,1990,00,1610612751,NJN,30.0,62,51,1916.0,314,723,0.434,4,22,0.182,169,231,0.732,176,304,480,147,43,90,141,175,801,30.9,5.1,11.7,0.434,0.1,0.4,0.182,2.7,3.7,0.732,2.8,4.9,7.7,2.4,0.7,1.5,2.3,2.8,12.9
76247,RANDY BREUER,1990,00,1610612750,MIN,30.0,73,44,1505.0,197,435,0.453,0,0,0.0,35,79,0.443,114,231,345,73,35,80,69,132,429,20.6,2.7,6.0,0.453,0.0,0.0,0.0,0.5,1.1,0.443,1.6,3.2,4.7,1.0,0.5,1.1,0.9,1.8,5.9
