PLAYER_ID,PLAYER_FULLNAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
202399,JEFF ADRIEN,2010,00,1610612744,GSW,25.0,23,0,196.0,23,54,0.426,0,0,0.0,11,19,0.579,23,35,58,10,4,5,9,28,57,8.5,1.0,2.3,0.426,0.0,0.0,0.0,0.5,0.8,0.579,1.0,1.5,2.5,0.4,0.2,0.2,0.4,1.2,2.5
201167,ARRON AFFLALO,2010,00,1610612743,DEN,25.0,69,69,2324.0,312,627,0.498,105,248,0.423,138,163,0.847,45,206,251,168,34,31,71,153,867,33.7,4.5,9.1,0.498,1.5,3.6,0.423,2.0,2.4,0.847,0.7,3.0,3.6,2.4,0.5,0.4,1.0,2.2,12.6
200772,MAURICE AGER,2010,00,1610612750,MIN,27.0,4,0,29.0,6,11,0.545,3,4,0.75,0,0,0.0,0,2,2,1,1,0,4,4,15,7.3,1.5,2.8,0.545,0.8,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.3,0.0,1.0,1.0,3.8
201582,ALEXIS AJINCA,2010,00,1610612742,DAL,23.0,10,2,75.0,12,32,0.375,3,7,0.429,2,3,0.667,5,12,17,2,3,5,1,13,29,7.5,1.2,3.2,0.375,0.3,0.7,0.429,0.2,0.3,0.667,0.5,1.2,1.7,0.2,0.3,0.5,0.1,1.3,2.9
202374,SOLOMON ALABI,2010,00,1610612761,TOR,23.0,12,0,59.0,3,15,0.2,0,0,0.0,0,2,0.0,7,7,14,2,2,2,3,5,6,4.9,0.3,1.3,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.2,0.2,0.3,0.4,0.5
202332,COLE ALDRICH,2010,00,1610612760,OKC,22.0,18,0,142.0,8,15,0.533,0,0,0.0,2,4,0.5,13,22,35,4,5,7,8,30,18,7.9,0.4,0.8,0.533,0.0,0.0,0.0,0.1,0.2,0.5,0.7,1.2,1.9,0.2,0.3,0.4,0.4,1.7,1.0
200746,LAMARCUS ALDRIDGE,2010,00,1610612757,POR,25.0,81,81,3211.0,707,1415,0.5,4,23,0.174,351,444,0.791,278,431,709,170,82,94,153,220,1769,39.6,8.7,17.5,0.5,0.0,0.3,0.174,4.3,5.5,0.791,3.4,5.3,8.8,2.1,1.0,1.2,1.9,2.7,21.8
2124,MALIK ALLEN,2010,00,1610612753,ORL,33.0,18,0,178.0,11,31,0.355,0,0,0.0,1,2,0.5,12,20,32,4,1,4,3,30,23,9.9,0.6,1.7,0.355,0.0,0.0,0.0,0.1,0.1,0.5,0.7,1.1,1.8,0.2,0.1,0.2,0.2,1.7,1.3
951,RAY ALLEN,2010,00,1610612738,BOS,35.0,80,80,2890.0,480,978,0.491,168,378,0.444,193,219,0.881,51,223,274,219,77,16,117,147,1321,36.1,6.0,12.2,0.491,2.1,4.7,0.444,2.4,2.7,0.881,0.6,2.8,3.4,2.7,1.0,0.2,1.5,1.8,16.5
2754,TONY ALLEN,2010,00,1610612763,MEM,29.0,72,31,1494.0,251,492,0.51,4,23,0.174,137,182,0.753,70,123,193,104,129,44,86,161,643,20.8,3.5,6.8,0.51,0.1,0.3,0.174,1.9,2.5,0.753,1.0,1.7,2.7,1.4,1.8,0.6,1.2,2.2,8.9
202329,AL-FAROUQ AMINU,2010,00,1610612746,LAC,20.0,81,14,1452.0,160,406,0.394,45,143,0.315,92,119,0.773,75,192,267,60,59,25,103,121,457,17.9,2.0,5.0,0.394,0.6,1.8,0.315,1.1,1.5,0.773,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,5.6
200811,LOU AMUNDSON,2010,00,1610612744,GSW,28.0,46,7,691.0,83,183,0.454,0,0,0.0,34,87,0.391,81,104,185,17,14,33,24,87,200,15.0,1.8,4.0,0.454,0.0,0.0,0.0,0.7,1.9,0.391,1.8,2.3,4.0,0.4,0.3,0.7,0.5,1.9,4.3
2365,CHRIS ANDERSEN,2010,00,1610612743,DEN,32.0,45,0,732.0,82,137,0.599,0,1,0.0,86,135,0.637,75,144,219,20,23,58,25,79,250,16.3,1.8,3.0,0.599,0.0,0.0,0.0,1.9,3.0,0.637,1.7,3.2,4.9,0.4,0.5,1.3,0.6,1.8,5.6
2431,DAVID ANDERSEN,2010,00,1610612761,TOR,31.0,11,0,150.0,23,47,0.489,3,10,0.3,7,7,1.0,8,26,34,7,3,3,8,11,56,13.6,2.1,4.3,0.489,0.3,0.9,0.3,0.6,0.6,1.0,0.7,2.4,3.1,0.6,0.3,0.3,0.7,1.0,5.1
202341,JAMES ANDERSON,2010,00,1610612759,SAS,22.0,26,2,286.0,31,81,0.383,18,46,0.391,14,18,0.778,2,21,23,18,3,6,13,24,94,11.0,1.2,3.1,0.383,0.7,1.8,0.391,0.5,0.7,0.778,0.1,0.8,0.9,0.7,0.1,0.2,0.5,0.9,3.6
201583,RYAN ANDERSON,2010,00,1610612753,ORL,23.0,64,14,1424.0,226,525,0.43,134,341,0.393,95,117,0.812,129,226,355,52,30,38,49,137,681,22.3,3.5,8.2,0.43,2.1,5.3,0.393,1.5,1.8,0.812,2.0,3.5,5.5,0.8,0.5,0.6,0.8,2.1,10.6
2546,CARMELO ANTHONY,2010,00,1610612743,DEN,27.0,50,50,1774.0,437,967,0.452,42,126,0.333,343,417,0.823,77,305,382,140,43,31,142,134,1259,35.5,8.7,19.3,0.452,0.8,2.5,0.333,6.9,8.3,0.823,1.5,6.1,7.6,2.8,0.9,0.6,2.8,2.7,25.2
201202,JOEL ANTHONY,2010,00,1610612748,MIA,28.0,75,11,1463.0,53,99,0.535,0,0,0.0,47,73,0.644,104,162,266,24,10,93,36,194,153,19.5,0.7,1.3,0.535,0.0,0.0,0.0,0.6,1.0,0.644,1.4,2.2,3.5,0.3,0.1,1.2,0.5,2.6,2.0
2240,GILBERT ARENAS,2010,00,1610612764,WAS,29.0,21,14,726.0,130,330,0.394,47,145,0.324,56,67,0.836,6,64,70,117,30,12,71,76,363,34.6,6.2,15.7,0.394,2.2,6.9,0.324,2.7,3.2,0.836,0.3,3.0,3.3,5.6,1.4,0.6,3.4,3.6,17.3
2772,TREVOR ARIZA,2010,00,1610612740,NOH,25.0,75,75,2600.0,303,762,0.398,82,271,0.303,138,197,0.701,61,347,408,162,120,31,118,180,826,34.7,4.0,10.2,0.398,1.1,3.6,0.303,1.8,2.6,0.701,0.8,4.6,5.4,2.2,1.6,0.4,1.6,2.4,11.0
200756,HILTON ARMSTRONG,2010,00,1610612764,WAS,26.0,41,2,412.0,31,64,0.484,1,3,0.333,14,23,0.609,39,75,114,10,15,16,25,75,77,10.1,0.8,1.6,0.484,0.0,0.1,0.333,0.3,0.6,0.609,1.0,1.8,2.8,0.2,0.4,0.4,0.6,1.8,1.9
2306,CARLOS ARROYO,2010,00,1610612748,MIA,31.0,49,42,995.0,109,238,0.458,28,64,0.438,28,35,0.8,13,67,80,100,14,1,43,60,274,20.3,2.2,4.9,0.458,0.6,1.3,0.438,0.6,0.7,0.8,0.3,1.4,1.6,2.0,0.3,0.0,0.9,1.2,5.6
201589,DARRELL ARTHUR,2010,00,1610612763,MEM,23.0,80,9,1609.0,310,624,0.497,0,6,0.0,109,134,0.813,115,227,342,53,52,63,88,228,729,20.1,3.9,7.8,0.497,0.0,0.1,0.0,1.4,1.7,0.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9,9.1
201600,OMER ASIK,2010,00,1610612741,CHI,24.0,82,0,989.0,78,141,0.553,0,0,0.0,73,145,0.503,112,194,306,32,20,56,64,153,229,12.1,1.0,1.7,0.553,0.0,0.0,0.0,0.9,1.8,0.503,1.4,2.4,3.7,0.4,0.2,0.7,0.8,1.9,2.8
201571,D.J. AUGUSTIN,2010,00,1610612766,CHA,23.0,82,82,2757.0,399,958,0.416,111,333,0.333,269,297,0.906,38,187,225,498,54,3,155,152,1178,33.6,4.9,11.7,0.416,1.4,4.1,0.333,3.3,3.6,0.906,0.5,2.3,2.7,6.1,0.7,0.0,1.9,1.9,14.4
202337,LUKE BABBITT,2010,00,1610612757,POR,22.0,24,0,137.0,15,55,0.273,3,16,0.188,3,9,0.333,6,24,30,6,2,2,8,15,36,5.7,0.6,2.3,0.273,0.1,0.7,0.188,0.1,0.4,0.333,0.3,1.0,1.3,0.3,0.1,0.1,0.3,0.6,1.5
200764,RENALDO BALKMAN,2010,00,1610612743,DEN,26.0,5,0,44.0,5,9,0.556,0,0,0.0,3,4,0.75,1,3,4,2,3,2,0,11,13,8.8,1.0,1.8,0.556,0.0,0.0,0.0,0.6,0.8,0.75,0.2,0.6,0.8,0.4,0.6,0.4,0.0,2.2,2.6
2556,MARCUS BANKS,2010,00,1610612761,TOR,29.0,3,0,22.0,0,2,0.0,0,0,0.0,6,8,0.75,0,1,1,3,1,0,2,4,6,7.3,0.0,0.7,0.0,0.0,0.0,0.0,2.0,2.7,0.75,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.3,2.0
2571,LEANDRO BARBOSA,2010,00,1610612761,TOR,28.0,58,0,1395.0,294,653,0.45,72,213,0.338,109,137,0.796,14,85,99,119,50,6,84,112,769,24.0,5.1,11.3,0.45,1.2,3.7,0.338,1.9,2.4,0.796,0.2,1.5,1.7,2.1,0.9,0.1,1.4,1.9,13.3
200826,J.J. BAREA,2010,00,1610612742,DAL,27.0,81,2,1669.0,285,649,0.439,66,189,0.349,133,157,0.847,29,130,159,317,30,1,136,136,769,20.6,3.5,8.0,0.439,0.8,2.3,0.349,1.6,1.9,0.847,0.4,1.6,2.0,3.9,0.4,0.0,1.7,1.7,9.5
200745,ANDREA BARGNANI,2010,00,1610612761,TOR,25.0,66,66,2353.0,525,1173,0.448,77,223,0.345,287,350,0.82,74,269,343,119,34,46,152,160,1414,35.7,8.0,17.8,0.448,1.2,3.4,0.345,4.3,5.3,0.82,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.4
2440,MATT BARNES,2010,00,1610612747,LAL,31.0,53,0,1020.0,131,279,0.47,34,107,0.318,60,77,0.779,73,155,228,71,39,22,58,127,356,19.2,2.5,5.3,0.47,0.6,2.0,0.318,1.1,1.5,0.779,1.4,2.9,4.3,1.3,0.7,0.4,1.1,2.4,6.7
2853,EARL BARRON,2010,00,1610612756,PHX,29.0,12,6,183.0,12,51,0.235,0,0,0.0,12,20,0.6,16,24,40,4,6,4,11,32,36,15.3,1.0,4.3,0.235,0.0,0.0,0.0,1.0,1.7,0.6,1.3,2.0,3.3,0.3,0.5,0.3,0.9,2.7,3.0
101138,BRANDON BASS,2010,00,1610612753,ORL,26.0,76,51,1980.0,332,645,0.515,0,2,0.0,190,233,0.815,134,290,424,57,27,52,97,159,854,26.1,4.4,8.5,0.515,0.0,0.0,0.0,2.5,3.1,0.815,1.8,3.8,5.6,0.8,0.4,0.7,1.3,2.1,11.2
