PLAYER_ID,PLAYER_FULLNAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
949,SHAREEF ABDUR-RAHIM,2007,00,1610612758,SAC,31.0,6,0,51.0,3,14,0.214,0,0,0.0,4,4,1.0,6,4,10,4,1,0,1,9,10,8.4,0.5,2.3,0.214,0.0,0.0,0.0,0.7,0.7,1.0,1.0,0.7,1.7,0.7,0.2,0.0,0.2,1.5,1.7
201167,ARRON AFFLALO,2007,00,1610612765,DET,22.0,75,9,970.0,99,241,0.411,10,48,0.208,68,87,0.782,36,101,137,52,31,8,34,83,276,12.9,1.3,3.2,0.411,0.1,0.6,0.208,0.9,1.2,0.782,0.5,1.3,1.8,0.7,0.4,0.1,0.5,1.1,3.7
200772,MAURICE AGER,2007,00,1610612742,DAL,24.0,12,3,77.0,5,27,0.185,0,8,0.0,5,6,0.833,1,3,4,4,0,1,3,11,15,6.4,0.4,2.3,0.185,0.0,0.7,0.0,0.4,0.5,0.833,0.1,0.3,0.3,0.3,0.0,0.1,0.3,0.9,1.3
201336,BLAKE AHEARN,2007,00,1610612748,MIA,24.0,12,0,177.0,15,57,0.263,10,34,0.294,30,31,0.968,1,18,19,19,6,0,16,20,70,14.8,1.3,4.8,0.263,0.8,2.8,0.294,2.5,2.6,0.968,0.1,1.5,1.6,1.6,0.5,0.0,1.3,1.7,5.8
200746,LAMARCUS ALDRIDGE,2007,00,1610612757,POR,22.0,76,76,2649.0,561,1160,0.484,1,7,0.143,227,298,0.762,220,358,578,122,55,94,126,240,1350,34.9,7.4,15.3,0.484,0.0,0.1,0.143,3.0,3.9,0.762,2.9,4.7,7.6,1.6,0.7,1.2,1.7,3.2,17.8
2124,MALIK ALLEN,2007,00,1610612751,NJN,30.0,48,12,763.0,124,261,0.475,1,2,0.5,12,13,0.923,42,86,128,29,15,21,32,89,261,15.9,2.6,5.4,0.475,0.0,0.0,0.5,0.3,0.3,0.923,0.9,1.8,2.7,0.6,0.3,0.4,0.7,1.9,5.4
951,RAY ALLEN,2007,00,1610612738,BOS,32.0,73,73,2624.0,439,986,0.445,180,452,0.398,215,237,0.907,75,193,268,225,65,16,127,147,1273,35.9,6.0,13.5,0.445,2.5,6.2,0.398,2.9,3.2,0.907,1.0,2.6,3.7,3.1,0.9,0.2,1.7,2.0,17.4
2754,TONY ALLEN,2007,00,1610612738,BOS,26.0,75,11,1373.0,169,389,0.434,18,57,0.316,138,181,0.762,34,134,168,114,62,21,109,168,494,18.3,2.3,5.2,0.434,0.2,0.8,0.316,1.8,2.4,0.762,0.5,1.8,2.2,1.5,0.8,0.3,1.5,2.2,6.6
200984,LANCE ALLRED,2007,00,1610612739,CLE,27.0,3,0,10.0,1,4,0.25,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,1,3,3.4,0.3,1.3,0.25,0.0,0.0,0.0,0.3,0.7,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0
201165,MORRIS ALMOND,2007,00,1610612762,UTA,23.0,9,0,39.0,4,15,0.267,1,4,0.25,4,6,0.667,0,2,2,3,1,0,2,5,13,4.4,0.4,1.7,0.267,0.1,0.4,0.25,0.4,0.7,0.667,0.0,0.2,0.2,0.3,0.1,0.0,0.2,0.6,1.4
1747,RAFER ALSTON,2007,00,1610612745,HOU,31.0,74,74,2526.0,364,924,0.394,143,407,0.351,98,137,0.715,28,232,260,392,98,18,160,139,969,34.1,4.9,12.5,0.394,1.9,5.5,0.351,1.3,1.9,0.715,0.4,3.1,3.5,5.3,1.3,0.2,2.2,1.9,13.1
200811,LOU AMUNDSON,2007,00,1610612755,PHI,25.0,16,0,64.0,8,16,0.5,0,0,0.0,2,7,0.286,7,5,12,0,1,1,2,13,18,4.0,0.5,1.0,0.5,0.0,0.0,0.0,0.1,0.4,0.286,0.4,0.3,0.8,0.0,0.1,0.1,0.1,0.8,1.1
2365,CHRIS ANDERSEN,2007,00,1610612740,NOH,29.0,5,0,34.0,2,7,0.286,0,0,0.0,2,4,0.5,2,7,9,0,0,4,1,6,6,6.8,0.4,1.4,0.286,0.0,0.0,0.0,0.4,0.8,0.5,0.4,1.4,1.8,0.0,0.0,0.8,0.2,1.2,1.2
1507,DEREK ANDERSON,2007,00,1610612766,CHA,33.0,28,0,396.0,47,125,0.376,19,52,0.365,28,38,0.737,9,43,52,44,12,1,25,49,141,14.1,1.7,4.5,0.376,0.7,1.9,0.365,1.0,1.4,0.737,0.3,1.5,1.9,1.6,0.4,0.0,0.9,1.8,5.0
2546,CARMELO ANTHONY,2007,00,1610612743,DEN,24.0,77,77,2806.0,728,1481,0.492,58,164,0.354,464,590,0.786,178,393,571,259,98,39,253,253,1978,36.4,9.5,19.2,0.492,0.8,2.1,0.354,6.0,7.7,0.786,2.3,5.1,7.4,3.4,1.3,0.5,3.3,3.3,25.7
201202,JOEL ANTHONY,2007,00,1610612748,MIA,25.0,24,1,498.0,28,60,0.467,0,0,0.0,29,49,0.592,38,55,93,3,9,31,17,55,85,20.8,1.2,2.5,0.467,0.0,0.0,0.0,1.2,2.0,0.592,1.6,2.3,3.9,0.1,0.4,1.3,0.7,2.3,3.5
2240,GILBERT ARENAS,2007,00,1610612764,WAS,26.0,13,8,425.0,78,196,0.398,22,78,0.282,74,96,0.771,6,45,51,66,23,1,49,30,252,32.7,6.0,15.1,0.398,1.7,6.0,0.282,5.7,7.4,0.771,0.5,3.5,3.9,5.1,1.8,0.1,3.8,2.3,19.4
2772,TREVOR ARIZA,2007,00,1610612753,ORL,23.0,11,0,115.0,14,31,0.452,0,3,0.0,8,15,0.533,5,19,24,8,5,3,5,9,36,10.5,1.3,2.8,0.452,0.0,0.3,0.0,0.7,1.4,0.533,0.5,1.7,2.2,0.7,0.5,0.3,0.5,0.8,3.3
353,DARRELL ARMSTRONG,2007,00,1610612751,NJN,40.0,50,2,549.0,40,110,0.364,23,69,0.333,20,30,0.667,17,50,67,73,28,2,41,53,123,11.0,0.8,2.2,0.364,0.5,1.4,0.333,0.4,0.6,0.667,0.3,1.0,1.3,1.5,0.6,0.0,0.8,1.1,2.5
200756,HILTON ARMSTRONG,2007,00,1610612740,NOH,23.0,65,3,732.0,67,148,0.453,0,0,0.0,44,70,0.629,65,98,163,23,15,34,59,130,178,11.3,1.0,2.3,0.453,0.0,0.0,0.0,0.7,1.1,0.629,1.0,1.5,2.5,0.4,0.2,0.5,0.9,2.0,2.7
2306,CARLOS ARROYO,2007,00,1610612753,ORL,28.0,62,20,1269.0,157,348,0.451,29,84,0.345,87,102,0.853,10,103,113,219,26,2,77,85,430,20.5,2.5,5.6,0.451,0.5,1.4,0.345,1.4,1.6,0.853,0.2,1.7,1.8,3.5,0.4,0.0,1.2,1.4,6.9
1088,CHUCKY ATKINS,2007,00,1610612743,DEN,33.0,24,0,352.0,42,122,0.344,25,79,0.316,4,9,0.444,3,28,31,47,9,1,10,27,113,14.7,1.8,5.1,0.344,1.0,3.3,0.316,0.2,0.4,0.444,0.1,1.2,1.3,2.0,0.4,0.0,0.4,1.1,4.7
200788,JAMES AUGUSTINE,2007,00,1610612753,ORL,24.0,25,0,149.0,18,34,0.529,0,0,0.0,4,8,0.5,16,14,30,2,5,2,6,18,40,6.0,0.7,1.4,0.529,0.0,0.0,0.0,0.2,0.3,0.5,0.6,0.6,1.2,0.1,0.2,0.1,0.2,0.7,1.6
101235,KELENNA AZUBUIKE,2007,00,1610612744,GSW,24.0,81,17,1732.0,261,587,0.445,71,195,0.364,99,138,0.717,107,217,324,75,45,34,58,159,692,21.4,3.2,7.2,0.445,0.9,2.4,0.364,1.2,1.7,0.717,1.3,2.7,4.0,0.9,0.6,0.4,0.7,2.0,8.5
200764,RENALDO BALKMAN,2007,00,1610612752,NYK,23.0,65,0,952.0,91,186,0.489,1,12,0.083,41,95,0.432,83,133,216,40,44,30,37,132,224,14.6,1.4,2.9,0.489,0.0,0.2,0.083,0.6,1.5,0.432,1.3,2.0,3.3,0.6,0.7,0.5,0.6,2.0,3.4
2556,MARCUS BANKS,2007,00,1610612756,PHX,26.0,24,1,310.0,44,109,0.404,25,65,0.385,12,16,0.75,3,17,20,25,8,8,16,38,125,12.9,1.8,4.5,0.404,1.0,2.7,0.385,0.5,0.7,0.75,0.1,0.7,0.8,1.0,0.3,0.3,0.7,1.6,5.2
2571,LEANDRO BARBOSA,2007,00,1610612756,PHX,25.0,82,12,2421.0,472,1021,0.462,164,422,0.389,175,213,0.822,40,191,231,216,75,18,117,195,1283,29.5,5.8,12.5,0.462,2.0,5.1,0.389,2.1,2.6,0.822,0.5,2.3,2.8,2.6,0.9,0.2,1.4,2.4,15.6
200826,J.J. BAREA,2007,00,1610612742,DAL,24.0,44,9,460.0,71,170,0.418,21,54,0.389,28,35,0.8,4,43,47,58,14,1,35,48,191,10.5,1.6,3.9,0.418,0.5,1.2,0.389,0.6,0.8,0.8,0.1,1.0,1.1,1.3,0.3,0.0,0.8,1.1,4.3
200745,ANDREA BARGNANI,2007,00,1610612761,TOR,22.0,78,53,1861.0,280,725,0.386,90,261,0.345,142,169,0.84,50,238,288,89,23,37,88,211,792,23.9,3.6,9.3,0.386,1.2,3.3,0.345,1.8,2.2,0.84,0.6,3.1,3.7,1.1,0.3,0.5,1.1,2.7,10.2
2440,MATT BARNES,2007,00,1610612744,GSW,28.0,73,18,1414.0,187,442,0.423,53,181,0.293,59,79,0.747,94,230,324,139,48,36,85,159,486,19.4,2.6,6.1,0.423,0.7,2.5,0.293,0.8,1.1,0.747,1.3,3.2,4.4,1.9,0.7,0.5,1.2,2.2,6.7
2857,ANDRE BARRETT,2007,00,1610612746,LAC,26.0,4,0,25.0,2,5,0.4,1,3,0.333,1,2,0.5,0,1,1,7,0,0,1,1,6,6.3,0.5,1.3,0.4,0.3,0.8,0.333,0.3,0.5,0.5,0.0,0.3,0.3,1.8,0.0,0.0,0.3,0.3,1.5
