PLAYER_ID,PLAYER_FULLNAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
203112,QUINCY ACY,2012,00,1610612761,TOR,22.0,29,0,342.0,42,75,0.56,1,2,0.5,31,38,0.816,30,47,77,11,13,15,17,53,116,11.8,1.4,2.6,0.56,0.0,0.1,0.5,1.1,1.3,0.816,1.0,1.6,2.7,0.4,0.4,0.5,0.6,1.8,4.0
202399,JEFF ADRIEN,2012,00,1610612766,CHA,27.0,52,5,713.0,72,168,0.429,0,2,0.0,65,100,0.65,68,128,196,36,18,27,32,80,209,13.7,1.4,3.2,0.429,0.0,0.0,0.0,1.3,1.9,0.65,1.3,2.5,3.8,0.7,0.3,0.5,0.6,1.5,4.0
201167,ARRON AFFLALO,2012,00,1610612753,ORL,27.0,64,64,2307.0,397,905,0.439,72,240,0.3,191,223,0.857,29,210,239,206,40,11,138,137,1057,36.0,6.2,14.1,0.439,1.1,3.8,0.3,3.0,3.5,0.857,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,16.5
203006,JOSH AKOGNON,2012,00,1610612742,DAL,27.0,3,0,9.0,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,3,5,2.9,0.7,1.3,0.5,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,1.7
202332,COLE ALDRICH,2012,00,1610612745,HOU,24.0,30,0,213.0,23,43,0.535,0,0,0.0,4,9,0.444,12,45,57,6,3,9,14,41,50,7.1,0.8,1.4,0.535,0.0,0.0,0.0,0.1,0.3,0.444,0.4,1.5,1.9,0.2,0.1,0.3,0.5,1.4,1.7
200746,LAMARCUS ALDRIDGE,2012,00,1610612757,POR,27.0,74,74,2790.0,638,1318,0.484,2,14,0.143,282,348,0.81,175,495,670,192,62,91,143,187,1560,37.7,8.6,17.8,0.484,0.0,0.2,0.143,3.8,4.7,0.81,2.4,6.7,9.1,2.6,0.8,1.2,1.9,2.5,21.1
202730,LAVOY ALLEN,2012,00,1610612755,PHI,24.0,79,37,1669.0,206,454,0.454,0,1,0.0,43,60,0.717,159,236,395,73,24,55,55,180,455,21.1,2.6,5.7,0.454,0.0,0.0,0.0,0.5,0.8,0.717,2.0,3.0,5.0,0.9,0.3,0.7,0.7,2.3,5.8
951,RAY ALLEN,2012,00,1610612748,MIA,37.0,79,0,2035.0,292,651,0.449,139,332,0.419,140,158,0.886,40,177,217,135,67,15,103,129,863,25.8,3.7,8.2,0.449,1.8,4.2,0.419,1.8,2.0,0.886,0.5,2.2,2.7,1.7,0.8,0.2,1.3,1.6,10.9
2754,TONY ALLEN,2012,00,1610612763,MEM,31.0,79,79,2109.0,284,638,0.445,3,24,0.125,134,187,0.717,121,242,363,98,119,44,94,211,705,26.7,3.6,8.1,0.445,0.0,0.3,0.125,1.7,2.4,0.717,1.5,3.1,4.6,1.2,1.5,0.6,1.2,2.7,8.9
202329,AL-FAROUQ AMINU,2012,00,1610612740,NOH,22.0,76,71,2066.0,225,474,0.475,4,19,0.211,101,137,0.737,139,446,585,103,92,51,116,153,555,27.2,3.0,6.2,0.475,0.1,0.3,0.211,1.3,1.8,0.737,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0,7.3
200811,LOU AMUNDSON,2012,00,1610612750,MIN,30.0,20,0,161.0,14,38,0.368,0,0,0.0,4,20,0.2,23,24,47,3,7,6,11,26,32,8.1,0.7,1.9,0.368,0.0,0.0,0.0,0.2,1.0,0.2,1.2,1.2,2.4,0.2,0.4,0.3,0.6,1.3,1.6
2365,CHRIS ANDERSEN,2012,00,1610612748,MIA,34.0,42,0,624.0,71,123,0.577,2,3,0.667,63,93,0.677,57,115,172,17,16,44,24,89,207,14.9,1.7,2.9,0.577,0.0,0.1,0.667,1.5,2.2,0.677,1.4,2.7,4.1,0.4,0.4,1.0,0.6,2.1,4.9
101187,ALAN ANDERSON,2012,00,1610612761,TOR,30.0,65,2,1495.0,236,616,0.383,95,285,0.333,126,147,0.857,34,114,148,103,48,7,80,131,693,23.0,3.6,9.5,0.383,1.5,4.4,0.333,1.9,2.3,0.857,0.5,1.8,2.3,1.6,0.7,0.1,1.2,2.0,10.7
202341,JAMES ANDERSON,2012,00,1610612759,SAS,24.0,10,0,94.0,11,25,0.44,5,11,0.455,7,9,0.778,3,11,14,9,3,2,7,7,34,9.4,1.1,2.5,0.44,0.5,1.1,0.455,0.7,0.9,0.778,0.3,1.1,1.4,0.9,0.3,0.2,0.7,0.7,3.4
201583,RYAN ANDERSON,2012,00,1610612740,NOH,25.0,81,22,2503.0,472,1115,0.423,213,557,0.382,152,180,0.844,191,328,519,97,42,31,97,179,1309,30.9,5.8,13.8,0.423,2.6,6.9,0.382,1.9,2.2,0.844,2.4,4.0,6.4,1.2,0.5,0.4,1.2,2.2,16.2
2546,CARMELO ANTHONY,2012,00,1610612752,NYK,29.0,67,67,2482.0,669,1489,0.449,157,414,0.379,425,512,0.83,134,326,460,171,52,32,175,205,1920,37.0,10.0,22.2,0.449,2.3,6.2,0.379,6.3,7.6,0.83,2.0,4.9,6.9,2.6,0.8,0.5,2.6,3.1,28.7
201202,JOEL ANTHONY,2012,00,1610612748,MIA,30.0,62,3,566.0,35,68,0.515,0,0,0.0,17,28,0.607,45,70,115,13,13,42,22,49,87,9.1,0.6,1.1,0.515,0.0,0.0,0.0,0.3,0.5,0.607,0.7,1.1,1.9,0.2,0.2,0.7,0.4,0.8,1.4
2772,TREVOR ARIZA,2012,00,1610612764,WAS,28.0,56,15,1471.0,188,451,0.417,76,209,0.364,78,95,0.821,44,222,266,113,72,20,84,72,530,26.3,3.4,8.1,0.417,1.4,3.7,0.364,1.4,1.7,0.821,0.8,4.0,4.8,2.0,1.3,0.4,1.5,1.3,9.5
201589,DARRELL ARTHUR,2012,00,1610612763,MEM,25.0,59,3,970.0,162,359,0.451,5,18,0.278,33,46,0.717,68,101,169,33,24,33,43,126,362,16.4,2.7,6.1,0.451,0.1,0.3,0.278,0.6,0.8,0.717,1.2,1.7,2.9,0.6,0.4,0.6,0.7,2.1,6.1
201600,OMER ASIK,2012,00,1610612745,HOU,26.0,82,82,2464.0,332,614,0.541,0,1,0.0,168,299,0.562,275,681,956,75,46,87,173,223,832,30.0,4.0,7.5,0.541,0.0,0.0,0.0,2.0,3.6,0.562,3.4,8.3,11.7,0.9,0.6,1.1,2.1,2.7,10.1
201571,D.J. AUGUSTIN,2012,00,1610612754,IND,25.0,76,5,1226.0,103,294,0.35,67,190,0.353,83,99,0.838,20,71,91,170,34,3,68,64,356,16.1,1.4,3.9,0.35,0.9,2.5,0.353,1.1,1.3,0.838,0.3,0.9,1.2,2.2,0.4,0.0,0.9,0.8,4.7
202970,GUSTAVO AYON,2012,00,1610612753,ORL,28.0,43,3,571.0,67,125,0.536,0,0,0.0,19,38,0.5,40,100,140,59,13,13,38,83,153,13.3,1.6,2.9,0.536,0.0,0.0,0.0,0.4,0.9,0.5,0.9,2.3,3.3,1.4,0.3,0.3,0.9,1.9,3.6
201965,JEFF AYRES,2012,00,1610612754,IND,26.0,37,0,369.0,61,126,0.484,2,4,0.5,21,23,0.913,29,75,104,15,6,12,23,44,145,10.0,1.6,3.4,0.484,0.1,0.1,0.5,0.6,0.6,0.913,0.8,2.0,2.8,0.4,0.2,0.3,0.6,1.2,3.9
202337,LUKE BABBITT,2012,00,1610612757,POR,24.0,62,0,730.0,86,234,0.368,62,178,0.348,10,13,0.769,15,122,137,29,14,5,22,82,244,11.8,1.4,3.8,0.368,1.0,2.9,0.348,0.2,0.2,0.769,0.2,2.0,2.2,0.5,0.2,0.1,0.4,1.3,3.9
2571,LEANDRO BARBOSA,2012,00,1610612738,BOS,30.0,41,2,513.0,83,193,0.43,18,47,0.383,31,41,0.756,8,38,46,58,17,6,21,51,215,12.5,2.0,4.7,0.43,0.4,1.1,0.383,0.8,1.0,0.756,0.2,0.9,1.1,1.4,0.4,0.1,0.5,1.2,5.2
200826,J.J. BAREA,2012,00,1610612750,MIN,29.0,74,2,1713.0,316,758,0.417,97,280,0.346,105,134,0.784,34,173,207,294,32,0,145,131,834,23.1,4.3,10.2,0.417,1.3,3.8,0.346,1.4,1.8,0.784,0.5,2.3,2.8,4.0,0.4,0.0,2.0,1.8,11.3
200745,ANDREA BARGNANI,2012,00,1610612761,TOR,27.0,35,25,1003.0,170,426,0.399,38,123,0.309,65,77,0.844,26,102,128,38,21,23,54,64,443,28.6,4.9,12.2,0.399,1.1,3.5,0.309,1.9,2.2,0.844,0.7,2.9,3.7,1.1,0.6,0.7,1.5,1.8,12.7
203084,HARRISON BARNES,2012,00,1610612744,GSW,21.0,81,81,2058.0,276,628,0.439,52,145,0.359,144,190,0.758,53,280,333,98,52,14,101,140,748,25.4,3.4,7.8,0.439,0.6,1.8,0.359,1.8,2.3,0.758,0.7,3.5,4.1,1.2,0.6,0.2,1.2,1.7,9.2
2440,MATT BARNES,2012,00,1610612746,LAC,33.0,80,4,2058.0,312,675,0.462,111,325,0.342,87,117,0.744,111,255,366,123,82,63,90,233,822,25.7,3.9,8.4,0.462,1.4,4.1,0.342,1.1,1.5,0.744,1.4,3.2,4.6,1.5,1.0,0.8,1.1,2.9,10.3
2853,EARL BARRON,2012,00,1610612764,WAS,31.0,11,1,122.0,13,37,0.351,0,0,0.0,2,5,0.4,16,27,43,3,5,5,10,23,28,11.1,1.2,3.4,0.351,0.0,0.0,0.0,0.2,0.5,0.4,1.5,2.5,3.9,0.3,0.5,0.5,0.9,2.1,2.5
203115,WILL BARTON,2012,00,1610612757,POR,22.0,73,5,894.0,118,309,0.382,9,65,0.138,50,65,0.769,36,109,145,58,34,9,60,56,295,12.2,1.6,4.2,0.382,0.1,0.9,0.138,0.7,0.9,0.769,0.5,1.5,2.0,0.8,0.5,0.1,0.8,0.8,4.0
101138,BRANDON BASS,2012,00,1610612738,BOS,28.0,81,69,2239.0,286,589,0.486,0,2,0.0,129,150,0.86,129,296,425,84,44,64,80,188,701,27.6,3.5,7.3,0.486,0.0,0.0,0.0,1.6,1.9,0.86,1.6,3.7,5.2,1.0,0.5,0.8,1.0,2.3,8.7
2203,SHANE BATTIER,2012,00,1610612748,MIA,34.0,72,20,1786.0,152,362,0.42,136,316,0.43,32,38,0.842,37,128,165,72,41,55,34,149,472,24.8,2.1,5.0,0.42,1.9,4.4,0.43,0.4,0.5,0.842,0.5,1.8,2.3,1.0,0.6,0.8,0.5,2.1,6.6
201587,NICOLAS BATUM,2012,00,1610612757,POR,24.0,73,73,2807.0,352,833,0.423,165,444,0.372,178,210,0.848,97,315,412,360,91,83,190,139,1047,38.4,4.8,11.4,0.423,2.3,6.1,0.372,2.4,2.9,0.848,1.3,4.3,5.6,4.9,1.2,1.1,2.6,1.9,14.3
201573,JERRYD BAYLESS,2012,00,1610612763,MEM,24.0,80,4,1765.0,260,621,0.419,71,201,0.353,102,122,0.836,22,154,176,264,59,17,120,168,693,22.1,3.3,7.8,0.419,0.9,2.5,0.353,1.3,1.5,0.836,0.3,1.9,2.2,3.3,0.7,0.2,1.5,2.1,8.7
203382,ARON BAYNES,2012,00,1610612759,SAS,26.0,16,0,141.0,18,36,0.5,0,1,0.0,7,12,0.583,12,20,32,5,1,6,11,23,43,8.8,1.1,2.3,0.5,0.0,0.1,0.0,0.4,0.8,0.583,0.8,1.3,2.0,0.3,0.1,0.4,0.7,1.4,2.7
203145,KENT BAZEMORE,2012,00,1610612744,GSW,23.0,61,0,267.0,43,116,0.371,10,34,0.294,27,44,0.614,5,17,22,22,17,4,18,27,123,4.4,0.7,1.9,0.371,0.2,0.6,0.294,0.4,0.7,0.614,0.1,0.3,0.4,0.4,0.3,0.1,0.3,0.4,2.0
203078,BRADLEY BEAL,2012,00,1610612764,WAS,20.0,56,46,1745.0,282,687,0.41,91,236,0.386,125,159,0.786,43,168,211,137,50,29,90,113,780,31.2,5.0,12.3,0.41,1.6,4.2,0.386,2.2,2.8,0.786,0.8,3.0,3.8,2.4,0.9,0.5,1.6,2.0,13.9
201563,MICHAEL BEASLEY,2012,00,1610612756,PHX,24.0,75,20,1554.0,310,766,0.405,45,144,0.313,94,126,0.746,52,230,282,111,31,34,144,107,759,20.7,4.1,10.2,0.405,0.6,1.9,0.313,1.3,1.7,0.746,0.7,3.1,3.8,1.5,0.4,0.5,1.9,1.4,10.1
201958,RODRIGUE BEAUBOIS,2012,00,1610612742,DAL,25.0,45,0,549.0,65,176,0.369,21,72,0.292,30,38,0.789,9,48,57,84,19,4,33,54,181,12.2,1.4,3.9,0.369,0.5,1.6,0.292,0.7,0.8,0.789,0.2,1.1,1.3,1.9,0.4,0.1,0.7,1.2,4.0
201158,MARCO BELINELLI,2012,00,1610612741,CHI,27.0,73,27,1882.0,241,610,0.395,79,221,0.357,141,168,0.839,13,127,140,148,44,6,82,140,702,25.8,3.3,8.4,0.395,1.1,3.0,0.357,1.9,2.3,0.839,0.2,1.7,1.9,2.0,0.6,0.1,1.1,1.9,9.6
201976,PATRICK BEVERLEY,2012,00,1610612745,HOU,24.0,41,0,713.0,79,189,0.418,36,96,0.375,34,41,0.829,45,64,109,117,37,21,44,83,228,17.4,1.9,4.6,0.418,0.9,2.3,0.375,0.8,1.0,0.829,1.1,1.6,2.7,2.9,0.9,0.5,1.1,2.0,5.6
2740,ANDRIS BIEDRINS,2012,00,1610612744,GSW,27.0,53,9,495.0,10,21,0.476,0,0,0.0,4,13,0.308,34,119,153,14,15,42,14,101,24,9.3,0.2,0.4,0.476,0.0,0.0,0.0,0.1,0.2,0.308,0.6,2.2,2.9,0.3,0.3,0.8,0.3,1.9,0.5
1497,CHAUNCEY BILLUPS,2012,00,1610612746,LAC,36.0,22,22,418.0,53,132,0.402,33,90,0.367,45,48,0.938,2,30,32,49,12,1,26,25,184,19.0,2.4,6.0,0.402,1.5,4.1,0.367,2.0,2.2,0.938,0.1,1.4,1.5,2.2,0.5,0.0,1.2,1.1,8.4
202687,BISMACK BIYOMBO,2012,00,1610612766,CHA,20.0,80,65,2186.0,156,346,0.451,0,0,0.0,74,142,0.521,194,388,582,35,28,143,82,195,386,27.3,2.0,4.3,0.451,0.0,0.0,0.0,0.9,1.8,0.521,2.4,4.9,7.3,0.4,0.4,1.8,1.0,2.4,4.8
201971,DEJUAN BLAIR,2012,00,1610612759,SAS,24.0,61,16,851.0,142,271,0.524,0,1,0.0,44,70,0.629,66,164,230,45,37,10,49,112,328,14.0,2.3,4.4,0.524,0.0,0.0,0.0,0.7,1.1,0.629,1.1,2.7,3.8,0.7,0.6,0.2,0.8,1.8,5.4
