,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
0,2018,0,ATL,1610612737,"JAYLEN ADAMS, JUSTIN ANDERSON, KENT BAZEMORE, DEANDRE' BEMBRY, VINCE CARTER, JOHN COLLINS, DEYONTA DAVIS, DEWAYNE DEDMON, TYLER DORSEY, DANIEL HAMILTON, KEVIN HUERTER, ISAAC HUMPHRIES, BJ JOHNSON, ALEX LEN, JEREMY LIN, MILES PLUMLEE, ALEX POYTHRESS, TAUREAN PRINCE, JORDAN SIBERT, OMARI SPELLMAN, TRAE YOUNG, TYLER ZELLER",22,19854.0,3392,7524,10.084,1067,3034,7.285,1443,1918,13.629,955,2825,3780,2118,675,419,1363,1932,9294,372.0,60.2,133.1,10.084,19.1,53.5,7.285,24.3,33.2,13.629,20.0,54.7,74.8,35.0,12.0,7.3,22.7,37.9,163.9
1,2018,0,BKN,1610612751,"JARRETT ALLEN, DEMARRE CARROLL, ALLEN CRABBE, MITCHELL CREEK, ED DAVIS, SPENCER DINWIDDIE, JARED DUDLEY, KENNETH FARIED, TREVEON GRAHAM, JOE HARRIS, RONDAE HOLLIS-JEFFERSON, RODIONS KURUCS, CARIS LEVERT, TAHJERE MCCALL, DZANAN MUSA, SHABAZZ NAPIER, THEO PINSON, D'ANGELO RUSSELL, ALAN WILLIAMS",19,19981.0,3301,7358,8.909,1047,2965,4.384,1555,2088,12.4,900,2919,3819,1954,539,339,1181,1763,9204,359.0,59.2,131.79999999999998,8.909,17.7,53.1,4.384,26.900000000000002,37.800000000000004,12.4,16.8,53.2,69.8,33.4,9.6,5.4,19.8,32.199999999999996,162.8
2,2018,0,BOS,1610612738,"ARON BAYNES, JAYLEN BROWN, PJ DOZIER, GORDON HAYWARD, AL HORFORD, RJ HUNTER, KYRIE IRVING, MARCUS MORRIS SR., SEMI OJELEYE, TERRY ROZIER, MARCUS SMART, JAYSON TATUM, DANIEL THEIS, BRAD WANAMAKER, ROBERT WILLIAMS III, GUERSCHON YABUSELE",16,19777.0,3448,7418,7.583,1032,2829,5.3309999999999995,1282,1598,11.822,801,2849,3650,2154,706,435,1019,1670,9210,322.09999999999997,57.2,122.6,7.583,18.8,51.0,5.3309999999999995,19.7,25.6,11.822,14.4,45.6,59.6,34.9,11.4,7.2,14.8,28.4,152.9
3,2018,0,CHA,1610612766,"DWAYNE BACON, NICOLAS BATUM, BISMACK BIYOMBO, MILES BRIDGES, JOE CHEALEY, DEVONTE' GRAHAM, WILLY HERNANGOMEZ, FRANK KAMINSKY, MICHAEL KIDD-GILCHRIST, JEREMY LAMB, J.P. MACURA, MALIK MONK, TONY PARKER, KEMBA WALKER, MARVIN WILLIAMS, CODY ZELLER",16,19788.0,3295,7348,7.121,977,2781,4.445,1505,1886,10.861,814,2776,3590,1904,589,405,952,1547,9072,316.4,51.800000000000004,116.5,7.121,14.0,41.5,4.445,22.8,29.1,10.861,12.9,44.0,57.0,30.8,8.6,6.1,14.5,25.6,140.3
4,2018,0,CHI,1610612741,"RAWLE ALKINS, ANTONIO BLAKENEY, WENDELL CARTER JR., KRIS DUNN, CRISTIANO FELICIO, SHAQUILLE HARRISON, JUSTIN HOLIDAY, CHANDLER HUTCHISON, ZACH LAVINE, WALT LEMON JR., ROBIN LOPEZ, LAURI MARKKANEN, JABARI PARKER, CAMERON PAYNE, BOBBY PORTIS, BRANDON SAMPSON, JAKARR SAMPSON, TYLER ULIS",18,15921.0,2782,6089,7.708,559,1621,5.165,1138,1463,12.788,649,2351,3000,1392,482,324,946,1321,7261,401.5,71.3,156.6,7.708,14.2,41.5,5.165,28.3,36.4,12.788,16.2,61.0,77.2,35.3,13.0,7.5,22.9,33.3,185.3
5,2018,0,CLE,1610612739,"DENG ADEL, JARON BLOSSOMGAME, JORDAN CLARKSON, SAM DEKKER, CHANNING FRYE, GEORGE HILL, JOHN HOLLAND, RODNEY HOOD, JALEN JONES, KYLE KORVER, KEVIN LOVE, PATRICK MCCAW, LARRY NANCE JR., DAVID NWABA, CEDI OSMAN, COLLIN SEXTON, KOBI SIMMONS, JR SMITH, TRISTAN THOMPSON, ANTE ZIZIC",20,16385.0,2738,6059,7.7330000000000005,672,1894,5.603,1129,1427,13.545,790,2210,3000,1311,444,160,852,1342,7277,388.9,57.9,131.5,7.7330000000000005,16.4,45.5,5.603,25.0,31.3,13.545,17.2,52.5,69.6,28.7,11.4,3.6,19.4,31.8,157.2
6,2018,0,DAL,1610612742,"KOSTAS ANTETOKOUNMPO, J.J. BAREA, HARRISON BARNES, RYAN BROEKHOFF, JALEN BRUNSON, LUKA DONČIĆ, DORIAN FINNEY-SMITH, DEVIN HARRIS, DEANDRE JORDAN, MAXI KLEBER, DARYL MACON, WESLEY MATTHEWS, SALAH MEJRI, DIRK NOWITZKI, DWIGHT POWELL, DENNIS SMITH JR., RAY SPALDING",17,17990.0,2862,6393,6.748,908,2664,4.866,1441,1948,11.435,790,2735,3525,1767,487,345,1057,1539,8073,333.3,52.0,119.0,6.748,16.9,48.4,4.866,26.3,36.4,11.435,13.4,49.4,62.3,33.3,9.9,5.8,20.6,27.6,147.1
7,2018,0,DEN,1610612743,"DEVAUGHN AKOON-PURCELL, WILL BARTON, MALIK BEASLEY, TORREY CRAIG, BRANDON GOODWIN, GARY HARRIS, JUANCHO HERNANGOMEZ, NIKOLA JOKIĆ, TYLER LYDON, TREY LYLES, PAUL MILLSAP, MONTÉ MORRIS, JAMAL MURRAY, MASON PLUMLEE, ISAIAH THOMAS, JARRED VANDERBILT, THOMAS WELSH, NICK YOUNG",18,19731.0,3439,7384,7.866,903,2571,5.496,1294,1714,11.722,972,2832,3804,2245,634,363,1054,1644,9075,314.9,53.0,118.6,7.866,14.8,43.8,5.496,20.4,27.5,11.722,14.3,42.3,56.7,35.3,9.9,5.5,17.6,26.8,141.5
8,2018,0,DET,1610612765,"BRUCE BROWN, REGGIE BULLOCK JR., JOSE CALDERON, ANDRE DRUMMOND, HENRY ELLENSON, LANGSTON GALLOWAY, BLAKE GRIFFIN, REGGIE JACKSON, STANLEY JOHNSON, LUKE KENNARD, JON LEUER, ZACH LOFTON, KALIN LUCAS, ZAZA PACHULIA, GLENN ROBINSON III, ISH SMITH, KHYRI THOMAS",17,18508.0,3018,6823,6.391,887,2558,4.279,1354,1813,12.852,903,2617,3520,1771,527,295,1011,1709,8277,311.6,47.800000000000004,111.2,6.391,15.0,44.7,4.279,22.7,29.2,12.852,13.0,46.5,59.5,28.6,9.2,4.5,16.3,28.6,132.6
9,2018,0,GSW,1610612744,"JORDAN BELL, ANDREW BOGUT, QUINN COOK, DEMARCUS COUSINS, STEPHEN CURRY, MARCUS DERRICKSON, KEVIN DURANT, JACOB EVANS, DRAYMOND GREEN, ANDRE IGUODALA, JONAS JEREBKO, DAMIAN JONES, DAMION LEE, SHAUN LIVINGSTON, KEVON LOONEY, ALFONZO MCKINNIE, KLAY THOMPSON",17,19805.0,3612,7361,8.438,1087,2824,4.476,1339,1672,12.085,797,2990,3787,2413,625,525,1128,1757,9650,326.6,58.2,118.5,8.438,16.7,43.6,4.476,22.0,27.8,12.085,14.5,51.8,65.9,38.4,10.5,9.7,18.9,31.6,155.0
