PLAYER_ID,PLAYER_FULLNAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
1505,TARIQ ABDUL-WAHAD,1998,00,1610612758,SAC,24.0,49,49,1205.0,177,407,0.435,6,21,0.286,94,136,0.691,72,114,186,50,50,16,70,121,454,24.6,3.6,8.3,0.435,0.1,0.4,0.286,1.9,2.8,0.691,1.5,2.3,3.8,1.0,1.0,0.3,1.4,2.5,9.3
949,SHAREEF ABDUR-RAHIM,1998,00,1610612763,VAN,22.0,50,50,2021.0,386,893,0.432,11,36,0.306,369,439,0.841,114,260,374,172,69,55,186,137,1152,40.4,7.7,17.9,0.432,0.2,0.7,0.306,7.4,8.8,0.841,2.3,5.2,7.5,3.4,1.4,1.1,3.7,2.7,23.0
724,CORY ALEXANDER,1998,00,1610612743,DEN,26.0,36,4,778.0,97,260,0.373,30,105,0.286,37,44,0.841,7,67,74,119,35,5,69,77,261,21.6,2.7,7.2,0.373,0.8,2.9,0.286,1.0,1.2,0.841,0.2,1.9,2.1,3.3,1.0,0.1,1.9,2.1,7.3
951,RAY ALLEN,1998,00,1610612749,MIL,23.0,50,50,1719.0,303,673,0.45,74,208,0.356,176,195,0.903,57,155,212,178,53,7,122,117,856,34.4,6.1,13.5,0.45,1.5,4.2,0.356,3.5,3.9,0.903,1.1,3.1,4.2,3.6,1.1,0.1,2.4,2.3,17.1
1824,PETER ALUMA,1998,00,1610612758,SAC,26.0,2,0,5.0,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,1,1,2,4,2,2.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,2.0,1.0
1507,DEREK ANDERSON,1998,00,1610612739,CLE,24.0,38,13,978.0,125,314,0.398,21,69,0.304,138,165,0.836,20,89,109,145,48,4,82,73,409,25.7,3.3,8.3,0.398,0.6,1.8,0.304,3.6,4.3,0.836,0.5,2.3,2.9,3.8,1.3,0.1,2.2,1.9,10.8
72,KENNY ANDERSON,1998,00,1610612738,BOS,28.0,34,33,1010.0,161,357,0.451,6,24,0.25,84,101,0.832,24,79,103,193,33,2,71,78,412,29.7,4.7,10.5,0.451,0.2,0.7,0.25,2.5,3.0,0.832,0.7,2.3,3.0,5.7,1.0,0.1,2.1,2.3,12.1
98,NICK ANDERSON,1998,00,1610612753,ORL,31.0,47,39,1581.0,253,640,0.395,96,277,0.347,99,162,0.611,51,226,277,91,64,15,83,72,701,33.6,5.4,13.6,0.395,2.0,5.9,0.347,2.1,3.4,0.611,1.1,4.8,5.9,1.9,1.4,0.3,1.8,1.5,14.9
1000,SHANDON ANDERSON,1998,00,1610612762,UTA,25.0,50,2,1072.0,162,363,0.446,14,41,0.341,89,125,0.712,49,83,132,56,39,10,66,89,427,21.4,3.2,7.3,0.446,0.3,0.8,0.341,1.8,2.5,0.712,1.0,1.7,2.6,1.1,0.8,0.2,1.3,1.8,8.5
1512,CHRIS ANSTEY,1998,00,1610612742,DAL,24.0,41,4,470.0,50,139,0.36,0,7,0.0,34,48,0.708,35,62,97,27,18,13,26,98,134,11.5,1.2,3.4,0.36,0.0,0.2,0.0,0.8,1.2,0.708,0.9,1.5,2.4,0.7,0.4,0.3,0.6,2.4,3.3
21,GREG ANTHONY,1998,00,1610612757,POR,31.0,50,0,806.0,104,251,0.414,49,125,0.392,62,89,0.697,14,49,63,100,66,3,55,75,319,16.1,2.1,5.0,0.414,1.0,2.5,0.392,1.2,1.8,0.697,0.3,1.0,1.3,2.0,1.3,0.1,1.1,1.5,6.4
769,B.J. ARMSTRONG,1998,00,1610612766,CHH,31.0,10,1,178.0,21,43,0.488,6,8,0.75,9,10,0.9,1,15,16,27,3,0,10,16,57,17.8,2.1,4.3,0.488,0.6,0.8,0.75,0.9,1.0,0.9,0.1,1.5,1.6,2.7,0.3,0.0,1.0,1.6,5.7
353,DARRELL ARMSTRONG,1998,00,1610612753,ORL,31.0,50,15,1502.0,230,522,0.441,69,189,0.365,161,178,0.904,53,127,180,335,108,4,158,90,690,30.0,4.6,10.4,0.441,1.4,3.8,0.365,3.2,3.6,0.904,1.1,2.5,3.6,6.7,2.2,0.1,3.2,1.8,13.8
173,KEITH ASKINS,1998,00,1610612748,MIA,31.0,33,13,415.0,20,62,0.323,8,29,0.276,5,8,0.625,10,34,44,10,17,3,13,58,53,12.6,0.6,1.9,0.323,0.2,0.9,0.276,0.2,0.2,0.625,0.3,1.0,1.3,0.3,0.5,0.1,0.4,1.8,1.6
278,STACEY AUGMON,1998,00,1610612757,POR,30.0,48,21,874.0,78,174,0.448,0,2,0.0,52,76,0.684,47,78,125,58,57,18,30,81,208,18.2,1.6,3.6,0.448,0.0,0.0,0.0,1.1,1.6,0.684,1.0,1.6,2.6,1.2,1.2,0.4,0.6,1.7,4.3
1134,IKE AUSTIN,1998,00,1610612753,ORL,29.0,49,49,1259.0,185,453,0.408,2,7,0.286,105,157,0.669,83,154,237,89,47,35,114,125,477,25.7,3.8,9.2,0.408,0.0,0.1,0.286,2.1,3.2,0.669,1.7,3.1,4.8,1.8,1.0,0.7,2.3,2.6,9.7
138,ANTHONY AVENT,1998,00,1610612762,UTA,29.0,5,0,44.0,4,13,0.308,0,0,0.0,1,2,0.5,8,4,12,1,2,0,7,6,9,8.8,0.8,2.6,0.308,0.0,0.0,0.0,0.2,0.4,0.5,1.6,0.8,2.4,0.2,0.4,0.0,1.4,1.2,1.8
1847,THURL BAILEY,1998,00,1610612762,UTA,38.0,43,0,543.0,78,175,0.446,0,2,0.0,25,34,0.735,36,58,94,26,9,28,27,78,181,12.6,1.8,4.1,0.446,0.0,0.0,0.0,0.6,0.8,0.735,0.8,1.3,2.2,0.6,0.2,0.7,0.6,1.8,4.2
1753,TOBY BAILEY,1998,00,1610612756,PHX,23.0,27,10,249.0,34,86,0.395,1,5,0.2,9,13,0.692,24,30,54,13,9,2,11,24,78,9.2,1.3,3.2,0.395,0.0,0.2,0.2,0.3,0.5,0.692,0.9,1.1,2.0,0.5,0.3,0.1,0.4,0.9,2.9
1858,MARK BAKER,1998,00,1610612761,TOR,29.0,1,0,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
452,VIN BAKER,1998,00,1610612760,SEA,27.0,34,31,1162.0,198,437,0.453,0,3,0.0,72,160,0.45,86,125,211,56,32,34,76,121,468,34.2,5.8,12.9,0.453,0.0,0.1,0.0,2.1,4.7,0.45,2.5,3.7,6.2,1.6,0.9,1.0,2.2,3.6,13.8
