PLAYER_ID,PLAYER_FULLNAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
101165,ALEX ACKER,2008,00,1610612765,DET,26.0,7,0,20.0,4,11,0.364,0,4,0.0,1,2,0.5,0,2,2,1,2,1,0,0,9,2.9,0.6,1.6,0.364,0.0,0.6,0.0,0.1,0.3,0.5,0.0,0.3,0.3,0.1,0.3,0.1,0.0,0.0,1.3
200801,HASSAN ADAMS,2008,00,1610612761,TOR,25.0,12,0,52.0,4,13,0.308,0,0,0.0,3,6,0.5,1,6,7,1,1,1,4,4,11,4.3,0.3,1.1,0.308,0.0,0.0,0.0,0.3,0.5,0.5,0.1,0.5,0.6,0.1,0.1,0.1,0.3,0.3,0.9
201167,ARRON AFFLALO,2008,00,1610612765,DET,23.0,74,8,1234.0,131,300,0.437,43,107,0.402,58,71,0.817,30,104,134,44,28,13,43,144,363,16.7,1.8,4.1,0.437,0.6,1.4,0.402,0.8,1.0,0.817,0.4,1.4,1.8,0.6,0.4,0.2,0.6,1.9,4.9
200772,MAURICE AGER,2008,00,1610612751,NJN,25.0,20,0,97.0,15,43,0.349,0,6,0.0,4,8,0.5,3,7,10,3,1,2,4,17,34,4.9,0.8,2.2,0.349,0.0,0.3,0.0,0.2,0.4,0.5,0.2,0.4,0.5,0.2,0.1,0.1,0.2,0.9,1.7
201336,BLAKE AHEARN,2008,00,1610612759,SAS,25.0,3,0,19.0,2,6,0.333,2,4,0.5,2,2,1.0,0,1,1,2,1,0,1,3,8,6.3,0.7,2.0,0.333,0.7,1.3,0.5,0.7,0.7,1.0,0.0,0.3,0.3,0.7,0.3,0.0,0.3,1.0,2.7
201582,ALEXIS AJINCA,2008,00,1610612766,CHA,21.0,31,4,182.0,25,69,0.362,0,2,0.0,20,28,0.714,9,21,30,3,7,6,12,34,70,5.9,0.8,2.2,0.362,0.0,0.1,0.0,0.6,0.9,0.714,0.3,0.7,1.0,0.1,0.2,0.2,0.4,1.1,2.3
200746,LAMARCUS ALDRIDGE,2008,00,1610612757,POR,23.0,81,81,3004.0,601,1243,0.484,7,28,0.25,261,334,0.781,234,371,605,157,77,77,121,207,1470,37.1,7.4,15.3,0.484,0.1,0.3,0.25,3.2,4.1,0.781,2.9,4.6,7.5,1.9,1.0,1.0,1.5,2.6,18.1
201570,JOE ALEXANDER,2008,00,1610612749,MIL,22.0,59,0,716.0,102,245,0.416,16,46,0.348,58,83,0.699,44,71,115,42,15,29,52,107,278,12.1,1.7,4.2,0.416,0.3,0.8,0.348,1.0,1.4,0.699,0.7,1.2,1.9,0.7,0.3,0.5,0.9,1.8,4.7
2124,MALIK ALLEN,2008,00,1610612749,MIL,31.0,49,3,579.0,73,170,0.429,0,1,0.0,10,21,0.476,35,68,103,35,7,12,20,89,156,11.8,1.5,3.5,0.429,0.0,0.0,0.0,0.2,0.4,0.476,0.7,1.4,2.1,0.7,0.1,0.2,0.4,1.8,3.2
951,RAY ALLEN,2008,00,1610612738,BOS,33.0,79,79,2876.0,499,1040,0.48,199,486,0.409,237,249,0.952,66,212,278,218,69,13,134,157,1434,36.4,6.3,13.2,0.48,2.5,6.2,0.409,3.0,3.2,0.952,0.8,2.7,3.5,2.8,0.9,0.2,1.7,2.0,18.2
2754,TONY ALLEN,2008,00,1610612738,BOS,27.0,46,2,887.0,137,284,0.482,6,27,0.222,79,109,0.725,22,82,104,66,54,23,77,98,359,19.3,3.0,6.2,0.482,0.1,0.6,0.222,1.7,2.4,0.725,0.5,1.8,2.3,1.4,1.2,0.5,1.7,2.1,7.8
201165,MORRIS ALMOND,2008,00,1610612762,UTA,24.0,25,1,255.0,33,81,0.407,5,17,0.294,21,26,0.808,9,27,36,7,4,4,16,31,92,10.2,1.3,3.2,0.407,0.2,0.7,0.294,0.8,1.0,0.808,0.4,1.1,1.4,0.3,0.2,0.2,0.6,1.2,3.7
1747,RAFER ALSTON,2008,00,1610612745,HOU,32.0,48,48,1591.0,193,522,0.37,80,230,0.348,86,109,0.789,25,119,144,258,57,7,88,72,552,33.1,4.0,10.9,0.37,1.7,4.8,0.348,1.8,2.3,0.789,0.5,2.5,3.0,5.4,1.2,0.1,1.8,1.5,11.5
200811,LOU AMUNDSON,2008,00,1610612756,PHX,26.0,76,0,1044.0,134,250,0.536,0,1,0.0,53,120,0.442,128,142,270,28,32,65,56,154,321,13.7,1.8,3.3,0.536,0.0,0.0,0.0,0.7,1.6,0.442,1.7,1.9,3.6,0.4,0.4,0.9,0.7,2.0,4.2
2365,CHRIS ANDERSEN,2008,00,1610612743,DEN,30.0,71,1,1460.0,160,292,0.548,2,10,0.2,130,181,0.718,163,279,442,31,41,175,69,174,452,20.6,2.3,4.1,0.548,0.0,0.1,0.2,1.8,2.5,0.718,2.3,3.9,6.2,0.4,0.6,2.5,1.0,2.5,6.4
201583,RYAN ANDERSON,2008,00,1610612751,NJN,21.0,66,30,1312.0,160,407,0.393,69,189,0.365,98,116,0.845,104,207,311,52,44,20,63,157,487,19.9,2.4,6.2,0.393,1.0,2.9,0.365,1.5,1.8,0.845,1.6,3.1,4.7,0.8,0.7,0.3,1.0,2.4,7.4
2546,CARMELO ANTHONY,2008,00,1610612743,DEN,25.0,66,66,2277.0,535,1207,0.443,63,170,0.371,371,468,0.793,106,344,450,222,75,24,199,195,1504,34.5,8.1,18.3,0.443,1.0,2.6,0.371,5.6,7.1,0.793,1.6,5.2,6.8,3.4,1.1,0.4,3.0,3.0,22.8
201202,JOEL ANTHONY,2008,00,1610612748,MIA,26.0,65,28,1048.0,57,118,0.483,0,0,0.0,30,46,0.652,89,108,197,27,20,93,41,139,144,16.1,0.9,1.8,0.483,0.0,0.0,0.0,0.5,0.7,0.652,1.4,1.7,3.0,0.4,0.3,1.4,0.6,2.1,2.2
2240,GILBERT ARENAS,2008,00,1610612764,WAS,27.0,2,2,63.0,6,23,0.261,2,7,0.286,12,16,0.75,1,8,9,20,0,1,1,4,26,31.3,3.0,11.5,0.261,1.0,3.5,0.286,6.0,8.0,0.75,0.5,4.0,4.5,10.0,0.0,0.5,0.5,2.0,13.0
2772,TREVOR ARIZA,2008,00,1610612747,LAL,24.0,82,20,1999.0,274,596,0.46,61,191,0.319,120,169,0.71,111,241,352,145,137,24,87,166,729,24.4,3.3,7.3,0.46,0.7,2.3,0.319,1.5,2.1,0.71,1.4,2.9,4.3,1.8,1.7,0.3,1.1,2.0,8.9
