PLAYER_ID,PLAYER_FULLNAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
76003,KAREEM ABDUL-JABBAR,1988,00,1610612747,LAL,42.0,74,74,1695.0,313,659,0.475,0.0,3.0,0.0,122,165,0.739,103.0,231.0,334,74,38.0,85.0,95.0,196,748,22.9,4.2,8.9,0.475,0.0,0.0,0.0,1.6,2.2,0.739,1.4,3.1,4.5,1.0,0.5,1.1,1.3,2.6,10.1
76009,MARK ACRES,1988,00,1610612738,BOS,26.0,62,0,632.0,55,114,0.482,1.0,1.0,1.0,26,48,0.542,59.0,87.0,146,19,19.0,6.0,23.0,94,137,10.2,0.9,1.8,0.482,0.0,0.0,1.0,0.4,0.8,0.542,1.0,1.4,2.4,0.3,0.3,0.1,0.4,1.5,2.2
149,MICHAEL ADAMS,1988,00,1610612743,DEN,26.0,77,77,2787.0,468,1082,0.433,166.0,466.0,0.356,322,393,0.819,71.0,212.0,283,490,166.0,11.0,180.0,149,1424,36.2,6.1,14.1,0.433,2.2,6.1,0.356,4.2,5.1,0.819,0.9,2.8,3.7,6.4,2.2,0.1,2.3,1.9,18.5
76016,MARK AGUIRRE,1988,00,1610612742,DAL,29.0,44,44,1529.0,373,829,0.45,29.0,99.0,0.293,178,244,0.73,90.0,145.0,235,189,29.0,29.0,140.0,128,953,34.8,8.5,18.8,0.45,0.7,2.3,0.293,4.0,5.5,0.73,2.0,3.3,5.3,4.3,0.7,0.7,3.2,2.9,21.7
76017,DANNY AINGE,1988,00,1610612738,BOS,30.0,45,28,1349.0,271,589,0.46,58.0,155.0,0.374,114,128,0.891,37.0,117.0,154,215,52.0,1.0,82.0,108,714,30.0,6.0,13.1,0.46,1.3,3.4,0.374,2.5,2.8,0.891,0.8,2.6,3.4,4.8,1.2,0.0,1.8,2.4,15.9
76019,MARK ALARIE,1988,00,1610612764,WAS,25.0,74,5,1141.0,206,431,0.478,13.0,38.0,0.342,73,87,0.839,103.0,152.0,255,63,25.0,22.0,62.0,160,498,15.4,2.8,5.8,0.478,0.2,0.5,0.342,1.0,1.2,0.839,1.4,2.1,3.4,0.9,0.3,0.3,0.8,2.2,6.7
76024,STEVE ALFORD,1988,00,1610612742,DAL,24.0,9,0,38.0,3,11,0.273,0.0,2.0,0.0,1,2,0.5,0.0,3.0,3,9,1.0,0.0,1.0,3,7,4.2,0.3,1.2,0.273,0.0,0.2,0.0,0.1,0.2,0.5,0.0,0.3,0.3,1.0,0.1,0.0,0.1,0.3,0.8
76025,RANDY ALLEN,1988,00,1610612758,SAC,24.0,7,0,43.0,8,19,0.421,0.0,1.0,0.0,1,2,0.5,3.0,4.0,7,0,1.0,1.0,2.0,7,17,6.1,1.1,2.7,0.421,0.0,0.1,0.0,0.1,0.3,0.5,0.4,0.6,1.0,0.0,0.1,0.1,0.3,1.0,2.4
246,GREG ANDERSON,1988,00,1610612759,SAN,25.0,82,56,2401.0,460,914,0.503,0.0,3.0,0.0,207,403,0.514,255.0,421.0,676,61,102.0,103.0,180.0,221,1127,29.3,5.6,11.1,0.503,0.0,0.0,0.0,2.5,4.9,0.514,3.1,5.1,8.2,0.7,1.2,1.3,2.2,2.7,13.7
76042,MICHAEL ANDERSON,1988,00,1610612759,SAN,23.0,36,12,730.0,73,175,0.417,1.0,7.0,0.143,57,82,0.695,44.0,45.0,89,153,44.0,3.0,84.0,64,204,20.3,2.0,4.9,0.417,0.0,0.2,0.143,1.6,2.3,0.695,1.2,1.3,2.5,4.3,1.2,0.1,2.3,1.8,5.7
76045,RICHARD ANDERSON,1988,00,1610612757,POR,28.0,72,3,1082.0,145,348,0.417,49.0,141.0,0.348,32,38,0.842,62.0,169.0,231,98,44.0,12.0,54.0,100,371,15.0,2.0,4.8,0.417,0.7,2.0,0.348,0.4,0.5,0.842,0.9,2.3,3.2,1.4,0.6,0.2,0.8,1.4,5.2
76046,RON ANDERSON,1988,00,1610612755,PHL,30.0,82,12,2618.0,566,1152,0.491,2.0,11.0,0.182,196,229,0.856,167.0,239.0,406,139,71.0,23.0,126.0,166,1330,31.9,6.9,14.0,0.491,0.0,0.1,0.182,2.4,2.8,0.856,2.0,2.9,5.0,1.7,0.9,0.3,1.5,2.0,16.2
335,WILLIE ANDERSON,1988,00,1610612759,SAN,22.0,81,79,2738.0,640,1285,0.498,4.0,21.0,0.19,224,289,0.775,152.0,265.0,417,372,150.0,62.0,261.0,295,1508,33.8,7.9,15.9,0.498,0.0,0.3,0.19,2.8,3.6,0.775,1.9,3.3,5.1,4.6,1.9,0.8,3.2,3.6,18.6
76082,JOHN BAGLEY,1988,00,1610612751,NJN,29.0,68,20,1642.0,200,481,0.416,11.0,54.0,0.204,89,123,0.724,36.0,108.0,144,391,72.0,5.0,159.0,117,500,24.1,2.9,7.1,0.416,0.2,0.8,0.204,1.3,1.8,0.724,0.5,1.6,2.1,5.8,1.1,0.1,2.3,1.7,7.4
1847,THURL BAILEY,1988,00,1610612762,UTH,28.0,82,3,2777.0,615,1272,0.483,2.0,5.0,0.4,363,440,0.825,115.0,332.0,447,138,48.0,91.0,208.0,185,1595,33.9,7.5,15.5,0.483,0.0,0.1,0.4,4.4,5.4,0.825,1.4,4.0,5.5,1.7,0.6,1.1,2.5,2.3,19.5
76091,GREG BALLARD,1988,00,1610612760,SEA,34.0,2,0,15.0,1,8,0.125,0.0,1.0,0.0,4,4,1.0,2.0,5.0,7,0,0.0,0.0,0.0,3,6,7.5,0.5,4.0,0.125,0.0,0.5,0.0,2.0,2.0,1.0,1.0,2.5,3.5,0.0,0.0,0.0,0.0,1.5,3.0
76094,KEN BANNISTER,1988,00,1610612746,LAC,29.0,9,2,130.0,22,36,0.611,0.0,1.0,0.0,30,53,0.566,6.0,27.0,33,3,7.0,2.0,8.0,17,74,14.4,2.4,4.0,0.611,0.0,0.1,0.0,3.3,5.9,0.566,0.7,3.0,3.7,0.3,0.8,0.2,0.9,1.9,8.2
787,CHARLES BARKLEY,1988,00,1610612755,PHL,26.0,79,79,3088.0,700,1208,0.579,35.0,162.0,0.216,602,799,0.753,403.0,583.0,986,325,126.0,67.0,254.0,262,2037,39.1,8.9,15.3,0.579,0.4,2.1,0.216,7.6,10.1,0.753,5.1,7.4,12.5,4.1,1.6,0.8,3.2,3.3,25.8
174,JOHN BATTLE,1988,00,1610612737,ATL,26.0,82,0,1672.0,287,628,0.457,11.0,34.0,0.324,194,238,0.815,30.0,110.0,140,197,42.0,9.0,104.0,125,779,20.4,3.5,7.7,0.457,0.1,0.4,0.324,2.4,2.9,0.815,0.4,1.3,1.7,2.4,0.5,0.1,1.3,1.5,9.5
104,BENOIT BENJAMIN,1988,00,1610612746,LAC,24.0,79,62,2585.0,491,907,0.541,0.0,2.0,0.0,317,426,0.744,164.0,532.0,696,157,57.0,221.0,237.0,221,1299,32.7,6.2,11.5,0.541,0.0,0.0,0.0,4.0,5.4,0.744,2.1,6.7,8.8,2.0,0.7,2.8,3.0,2.8,16.4
76157,RICKY BERRY,1988,00,1610612758,SAC,24.0,64,21,1406.0,255,567,0.45,65.0,160.0,0.406,131,166,0.789,57.0,140.0,197,80,37.0,22.0,82.0,197,706,22.0,4.0,8.9,0.45,1.0,2.5,0.406,2.0,2.6,0.789,0.9,2.2,3.1,1.3,0.6,0.3,1.3,3.1,11.0
76158,WALTER BERRY,1988,00,1610612751,NJN,25.0,29,17,556.0,108,231,0.468,0.0,0.0,0.0,43,63,0.683,32.0,83.0,115,20,10.0,13.0,40.0,69,259,19.2,3.7,8.0,0.468,0.0,0.0,0.0,1.5,2.2,0.683,1.1,2.9,4.0,0.7,0.3,0.4,1.4,2.4,8.9
1449,LARRY BIRD,1988,00,1610612738,BOS,32.0,6,6,189.0,49,104,0.471,0.0,0.0,0.0,18,19,0.947,1.0,36.0,37,29,6.0,5.0,11.0,18,116,31.5,8.2,17.3,0.471,0.0,0.0,0.0,3.0,3.2,0.947,0.2,6.0,6.2,4.8,1.0,0.8,1.8,3.0,19.3
76170,OTIS BIRDSONG,1988,00,1610612738,BOS,33.0,13,0,108.0,18,36,0.5,1.0,3.0,0.333,0,2,0.0,4.0,9.0,13,9,3.0,1.0,12.0,10,37,8.3,1.4,2.8,0.5,0.1,0.2,0.333,0.0,0.2,0.0,0.3,0.7,1.0,0.7,0.2,0.1,0.9,0.8,2.8
76172,UWE BLAB,1988,00,1610612742,DAL,27.0,37,0,208.0,24,52,0.462,0.0,0.0,0.0,20,25,0.8,11.0,33.0,44,12,3.0,13.0,14.0,36,68,5.6,0.6,1.4,0.462,0.0,0.0,0.0,0.5,0.7,0.8,0.3,0.9,1.2,0.3,0.1,0.4,0.4,1.0,1.8
76176,ROLANDO BLACKMAN,1988,00,1610612742,DAL,30.0,78,78,2946.0,594,1249,0.476,30.0,85.0,0.353,316,370,0.854,70.0,203.0,273,288,65.0,20.0,165.0,137,1534,37.8,7.6,16.0,0.476,0.4,1.1,0.353,4.1,4.7,0.854,0.9,2.6,3.5,3.7,0.8,0.3,2.1,1.8,19.7
177,MUGGSY BOGUES,1988,00,1610612766,CHH,24.0,79,21,1755.0,178,418,0.426,1.0,13.0,0.077,66,88,0.75,53.0,112.0,165,620,111.0,7.0,124.0,141,423,22.2,2.3,5.3,0.426,0.0,0.2,0.077,0.8,1.1,0.75,0.7,1.4,2.1,7.8,1.4,0.1,1.6,1.8,5.4
76195,MANUTE BOL,1988,00,1610612744,GOS,26.0,80,4,1769.0,127,344,0.369,20.0,91.0,0.22,40,66,0.606,116.0,346.0,462,27,11.0,345.0,79.0,226,314,22.1,1.6,4.3,0.369,0.3,1.1,0.22,0.5,0.8,0.606,1.5,4.3,5.8,0.3,0.1,4.3,1.0,2.8,3.9
194,ANTHONY BOWIE,1988,00,1610612759,SAN,25.0,18,5,438.0,72,144,0.5,1.0,5.0,0.2,10,15,0.667,25.0,31.0,56,29,18.0,4.0,22.0,43,155,24.3,4.0,8.0,0.5,0.1,0.3,0.2,0.6,0.8,0.667,1.4,1.7,3.1,1.6,1.0,0.2,1.2,2.4,8.6
76217,SAM BOWIE,1988,00,1610612757,POR,28.0,20,0,412.0,69,153,0.451,5.0,7.0,0.714,28,49,0.571,36.0,70.0,106,36,7.0,33.0,33.0,43,171,20.6,3.5,7.7,0.451,0.3,0.4,0.714,1.4,2.5,0.571,1.8,3.5,5.3,1.8,0.4,1.7,1.7,2.2,8.6
76231,DUDLEY BRADLEY,1988,00,1610612737,ATL,32.0,38,0,267.0,28,86,0.326,8.0,31.0,0.258,8,16,0.5,7.0,25.0,32,24,16.0,2.0,14.0,41,72,7.0,0.7,2.3,0.326,0.2,0.8,0.258,0.2,0.4,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.4,1.1,1.9
76237,ADRIAN BRANCH,1988,00,1610612757,POR,25.0,67,4,811.0,202,436,0.463,7.0,31.0,0.226,87,120,0.725,63.0,69.0,132,60,45.0,3.0,64.0,99,498,12.1,3.0,6.5,0.463,0.1,0.5,0.226,1.3,1.8,0.725,0.9,1.0,2.0,0.9,0.7,0.0,1.0,1.5,7.4
76247,RANDY BREUER,1988,00,1610612749,MIL,28.0,48,4,513.0,86,179,0.48,0.0,0.0,0.0,28,51,0.549,51.0,84.0,135,22,9.0,37.0,29.0,59,200,10.7,1.8,3.7,0.48,0.0,0.0,0.0,0.6,1.1,0.549,1.1,1.8,2.8,0.5,0.2,0.8,0.6,1.2,4.2
783,FRANK BRICKOWSKI,1988,00,1610612759,SAN,29.0,64,60,1822.0,337,654,0.515,0.0,2.0,0.0,201,281,0.715,148.0,258.0,406,131,102.0,35.0,165.0,252,875,28.5,5.3,10.2,0.515,0.0,0.0,0.0,3.1,4.4,0.715,2.3,4.0,6.3,2.0,1.6,0.5,2.6,3.9,13.7
418,SCOTT BROOKS,1988,00,1610612755,PHL,23.0,82,6,1372.0,156,371,0.42,55.0,153.0,0.359,61,69,0.884,19.0,75.0,94,306,69.0,3.0,65.0,116,428,16.7,1.9,4.5,0.42,0.7,1.9,0.359,0.7,0.8,0.884,0.2,0.9,1.1,3.7,0.8,0.0,0.8,1.4,5.2
1479,MIKE BROWN,1988,00,1610612762,UTH,25.0,66,16,1051.0,104,248,0.419,0.0,0.0,0.0,92,130,0.708,92.0,166.0,258,41,25.0,17.0,77.0,133,300,15.9,1.6,3.8,0.419,0.0,0.0,0.0,1.4,2.0,0.708,1.4,2.5,3.9,0.6,0.4,0.3,1.2,2.0,4.5
76268,TONY BROWN,1988,00,1610612745,HOU,28.0,14,0,91.0,14,45,0.311,2.0,9.0,0.222,6,8,0.75,7.0,8.0,15,5,3.0,0.0,7.0,14,36,6.5,1.0,3.2,0.311,0.1,0.6,0.222,0.4,0.6,0.75,0.5,0.6,1.1,0.4,0.2,0.0,0.5,1.0,2.6
95,MARK BRYANT,1988,00,1610612757,POR,24.0,56,32,803.0,120,247,0.486,0.0,0.0,0.0,40,69,0.58,65.0,114.0,179,33,20.0,7.0,41.0,144,280,14.3,2.1,4.4,0.486,0.0,0.0,0.0,0.7,1.2,0.58,1.2,2.0,3.2,0.6,0.4,0.1,0.7,2.6,5.0
76320,GREG BUTLER,1988,00,1610612752,NYK,23.0,33,0,140.0,20,48,0.417,0.0,3.0,0.0,16,20,0.8,9.0,19.0,28,2,1.0,2.0,17.0,28,56,4.2,0.6,1.5,0.417,0.0,0.1,0.0,0.5,0.6,0.8,0.3,0.6,0.8,0.1,0.0,0.1,0.5,0.8,1.7
262,MICHAEL CAGE,1988,00,1610612760,SEA,27.0,80,71,2536.0,314,630,0.498,0.0,4.0,0.0,197,265,0.743,276.0,489.0,765,126,92.0,52.0,124.0,184,825,31.7,3.9,7.9,0.498,0.0,0.1,0.0,2.5,3.3,0.743,3.5,6.1,9.6,1.6,1.2,0.7,1.6,2.3,10.3
