,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
0,1989,0,ATL,1610612737,"JOHN BATTLE, ANTOINE CARR, DUANE FERRELL, JON KONCAK, CLIFF LEVINGSTON, JOHN LONG, MOSES MALONE, ROY MARBLE, WES MATTHEWS, DOC RIVERS, SEDRIC TONEY, ALEXANDER VOLKOV, SPUD WEBB, DOMINIQUE WILKINS, KEVIN WILLIS, HAYWOODE WORKMAN",16,19042.0,3319,6811,7.5440000000000005,120.0,387.0,2.755,1888,2479,11.944,1266,2156,3422,1678,695,352,1192.0,1824,8646,308.1,50.4,105.5,7.5440000000000005,1.8,7.199999999999999,2.755,30.1,38.9,11.944,18.1,32.2,50.6,31.9,11.5,5.2,18.6,29.7,133.0
1,1989,0,BOS,1610612738,"JOHN BAGLEY, LARRY BIRD, KEVIN GAMBLE, DENNIS JOHNSON, JOE KLEINE, REGGIE LEWIS, KEVIN MCHALE, ROBERT PARISH, JIM PAXSON, ED PINCKNEY, CHARLES SMITH, MICHAEL SMITH, KELVIN UPSHAW",13,19705.0,3563,7148,6.149,106.0,404.0,1.919,1791,2153,10.365,1066,2707,3773,2423,539,455,1242.0,1717,9023,272.4,47.9,96.9,6.149,1.5,5.7,1.919,23.7,28.7,10.365,14.0,35.9,50.2,35.7,7.5,5.9,17.5,24.1,120.9
2,1989,0,CHH,1610612766,"RICHARD ANDERSON, MUGGSY BOGUES, REX CHAPMAN, DELL CURRY, TERRY DOZIER, KENNY GATTISON, STUART GRAY, MICHAEL HOLTON, DAVE HOPPEN, KURT RAMBIS, J.R. REID, BRIAN ROWSOM, JERRY SICHTING, KELLY TRIPUCKA",14,15349.0,2463,5491,6.282,184.0,543.0,3.362,1092,1418,10.114,680,1665,2345,1761,619,195,910.0,1416,6202,281.3,43.2,96.9,6.282,3.1,9.1,3.362,18.8,25.7,10.114,15.2,31.1,46.3,28.4,11.6,4.0,17.0,28.1,108.3
3,1989,0,CHI,1610612741,"B.J. ARMSTRONG, BILL CARTWRIGHT, CHARLIE DAVIS, HORACE GRANT, JACK HALEY, CRAIG HODGES, MICHAEL JORDAN, STACEY KING, CLIFFORD LETT, ED NEALY, JOHN PAXSON, WILL PERDUE, SCOTTIE PIPPEN, JEFF SANDERS",14,19830.0,3531,7090,6.304,250.0,669.0,2.246,1665,2140,10.177,1075,2279,3354,2172,814,388,1201.0,1906,8977,274.0,46.6,95.4,6.304,3.3000000000000003,9.1,2.246,21.9,28.0,10.177,14.9,31.2,46.5,28.4,10.5,5.2,16.7,28.1,118.7
4,1989,0,CLE,1610612739,"WINSTON BENNETT, CHUCKY BROWN, BRAD DAUGHERTY, CHRIS DUDLEY, CRAIG EHLO, RON HARPER, STEVE KERR, RANDOLPH KEYS, PAUL MOKESKI, JOHN MORTON, LARRY NANCE, MARK PRICE, TREE ROLLINS, GARY VOCE, HOT ROD WILLIAMS",15,19239.0,3108,6696,6.558,340.0,823.0,2.965,1588,2136,9.996,1104,2329,3433,2064,620,501,1168.0,1576,8144,347.5,58.0,127.9,6.558,4.6,11.8,2.965,29.8,40.6,9.996,23.0,43.0,66.1,37.4,11.5,9.4,21.7,30.1,150.3
5,1989,0,DAL,1610612742,"STEVE ALFORD, ROLANDO BLACKMAN, ADRIAN DANTLEY, BRAD DAVIS, JAMES DONALDSON, DEREK HARPER, ANTHONY JONES, BOB MCCANN, SAM PERKINS, ROY TARPLEY, MARK WADE, BILL WENNINGTON, RANDY WHITE, HERB WILLIAMS",14,19851.0,3245,6828,5.859,157.0,485.0,2.143,1735,2261,9.954,1042,2419,3461,1776,664,398,1193.0,1733,8382,302.7,48.9,104.5,5.859,2.2,6.5,2.143,27.3,35.6,9.954,17.1,38.0,55.0,27.3,10.0,6.2,18.3,27.1,127.4
6,1989,0,DEN,1610612743,"MICHAEL ADAMS, WALTER DAVIS, T.R. DUNN, ALEX ENGLISH, BILL HANZLIK, EDDIE HUGHES, TIM KEMPTON, JEROME LANE, LAFAYETTE LEVER, TODD LICHTI, BLAIR RASMUSSEN, DAN SCHAYES",12,19054.0,3560,7653,5.57,228.0,677.0,1.912,1678,2123,9.001,1117,2388,3505,2219,785,270,1044.0,1976,9026,259.1,47.800000000000004,102.4,5.57,3.0,9.0,1.912,23.3,29.7,9.001,15.4,32.8,48.4,29.7,10.7,3.8,14.5,27.5,121.9
7,1989,0,DET,1610612765,"MARK AGUIRRE, WILLIAM BEDFORD, JOE DUMARS, JAMES EDWARDS, DAVID GREENWOOD, SCOTT HASTINGS, VINNIE JOHNSON, STAN KIMBROUGH, BILL LAIMBEER, RALPH LEWIS, DENNIS RODMAN, JOHN SALLEY, ISIAH THOMAS",13,19470.0,3291,6897,5.508,163.0,510.0,2.328,1703,2239,8.894,1177,2435,3612,1935,504,416,1178.0,1925,8448,256.3,42.8,90.5,5.508,2.1,6.5,2.328,22.0,29.2,8.894,15.5,32.0,47.5,25.0,6.7,5.4,15.9,25.8,109.8
8,1989,0,GOS,1610612744,"UWE BLAB, MANUTE BOL, WINSTON GARLAND, TIM HARDAWAY, ROD HIGGINS, MARQUES JOHNSON, ALTON LISTER, SARUNAS MARCIULIONIS, CHRIS MULLIN, JIM PETERSEN, MITCH RICHMOND, JOHN SHASKY, MIKE SMREK, LEONARD TAYLOR, TERRY TEAGLE, TOM TOLBERT",16,19311.0,3422,7066,6.566,241.0,741.0,3.0540000000000003,2271,2804,10.876999999999999,898,2338,3236,1948,726,480,1377.0,1939,9356,300.5,48.699999999999996,103.10000000000001,6.566,3.1,10.200000000000001,3.0540000000000003,33.9,43.6,10.876999999999999,16.2,37.2,53.300000000000004,28.2,10.5,7.800000000000001,21.0,33.4,134.7
9,1989,0,HOU,1610612745,"ANTHONY BOWIE, ADRIAN CALDWELL, DERRICK CHIEVOUS, BYRON DINKINS, SLEEPY FLOYD, BUCK JOHNSON, JOHN LUCAS, TIM MCCORMICK, CHUCK NEVITT, HAKEEM OLAJUWON, LARRY SMITH, OTIS THORPE, MITCHELL WIGGINS, MIKE WOODSON",14,18823.0,3312,6878,6.941,140.0,438.0,2.029,1547,2135,8.924,1194,2556,3750,2033,764,546,1387.0,1856,8311,274.1,46.9,98.10000000000001,6.941,2.0,6.6,2.029,22.1,30.2,8.924,16.6,36.4,53.0,30.1,11.2,7.5,20.8,28.1,117.9
