,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
0,0,2021,0,ATL,1610612737,"CAT BARBER, BOGDAN BOGDANOVIĆ, CLINT CAPELA, JOHN COLLINS, SHARIFE COOPER, GORGUI DIENG, DANILO GALLINARI, MALCOLM HILL, SOLOMON HILL, KEVIN HUERTER, DE'ANDRE HUNTER, WES IWUNDU, JALEN JOHNSON, TIMOTHE LUWAWU-CABARROT, SKYLAR MAYS, ONYEKA OKONGWU, CAMERON OLIVER, CAM REDDISH, LANCE STEPHENSON, LOU WILLIAMS, DELON WRIGHT, TRAE YOUNG",22,19512.0,3376,7171,9.69,1045,2780,6.576,1471,1811,14.938,816,2754,3570,2006,583,347,922,1513,9268,413.6,66.0,139.7,9.69,20.0,52.4,6.576,27.6,35.3,14.938,17.0,56.0,73.2,36.0,11.8,7.0,17.0,35.6,179.4,8073.84,19.861845018450186,0.5815879836944516,0.5436480267745084
1,1,2021,0,BKN,1610612751,"LAMARCUS ALDRIDGE, DEANDRE' BEMBRY, BRUCE BROWN, JEVON CARTER, NIC CLAXTON, DAVID DUKE JR., KEVIN DURANT, KESSLER EDWARDS, JAMES ENNIS III, WENYEN GABRIEL, LANGSTON GALLOWAY, BLAKE GRIFFIN, JAMES HARDEN, JOE HARRIS, SHAQUILLE HARRISON, KYRIE IRVING, JAMES JOHNSON, PATTY MILLS, PAUL MILLSAP, DAY'RON SHARPE, CAM THOMAS",21,18244.0,3175,6728,8.949,870,2428,6.112,1355,1655,12.876,736,2557,3293,1911,529,419,992,1515,8575,417.9,71.1,153.3,8.949,20.1,56.3,6.112,28.9,35.1,12.876,18.5,60.7,79.1,42.8,12.1,9.7,23.7,35.9,190.6,7712.2,20.290813418110062,0.5750248115662133,0.536563614744352
2,2,2021,0,BOS,1610612738,"JAYLEN BROWN, BRUNO FERNANDO, ENES FREEDOM, SAM HAUSER, JUANCHO HERNANGOMEZ, AL HORFORD, JUSTIN JACKSON, JOE JOHNSON, ROMEO LANGFORD, CJ MILES, AARON NESMITH, JABARI PARKER, PAYTON PRITCHARD, JOSH RICHARDSON, MATT RYAN, DENNIS SCHRÖDER, MARCUS SMART, JAYSON TATUM, BRODRIC THOMAS, GRANT WILLIAMS, ROBERT WILLIAMS III",21,18660.0,3160,6785,8.948,1036,2888,6.487,1308,1601,13.9,810,2748,3558,1909,564,446,1022,1408,8664,332.3,54.7,120.2,8.948,18.4,52.9,6.487,23.8,28.6,13.9,14.9,47.1,61.9,31.1,10.5,7.6,17.6,26.0,150.9,7701.4400000000005,19.810778135048235,0.5784144074857399,0.5420781134856301
3,3,2021,0,CHA,1610612766,"LAMELO BALL, JAMES BOUKNIGHT, MILES BRIDGES, VERNON CAREY JR., GORDON HAYWARD, KAI JONES, ARNOLDAS KULBOKA, SCOTTIE LEWIS, CODY MARTIN, JALEN MCDANIELS, KELLY OUBRE JR., MASON PLUMLEE, NICK RICHARDS, TERRY ROZIER, ISH SMITH, JT THOR, P.J. WASHINGTON",17,19138.0,3345,7205,7.329,1120,3070,4.465,1221,1647,10.927,832,2680,3512,2229,689,387,1010,1558,9031,306.1,51.4,111.7,7.329,16.4,45.7,4.465,19.7,26.8,10.927,13.6,40.9,54.6,34.6,11.1,5.9,16.3,24.9,138.8,8107.68,20.334864667154353,0.5694429031184108,0.5419847328244275
4,4,2021,0,CHI,1610612741,"LONZO BALL, JORDAN BELL, TONY BRADLEY, TROY BROWN JR., ALEX CARUSO, TYLER COOK, DEMAR DEROZAN, AYO DOSUNMU, DEVON DOTSON, JAVONTE GREEN, DERRICK JONES JR., ZACH LAVINE, MAC MCCLUNG, ALFONZO MCKINNIE, MARKO SIMONOVIC, MATT THOMAS, NIKOLA VUČEVIĆ, COBY WHITE, PATRICK WILLIAMS",19,19068.0,3339,6968,8.993,862,2329,5.266,1399,1701,12.349,645,2652,3297,1929,567,327,971,1469,8939,363.0,58.7,122.9,8.993,16.4,44.0,5.266,24.6,31.0,12.349,14.2,48.4,62.5,34.2,11.7,6.4,18.8,31.0,158.3,8042.4400000000005,20.245286343612335,0.5792178776741606,0.5410447761194029
5,5,2021,0,CLE,1610612739,"JARRETT ALLEN, JUSTIN ANDERSON, ED DAVIS, TACKO FALL, DARIUS GARLAND, BRANDON GOODWIN, LUKE KORNET, KEVIN LOVE, LAURI MARKKANEN, EVAN MOBLEY, RJ NEMBHARD JR., MALIK NEWMAN, ISAAC OKORO, CEDI OSMAN, KEVIN PANGOS, RICKY RUBIO, TREVON SCOTT, COLLIN SEXTON, LAMAR STEVENS, DENZEL VALENTINE, DEAN WADE, DYLAN WINDLER",22,18573.0,3071,6543,9.921,909,2561,5.027,1307,1710,14.47,796,2630,3426,1885,542,330,1013,1334,8358,391.3,63.7,138.2,9.921,17.0,51.6,5.027,28.2,37.2,14.47,16.8,52.7,69.5,40.2,11.4,6.8,22.2,28.8,173.1,7512.4,19.415021805847196,0.5728267127230858,0.5388201130979673
6,6,2021,0,DAL,1610612742,"MOSES BROWN, STERLING BROWN, CHARLIE BROWN JR., JALEN BRUNSON, REGGIE BULLOCK JR., TREY BURKE, WILLIE CAULEY-STEIN, MARQUESE CHRISS, LUKA DONČIĆ, DORIAN FINNEY-SMITH, JOSH GREEN, TIM HARDAWAY JR., CARLIK JONES, GEORGE KING, MAXI KLEBER, BRANDON KNIGHT, BOBAN MARJANOVIĆ, JAQUORI MCLAUGHLIN, FRANK NTILIKINA, EUGENE OMORUYI, THEO PINSON, KRISTAPS PORZIŅĢIS, DWIGHT POWELL",23,18774.0,3058,6623,8.843,1000,2869,6.236,1251,1617,16.043,743,2654,3397,1808,529,312,924,1539,8367,360.8,56.4,129.7,8.843,18.2,56.400000000000006,6.236,25.8,33.1,16.043,14.0,53.4,67.2,34.3,10.4,6.4,18.5,31.2,156.9,7515.48,19.21503355704698,0.5703880847721993,0.5372187830288389
7,7,2021,0,DEN,1610612743,"WILL BARTON, BOL BOL, FACUNDO CAMPAZZO, PETR CORNELIE, PJ DOZIER, AARON GORDON, JAMYCHAL GREEN, JEFF GREEN, MARKUS HOWARD, BONES HYLAND, NIKOLA JOKIĆ, MONTÉ MORRIS, ZEKE NNAJI, MICHAEL PORTER JR., DAVON REED, AUSTIN RIVERS, RAYJON TUCKER, VLATKO ČANČAR",18,18746.0,3216,6622,8.294,956,2724,6.2940000000000005,1273,1599,13.317,695,2718,3413,2189,565,290,1042,1492,8661,342.7,54.5,116.4,8.294,17.1,49.9,6.2940000000000005,21.1,27.2,13.317,13.3,49.8,63.3,36.6,10.5,5.1000000000000005,17.5,28.0,147.3,7672.56,19.645944734876775,0.591149345579041,0.5578375113258834
8,8,2021,0,DET,1610612765,"SADDIQ BEY, CADE CUNNINGHAM, CHEICK DIALLO, HAMIDOU DIALLO, CARSEN EDWARDS, LUKA GARZA, JERAMI GRANT, KILLIAN HAYES, FRANK JACKSON, JOSH JACKSON, CORY JOSEPH, SABEN LEE, ISAIAH LIVERS, TREY LYLES, RODNEY MCGRUDER, KELLY OLYNYK, JAYSEAN PAIGE, TRAYVON PALMER, JAMORKO PICKETT, MICAH POTTER, DEIVIDAS SIRVYDIS, CASSIUS STANLEY, ISAIAH STEWART, DERRICK WALTON JR.",24,19010.0,2977,6969,8.753,903,2762,6.049,1372,1733,16.966,848,2499,3347,1886,607,374,1066,1723,8229,476.2,63.7,161.6,8.753,20.0,67.3,6.049,30.3,37.6,16.966,20.1,60.5,80.5,45.5,15.9,9.4,27.8,46.4,177.7,7949.52,20.07243345607575,0.5321721989983857,0.49196441383268763
9,9,2021,0,GSW,1610612744,"NEMANJA BJELICA, CHRIS CHIOZZA, STEPHEN CURRY, JEFF DOWTIN JR., DRAYMOND GREEN, ANDRE IGUODALA, JONATHAN KUMINGA, DAMION LEE, KEVON LOONEY, MOSES MOODY, GARY PAYTON II, JORDAN POOLE, OTTO PORTER JR., KLAY THOMPSON, JUAN TOSCANO-ANDERSON, QUINNDARY WEATHERSPOON, ANDREW WIGGINS",17,19731.0,3323,7087,8.051,1176,3231,5.018,1280,1665,12.107,800,2930,3730,2223,719,372,1174,1723,9102,337.7,55.9,120.2,8.051,20.1,55.7,5.018,20.2,26.2,12.107,12.8,50.1,62.7,39.8,11.8,6.7,20.0,29.0,151.9,8193.6,19.932735289645734,0.5819990792367896,0.5518555100888951
