,PLAYER_ID,PLAYER_FULLNAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,TS%,eFG%,PER,WS
0,1505,TARIQ ABDUL-WAHAD,2001,0,1610612743,DEN,27.0,20,12,419.0,55,145,0.379,1,2,0.5,24,32,0.75,39,39,78,22,18,9,24,51,135,20.9,2.8,7.3,0.379,0.1,0.1,0.5,1.2,1.6,0.75,2.0,2.0,3.9,1.1,0.9,0.5,1.2,2.6,6.8,0.4243148101584108,0.38275862068965516,0.5035799522673031,0.00048767137200066266
1,949,SHAREEF ABDUR-RAHIM,2001,0,1610612737,ATL,25.0,77,77,2978.0,598,1297,0.461,21,70,0.3,419,523,0.801,198,498,696,239,98,81,250,214,1636,38.7,7.8,16.8,0.461,0.3,0.9,0.3,5.4,6.8,0.801,2.6,6.5,9.0,3.1,1.3,1.1,3.2,2.8,21.2,0.5356488029755356,0.469159599074788,0.7793821356615178,0.03206256348790103
2,2042,COURTNEY ALEXANDER,2001,0,1610612764,WAS,25.0,56,28,1325.0,223,474,0.47,5,18,0.278,98,121,0.81,43,105,148,86,35,7,60,113,549,23.7,4.0,8.5,0.47,0.1,0.3,0.278,1.8,2.2,0.81,0.8,1.9,2.6,1.5,0.6,0.1,1.1,2.0,9.8,0.5206357635991199,0.4757383966244726,0.5456603773584906,0.004845689317616031
3,2349,VICTOR ALEXANDER,2001,0,1610612765,DET,32.0,15,0,97.0,18,51,0.353,0,2,0.0,4,8,0.5,7,22,29,6,0,1,5,6,40,6.4,1.2,3.4,0.353,0.0,0.1,0.0,0.3,0.5,0.5,0.5,1.5,1.9,0.4,0.0,0.1,0.3,0.4,2.7,0.3668378576669112,0.35294117647058826,0.7216494845360825,2.549509687561859e-05
4,2124,MALIK ALLEN,2001,0,1610612748,MIA,24.0,12,2,161.0,22,51,0.431,0,1,0.0,8,10,0.8,15,23,38,5,3,8,2,16,52,13.4,1.8,4.3,0.431,0.0,0.1,0.0,0.7,0.8,0.8,1.3,1.9,3.2,0.4,0.3,0.7,0.2,1.3,4.3,0.4693140794223827,0.43137254901960786,0.577639751552795,5.875108333713452e-05
5,951,RAY ALLEN,2001,0,1610612749,MIL,26.0,69,67,2525.0,530,1148,0.462,229,528,0.434,214,245,0.873,81,231,312,271,88,18,159,157,1503,36.6,7.7,16.6,0.462,3.3,7.7,0.434,3.1,3.6,0.873,1.2,3.3,4.5,3.9,1.3,0.3,2.3,2.3,21.8,0.5984233158146202,0.561411149825784,0.7631683168316832,0.02506747277310125
6,1747,RAFER ALSTON,2001,0,1610612749,MIL,25.0,50,7,596.0,66,191,0.346,27,71,0.38,18,29,0.621,10,62,72,143,32,2,40,42,177,11.9,1.3,3.8,0.346,0.5,1.4,0.38,0.4,0.6,0.621,0.2,1.2,1.4,2.9,0.6,0.0,0.8,0.8,3.5,0.4343345111896349,0.4162303664921466,0.5906040268456376,0.0006968025237393193
7,680,JOHN AMAECHI,2001,0,1610612762,UTA,31.0,54,0,586.0,54,166,0.325,0,0,0.0,67,105,0.638,52,57,109,29,7,10,55,64,175,10.9,1.0,3.1,0.325,0.0,0.0,0.0,1.2,1.9,0.638,1.0,1.1,2.0,0.5,0.1,0.2,1.0,1.2,3.2,0.41234684260131954,0.3253012048192771,0.4402730375426621,0.0006571261434275239
8,2365,CHRIS ANDERSEN,2001,0,1610612743,DEN,23.0,24,1,261.0,25,74,0.338,0,4,0.0,22,28,0.786,38,38,76,7,7,28,13,35,72,10.9,1.0,3.1,0.338,0.0,0.2,0.0,0.9,1.2,0.786,1.6,1.6,3.2,0.3,0.3,1.2,0.5,1.5,3.0,0.41705282669138094,0.33783783783783783,0.5440613026819924,0.00016201397370523208
9,1507,DEREK ANDERSON,2001,0,1610612757,POR,27.0,70,27,1856.0,247,612,0.404,85,228,0.373,178,208,0.856,47,142,189,216,68,8,87,113,757,26.5,3.5,8.7,0.404,1.2,3.3,0.373,2.5,3.0,0.856,0.7,2.0,2.7,3.1,1.0,0.1,1.2,1.6,10.8,0.5380088696838754,0.4730392156862745,0.5792025862068966,0.008942550152955076
10,72,KENNY ANDERSON,2001,0,1610612738,BOS,31.0,76,76,2428.0,312,716,0.436,9,33,0.273,98,132,0.742,57,218,275,403,141,10,119,210,731,31.9,4.1,9.4,0.436,0.1,0.4,0.273,1.3,1.7,0.742,0.8,2.9,3.6,5.3,1.9,0.1,1.6,2.8,9.6,0.47217341876808594,0.4420391061452514,0.5313014827018122,0.012782685353629763
11,98,NICK ANDERSON,2001,0,1610612763,MEM,34.0,15,0,220.0,21,76,0.276,13,48,0.271,5,9,0.556,1,32,33,14,6,6,14,17,60,14.7,1.4,5.1,0.276,0.9,3.2,0.271,0.3,0.6,0.556,0.1,2.1,2.2,0.9,0.4,0.4,0.9,1.1,4.0,0.3751875937968985,0.3618421052631579,0.42272727272727273,9.047796217308325e-05
12,1000,SHANDON ANDERSON,2001,0,1610612752,NYK,28.0,82,6,1596.0,149,373,0.399,39,141,0.277,74,107,0.692,57,192,249,76,48,15,97,134,411,19.5,1.8,4.5,0.399,0.5,1.7,0.277,0.9,1.3,0.692,0.7,2.3,3.0,0.9,0.6,0.2,1.2,1.6,5.0,0.48919253475528474,0.4517426273458445,0.40037593984962405,0.004407423841292857
13,21,GREG ANTHONY,2001,0,1610612741,CHI,34.0,36,35,960.0,113,287,0.394,29,90,0.322,47,70,0.671,16,72,88,203,49,4,58,72,302,26.7,3.1,8.0,0.394,0.8,2.5,0.322,1.3,1.9,0.671,0.4,2.0,2.4,5.6,1.4,0.1,1.6,2.0,8.4,0.47514159848961607,0.4442508710801394,0.5572916666666666,0.0025906124611032835
14,2240,GILBERT ARENAS,2001,0,1610612744,GSW,20.0,47,30,1155.0,174,384,0.453,39,113,0.345,124,160,0.775,41,91,132,174,69,11,97,115,511,24.6,3.7,8.2,0.453,0.8,2.4,0.345,2.6,3.4,0.775,0.9,1.9,2.8,3.7,1.5,0.2,2.1,2.4,10.9,0.5622799295774649,0.50390625,0.6233766233766234,0.003735196931463621
15,2220,BRANDON ARMSTRONG,2001,0,1610612751,NJN,22.0,35,0,195.0,27,85,0.318,5,17,0.294,5,10,0.5,10,6,16,8,7,1,8,26,64,5.6,0.8,2.4,0.318,0.1,0.5,0.294,0.1,0.3,0.5,0.3,0.2,0.5,0.2,0.2,0.0,0.2,0.7,1.8,0.35794183445190153,0.34705882352941175,0.41025641025641024,7.977556984399083e-05
16,353,DARRELL ARMSTRONG,2001,0,1610612753,ORL,34.0,82,79,2733.0,347,828,0.419,139,398,0.349,182,205,0.888,83,236,319,453,157,10,175,166,1015,33.3,4.2,10.1,0.419,1.7,4.9,0.349,2.2,2.5,0.888,1.0,2.9,3.9,5.5,1.9,0.1,2.1,2.0,12.4,0.5527118274885645,0.5030193236714976,0.5898280278082693,0.01775091530321709
17,2306,CARLOS ARROYO,2001,0,1610612761,TOR,22.0,17,0,96.0,13,29,0.448,0,0,0.0,4,6,0.667,3,9,12,21,6,0,12,12,30,5.7,0.8,1.7,0.448,0.0,0.0,0.0,0.2,0.4,0.667,0.2,0.5,0.7,1.2,0.4,0.0,0.7,0.7,1.8,0.4740834386852086,0.4482758620689655,0.53125,1.9577178621851457e-05
18,1088,CHUCKY ATKINS,2001,0,1610612765,DET,27.0,79,62,2285.0,368,790,0.466,138,336,0.411,83,120,0.692,31,127,158,263,72,11,128,177,957,28.9,4.7,10.0,0.466,1.7,4.3,0.411,1.1,1.5,0.692,0.4,1.6,2.0,3.3,0.9,0.1,1.6,2.2,12.1,0.567750355956336,0.5531645569620253,0.5470459518599562,0.014368885468369735
19,278,STACEY AUGMON,2001,0,1610612766,CHH,33.0,77,3,1319.0,140,328,0.427,0,3,0.0,77,101,0.762,59,166,225,103,56,12,54,115,357,17.1,1.8,4.3,0.427,0.0,0.0,0.0,1.0,1.3,0.762,0.8,2.2,2.9,1.3,0.7,0.2,0.7,1.5,4.6,0.4792718290194394,0.4268292682926829,0.4783927217589083,0.003095916385543277
20,1134,IKE AUSTIN,2001,0,1610612763,MEM,32.0,21,8,306.0,36,92,0.391,0,3,0.0,4,4,1.0,11,60,71,13,9,5,11,36,76,14.6,1.7,4.4,0.391,0.0,0.1,0.0,0.2,0.2,1.0,0.5,2.9,3.4,0.6,0.4,0.2,0.5,1.7,3.6,0.4052901023890785,0.391304347826087,0.4869281045751634,0.00015940571881039575
