,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
10,10,2009,0,IND,1610612754,"TRAVIS DIENER, MIKE DUNLEAVY, T.J. FORD, JEFF FOSTER, DANNY GRANGER, TYLER HANSBROUGH, LUTHER HEAD, ROY HIBBERT, DAHNTAY JONES, SOLOMON JONES, JOSH MCROBERTS, TROY MURPHY, AJ PRICE, BRANDON RUSH, EARL WATSON",15,19705.0,3020,6823,6.376,659,1896,3.792,1564,2019,10.266,785,2618,3403,1730,585,439,1168,1848,8263,324.7,48.9,112.0,6.376,10.3,30.2,3.792,25.9,34.1,10.266,14.7,43.2,57.8,29.0,10.2,6.8,18.8,31.7,133.6,8094.36,19.717294087794976,0.5357680097933438,0.49091308808442036
11,11,2009,0,LAC,1610612746,"RASUAL BUTLER, MARCUS CAMBY, MARDY COLLINS, JAMESON CURRY, BARON DAVIS, RICKY DAVIS, ERIC GORDON, DEANDRE JORDAN, CHRIS KAMAN, STEVE NOVAK, KAREEM RUSH, BRIAN SKINNER, CRAIG SMITH, SEBASTIAN TELFAIR, AL THORNTON",15,17526.0,2697,5903,6.23,408,1262,3.367,1224,1708,9.065,809,2222,3031,1544,479,445,1067,1433,7026,290.9,42.5,93.7,6.23,6.2,19.5,3.367,18.9,26.5,9.065,13.4,36.6,50.1,25.3,8.2,7.2,17.3,24.9,109.9,6912.52,18.931927422115713,0.5279118554005398,0.4914450279518889
12,12,2009,0,LAL,1610612747,"SHANNON BROWN, KOBE BRYANT, ANDREW BYNUM, JORDAN FARMAR, DEREK FISHER, PAU GASOL, DJ MBENGA, ADAM MORRISON, LAMAR ODOM, JOSH POWELL, SASHA VUJACIC, LUKE WALTON, METTA WORLD PEACE",13,19830.0,3144,6875,5.648,532,1562,3.452,1519,1985,9.158,973,2662,3635,1730,612,400,1066,1592,8339,279.6,44.5,97.2,5.648,7.199999999999999,20.8,3.452,21.3,27.8,9.158,14.4,37.7,52.1,24.4,8.2,5.9,15.1,22.6,117.3,7841.4,18.980695915279878,0.5381110939032575,0.496
13,13,2009,0,MEM,1610612763,"DARRELL ARTHUR, DEMARRE CARROLL, MIKE CONLEY, MARC GASOL, RUDY GAY, TREY GILDER, HAMED HADDADI, STEVEN HUNTER, ALLEN IVERSON, O.J. MAYO, ZACH RANDOLPH, HASHEEM THABEET, JAMAAL TINSLEY, MARCUS WILLIAMS, SAM YOUNG",15,19764.0,3206,6827,7.419,342,1009,3.056,1604,2190,9.553,1065,2484,3549,1535,634,398,1180,1650,8358,306.9,49.4,103.6,7.419,4.7,13.6,3.056,24.3,34.6,9.553,16.2,37.8,53.8,25.7,9.7,6.300000000000001,19.4,26.7,127.7,7905.6,19.200000000000003,0.5364156804353964,0.4946535813680973
14,14,2009,0,MIA,1610612748,"JOEL ANTHONY, CARLOS ARROYO, MICHAEL BEASLEY, MARIO CHALMERS, DAEQUAN COOK, YAKHOUBA DIAWARA, UDONIS HASLEM, JAMES JONES, JAMAAL MAGLOIRE, JERMAINE O'NEAL, QUENTIN RICHARDSON, DWYANE WADE, DORELL WRIGHT",13,19177.0,2919,6334,5.578,464,1345,2.854,1437,1904,8.982,864,2497,3361,1476,581,451,975,1648,7739,280.7,40.9,90.4,5.578,7.2,21.200000000000003,2.854,19.8,26.8,8.982,12.2,36.0,48.3,21.0,8.3,6.3,14.2,25.0,108.8,7282.76,18.22873650727434,0.5395467779178332,0.4974739501105147
15,15,2009,0,MIL,1610612749,"CHARLIE BELL, ANDREW BOGUT, CARLOS DELFINO, FRANCISCO ELSON, DAN GADZURIC, ERSAN ILYASOVA, BRANDON JENNINGS, LUC MBAH A MOUTE, JODIE MEEKS, MICHAEL REDD, LUKE RIDNOUR, JERRY STACKHOUSE, KURT THOMAS, ROKO UKIC, HAKIM WARRICK",15,18692.0,2826,6509,6.373,598,1684,3.519,1124,1508,11.376,940,2466,3406,1631,537,379,979,1732,7374,307.2,46.0,107.3,6.373,9.4,27.2,3.519,19.3,26.1,11.376,15.1,39.0,54.5,25.1,8.9,5.8,15.8,27.5,120.4,7211.52,18.518775946929168,0.5140452727911529,0.48010447073283147
16,16,2009,0,MIN,1610612750,"COREY BREWER, BRIAN CARDINAL, WAYNE ELLINGTON, JONNY FLYNN, RYAN GOMES, JASON HART, RYAN HOLLINS, NATHAN JAWAI, AL JEFFERSON, KEVIN LOVE, SASHA PAVLOVIC, OLEKSIY PECHEROV, RAMON SESSIONS, DAMIEN WILKINS",14,19141.0,3010,6727,5.717,403,1180,3.062,1421,1898,9.789,919,2463,3382,1582,579,273,1246,1623,7844,272.5,41.6,93.8,5.717,5.5,16.4,3.062,20.1,26.4,9.789,13.9,35.7,49.4,22.5,8.9,4.0,17.3,23.9,108.1,7889.12,19.783593333681626,0.5186376307173121,0.47740448937119073
17,17,2009,0,NJN,1610612751,"RAFER ALSTON, TONY BATTIE, JOSH BOONE, KEYON DOOLING, CHRIS DOUGLAS-ROBERTS, DEVIN HARRIS, TRENTON HASSELL, JARVIS HAYES, COURTNEY LEE, BROOK LOPEZ, EDUARDO NAJERA, CHRIS QUINN, BOBBY SIMMONS, SEAN WILLIAMS, TERRENCE WILLIAMS, YI JIANLIAN",16,18876.0,2686,6261,6.557,377,1184,3.638,1470,1869,11.915,815,2157,2972,1515,544,356,1055,1541,7219,354.9,47.5,114.2,6.557,7.9,25.5,3.638,24.7,31.7,11.915,14.6,39.8,54.1,28.0,10.8,6.5,19.7,31.9,127.6,7323.36,18.62265734265734,0.5095745521899212,0.45911196294521645
18,18,2009,0,NOH,1610612740,"HILTON ARMSTRONG, BOBBY BROWN, DEVIN BROWN, DARREN COLLISON, SEAN MARKS, EMEKA OKAFOR, CHRIS PAUL, MORRIS PETERSON, JAMES POSEY, DARIUS SONGAILA, PEJA STOJAKOVIC, MARCUS THORNTON, DAVID WEST, JULIAN WRIGHT",14,19553.0,3143,6780,6.273,571,1572,3.64,1275,1640,10.359,812,2398,3210,1803,615,288,1029,1558,8132,321.7,50.1,110.4,6.273,10.2,28.4,3.64,20.4,26.5,10.359,12.7,37.9,50.6,31.7,10.1,4.3,17.0,26.7,130.7,7718.6,18.948130721628395,0.5420177028900501,0.5056784660766962
19,19,2009,0,NYK,1610612752,"EARL BARRON, JONATHAN BENDER, WILSON CHANDLER, EDDY CURRY, TONEY DOUGLAS, CHRIS DUHON, DANILO GALLINARI, AL HARRINGTON, JORDAN HILL, LARRY HUGHES, JARED JEFFRIES, MARCUS LANDRY, DAVID LEE, DARKO MILICIC, NATE ROBINSON",15,17472.0,2784,6101,6.503,646,1850,3.42,1252,1601,10.548,772,2259,3031,1507,510,287,947,1444,7466,346.0,52.5,117.7,6.503,11.4,33.1,3.42,24.7,32.2,10.548,18.3,44.7,63.3,27.8,10.1,6.2,20.4,31.3,141.3,6980.4400000000005,19.177032967032968,0.548531762825034,0.5092607769218161
20,20,2009,0,OKC,1610612760,"ANTONIO ANDERSON, RYAN BOWEN, NICK COLLISON, KEVIN DURANT, JEFF GREEN, JAMES HARDEN, SERGE IBAKA, NENAD KRSTIC, SHAUN LIVINGSTON, BYRON MULLENS, KEVIN OLLIE, THABO SEFOLOSHA, ETAN THOMAS, KYLE WEAVER, RUSSELL WESTBROOK, DJ WHITE, MIKE WILKS",17,18898.0,2961,6394,8.168,401,1182,3.592,1751,2171,10.765,949,2527,3476,1454,627,473,1107,1661,8074,323.6,45.5,98.1,8.168,6.0,17.099999999999998,3.592,25.9,32.0,10.765,16.3,39.6,55.9,21.8,10.7,7.4,17.9,30.5,122.9,7507.24,19.068024129537516,0.5493084999265231,0.49444791992492965
21,21,2009,0,ORL,1610612753,"RYAN ANDERSON, MATT BARNES, BRANDON BASS, VINCE CARTER, MARCIN GORTAT, DWIGHT HOWARD, ANTHONY JOHNSON, RASHARD LEWIS, JAMEER NELSON, MICKAEL PIETRUS, JJ REDICK, JASON WILLIAMS",12,19730.0,3005,6394,5.647,841,2241,3.331,1575,2176,9.393,810,2736,3546,1615,512,456,1117,1629,8426,272.3,41.7,89.1,5.647,11.5,31.1,3.331,21.0,29.0,9.393,11.1,36.9,47.7,22.9,6.9,5.8,15.4,22.5,116.0,7658.4400000000005,18.631785098834264,0.573085001033811,0.5357366280888333
22,22,2009,0,PHI,1610612755,"ELTON BRAND, PRIMOZ BREZEC, RODNEY CARNEY, SAMUEL DALEMBERT, WILLIE GREEN, JRUE HOLIDAY, ANDRE IGUODALA, ROYAL IVEY, JASON KAPONO, JASON SMITH, MARREESE SPEIGHTS, LOU WILLIAMS, THADDEUS YOUNG",13,18770.0,2925,6323,5.662,447,1307,3.251,1255,1668,9.521,921,2338,3259,1604,644,436,1073,1615,7552,274.5,42.1,92.3,5.662,6.7,19.6,3.251,17.7,23.7,9.521,13.8,33.2,47.1,22.6,9.5,6.0,15.0,25.0,108.6,7208.92,18.435171017581247,0.5350776259331266,0.49794401391744425
23,23,2009,0,PHX,1610612756,"LOU AMUNDSON, LEANDRO BARBOSA, EARL CLARK, JARRON COLLINS, GORAN DRAGIC, JARED DUDLEY, CHANNING FRYE, TAYLOR GRIFFIN, GRANT HILL, DWAYNE JONES, ROBIN LOPEZ, STEVE NASH, JASON RICHARDSON, AMAR'E STOUDEMIRE, ALANDO TUCKER",15,19730.0,3339,6788,6.533,730,1770,3.582,1631,2117,10.075,910,2616,3526,1912,479,418,1157,1713,9039,279.4,46.3,95.1,6.533,9.5,24.3,3.582,23.3,30.7,10.075,13.0,36.6,49.4,25.0,6.2,6.0,15.8,24.8,125.4,7966.48,19.38119817536746,0.5854668967339769,0.5456688273423689
24,24,2009,0,POR,1610612757,"LAMARCUS ALDRIDGE, JEFF AYRES, NICOLAS BATUM, JERRYD BAYLESS, STEVE BLAKE, DANTE CUNNINGHAM, RUDY FERNANDEZ, JUWAN HOWARD, ANDRE MILLER, PATTY MILLS, GREG ODEN, TRAVIS OUTLAW, JOEL PRZYBILLA, SHAVLIK RANDOLPH, BRANDON ROY, ANTHONY TOLLIVER, MARTELL WEBSTER",17,19112.0,2901,6304,7.452,491,1385,3.572,1587,2000,12.653,830,2210,3040,1635,496,303,918,1658,7880,342.2,51.1,110.8,7.452,9.2,25.5,3.572,27.6,34.9,12.653,16.9,43.1,59.7,26.2,8.4,7.6,17.1,31.9,138.7,7272.0,18.26370866471327,0.5484409799554566,0.49912753807106597
25,25,2009,0,SAC,1610612758,"JON BROCKMAN, OMRI CASSPI, TYREKE EVANS, FRANCISCO GARCIA, DONTE GREENE, SPENCER HAWES, KEVIN MARTIN, DESMOND MASON, SEAN MAY, ANDRES NOCIONI, SERGIO RODRIGUEZ, KENNY THOMAS, JASON THOMPSON, IME UDOKA, BENO UDRIH",15,18627.0,2932,6475,6.7780000000000005,481,1378,3.551,1310,1803,10.739,894,2366,3260,1646,532,343,1100,1721,7655,324.5,49.3,109.9,6.7780000000000005,8.5,24.0,3.551,23.8,32.4,10.739,15.5,40.5,56.2,27.7,8.9,6.0,18.7,29.8,130.6,7474.32,19.260608793686583,0.5266003698241134,0.48996138996138994
26,26,2009,0,SAS,1610612759,"DEJUAN BLAIR, KEITH BOGANS, MATT BONNER, TIM DUNCAN, MICHAEL FINLEY, MANU GINOBILI, MALIK HAIRSTON, MARCUS HAISLIP, GEORGE HILL, RICHARD JEFFERSON, IAN MAHINMI, ROGER MASON JR., ANTONIO MCDYESS, TONY PARKER, THEO RATLIFF",15,19562.0,3120,6588,7.127,544,1522,3.747,1441,1944,10.094,883,2607,3490,1811,505,377,1049,1642,8225,289.1,45.8,96.6,7.127,7.9,21.8,3.747,20.8,28.3,10.094,12.6,38.0,50.6,26.1,7.2,6.2,16.0,24.4,120.2,7609.36,18.671366935896124,0.5525058575696997,0.5148755312689739
27,27,2009,0,TOR,1610612761,"MARCUS BANKS, ANDREA BARGNANI, MARCO BELINELLI, CHRIS BOSH, JOSE CALDERON, DEMAR DEROZAN, REGGIE EVANS, JARRETT JACK, AMIR JOHNSON, RASHO NESTEROVIC, PATRICK O'BRYANT, HEDO TURKOGLU, SONNY WEEMS, ANTOINE WRIGHT",14,19674.0,3187,6602,6.912,518,1397,3.31,1608,2100,9.575,791,2491,3282,1802,466,376,1047,1802,8500,289.4,46.4,96.2,6.912,7.3,19.8,3.31,23.5,30.9,9.575,12.0,37.2,49.0,26.0,7.1,5.7,16.0,27.7,124.1,7782.0,18.986276303751144,0.5647090087695987,0.521963041502575
28,28,2009,0,UTA,1610612762,"CARLOS BOOZER, RONNIE BREWER, KYRYLO FESENKO, SUNDIATA GAINES, OTHYUS JEFFERS, ANDREI KIRILENKO, KYLE KORVER, KOSTA KOUFOS, WESLEY MATTHEWS, ERIC MAYNOR, CJ MILES, PAUL MILLSAP, MEHMET OKUR, RONNIE PRICE, DERON WILLIAMS",15,19757.0,3227,6575,7.121,439,1207,3.439,1654,2233,10.411,872,2588,3460,2187,675,400,1196,1859,8547,308.1,49.3,101.6,7.121,6.800000000000001,18.8,3.439,25.4,34.8,10.411,13.5,38.7,52.3,34.3,11.0,6.0,18.4,29.1,130.7,7881.52,19.14829984309359,0.5654632736664937,0.5241825095057034
29,29,2009,0,WAS,1610612764,"GILBERT ARENAS, ANDRAY BLATCHE, EARL BOYKINS, CARON BUTLER, PAUL DAVIS, RANDY FOYE, ALONZO GEE, MIKE HARRIS, BRENDAN HAYWOOD, MIKE JAMES, ANTAWN JAMISON, JAVALE MCGEE, DOMINIC MCGUIRE, MIKE MILLER, FABRICIO OBERTO, DESHAWN STEVENSON, NICK YOUNG",17,17221.0,2677,5949,7.479999999999999,412,1149,4.088,1276,1680,11.829,813,2171,2984,1368,432,358,1010,1491,7042,352.1,54.4,123.3,7.479999999999999,9.1,25.2,4.088,27.6,38.1,11.829,16.8,43.8,60.5,29.5,9.6,6.9,20.9,30.0,146.1,6885.2,19.191080657336972,0.526449567895697,0.48461926374180536
