,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
17,17,2002,0,NOH,1610612740,"COURTNEY ALEXANDER, STACEY AUGMON, P.J. BROWN, ELDEN CAMPBELL, BARON DAVIS, BRYCE DREW, KIRK HASTON, RANDY LIVINGSTON, GEORGE LYNCH, JAMAAL MAGLOIRE, JAMAL MASHBURN, JEROME MOISO, ROBERT PACK, ROBERT TRAYLOR, DAVID WESLEY",15,19474.0,2853,6545,6.173,403,1073,2.612,1451,1888,10.365,1083,2444,3527,1730,638,390,1109,1726,7560,304.3,44.0,102.6,6.173,6.1,16.7,2.612,22.9,29.5,10.365,15.7,36.3,52.1,28.5,10.3,6.1,17.7,27.2,117.1,7401.72,18.24394371983157,0.5124923397309008,0.46669213139801374
18,18,2002,0,NYK,1610612752,"SHANDON ANDERSON, MICHAEL DOLEAC, HOWARD EISLEY, OTHELLA HARRINGTON, ALLAN HOUSTON, TRAVIS KNIGHT, LEE NAILON, LAVOR POSTELL, LATRELL SPREWELL, KURT THOMAS, CHARLIE WARD, CLAR. WEATHERSPOON, FRANK WILLIAMS",13,19853.0,2967,6725,5.46,606,1582,3.234,1320,1620,10.315,842,2376,3218,1800,579,255,1114,1888,7860,279.3,40.8,93.9,5.46,8.200000000000001,21.6,3.234,18.6,22.8,10.315,11.8,32.8,44.5,25.6,8.4,3.6,16.0,27.1,108.6,7709.8,18.640527879917393,0.5283820484551883,0.4862453531598513
19,19,2002,0,ORL,1610612753,"DARRELL ARMSTRONG, PAT BURKE, ANDREW DECLERCQ, PAT GARRITY, HORACE GRANT, GRANT HILL, RYAN HUMPHREY, STEVEN HUNTER, SHAWN KEMP, TRACY MCGRADY, MIKE MILLER, OLUMIDE OYEDEJI, JERYL SASSER, JACQUE VAUGHN",14,18011.0,2674,6149,6.056,522,1433,2.381,1484,1911,9.386,880,2159,3039,1568,639,284,1026,1767,7354,296.7,44.4,100.3,6.056,7.399999999999999,20.2,2.381,23.6,30.7,9.386,14.5,37.1,51.6,25.5,10.0,5.1000000000000005,16.9,28.3,119.3,7135.84,19.01728499250458,0.5260492371785334,0.4773133842901285
20,20,2002,0,PHI,1610612755,"MARK BRYANT, GREG BUCKNER, DERRICK COLEMAN, ALLEN IVERSON, ART LONG, TODD MACCULLOCH, AARON MCKIE, EFTHIMIOS RENTZIAS, JOHN SALMONS, BRIAN SKINNER, ERIC SNOW, KEITH VAN HORN, MONTY WILLIAMS",13,17894.0,2749,6144,5.609,245,787,3.619,1610,2064,9.713,842,2091,2933,1674,781,255,1058,1610,7353,265.4,39.8,89.10000000000001,5.609,3.4,10.5,3.619,22.6,29.1,9.713,13.9,32.4,46.1,22.6,11.0,4.5,15.6,25.8,105.1,7268.16,19.496573153012182,0.5213296351756058,0.4673665364583333
21,21,2002,0,PHX,1610612756,"RANDY BROWN, ALTON FORD, TOM GUGLIOTTA, ANFERNEE HARDAWAY, CASEY JACOBSEN, JOE JOHNSON, DAN LANGHI, STEPHON MARBURY, SHAWN MARION, BO OUTLAW, AMAR'E STOUDEMIRE, JAKE TSAKALIDIS, JAKE VOSKUHL, SCOTT WILLIAMS",14,19796.0,3005,6776,6.118,394,1149,2.215,1430,1928,9.998,1049,2440,3489,1719,665,404,1165,1801,7834,289.5,42.5,95.9,6.118,5.0,14.9,2.215,19.6,26.7,9.998,15.3,36.1,51.4,24.6,9.6,5.7,17.1,27.7,109.7,7740.32,18.768203677510606,0.5137507344917317,0.47255017709563163
22,22,2002,0,POR,1610612757,"DEREK ANDERSON, RUBEN BOUMTJE-BOUMTJE, ANTONIO DANIELS, DALE DAVIS, CHRIS DUDLEY, JEFF MCINNIS, RUBEN PATTERSON, SCOTTIE PIPPEN, ZACH RANDOLPH, ARVYDAS SABONIS, CHARLES SMITH, DAMON STOUDAMIRE, RASHEED WALLACE, BONZI WELLS, QYNTEL WOODS",15,19856.0,2987,6491,5.827,379,1150,3.131,1450,1947,9.431,992,2378,3370,1860,725,316,1185,1634,7803,284.0,41.3,91.4,5.827,5.3,16.6,3.131,20.7,27.6,9.431,14.5,32.4,47.1,27.1,10.8,4.1000000000000005,16.9,24.2,108.7,7540.68,18.228879935535858,0.5309839296213227,0.48936989678015713
23,23,2002,0,SAC,1610612758,"MIKE BIBBY, DOUG CHRISTIE, KEON CLARK, MATEEN CLEAVES, VLADE DIVAC, LAWRENCE FUNDERBURKE, BOBBY JACKSON, JIM JACKSON, DAMON JONES, SCOT POLLARD, PEJA STOJAKOVIC, HEDO TURKOGLU, GERALD WALLACE, CHRIS WEBBER",14,19826.0,3242,6990,6.224,491,1288,4.48,1367,1832,10.234,900,2751,3651,2034,736,457,1171,1666,8342,313.0,51.1,111.4,6.224,7.7,20.1,4.48,21.4,29.1,10.234,14.8,43.0,57.9,31.5,11.5,7.1,19.1,26.8,131.5,8067.08,19.530910925047916,0.5350124678043324,0.4989270386266094
24,24,2002,0,SAS,1610612759,"MENGKE BATEER, BRUCE BOWEN, DEVIN BROWN, SPEEDY CLAXTON, TIM DUNCAN, DANNY FERRY, MANU GINOBILI, ANTHONY GOLDWIRE, STEPHEN JACKSON, STEVE KERR, TONY PARKER, DAVID ROBINSON, MALIK ROSE, STEVEN SMITH, KEVIN WILLIS",15,19826.0,2908,6297,6.371,449,1270,3.775,1591,2194,9.649,939,2556,3495,1636,629,529,1260,1672,7856,285.1,40.9,90.1,6.371,6.2,18.3,3.775,22.4,31.1,9.649,13.8,36.0,49.7,23.7,9.2,7.0,18.6,25.3,110.6,7583.36,18.359794209623725,0.5408710116270744,0.4974591075115134
25,25,2002,0,SEA,1610612760,"KENNY ANDERSON, BRENT BARRY, CALVIN BOOTH, PREDRAG DROBNJAK, REGGIE EVANS, JOSEPH FORTE, JEROME JAMES, RASHARD LEWIS, DESMOND MASON, GARY PAYTON, VITALY POTAPENKO, VLADIMIR RADMANOVIC, ANSU SESAY",13,17684.0,2540,5800,5.552,377,1067,2.046,1105,1522,9.199,888,2172,3060,1484,592,283,897,1563,6562,295.1,42.2,96.7,5.552,5.4,15.4,2.046,18.3,25.4,9.199,15.0,36.4,51.1,25.5,9.9,5.0,15.8,27.2,107.9,6478.68,17.585197919022846,0.5071348196510492,0.47043103448275864
26,26,2002,0,TOR,1610612761,"RAFER ALSTON, MACEO BASTON, MICHAEL BRADLEY, DAMONE BROWN, VINCE CARTER, ANTONIO DAVIS, GREG FOSTER, ZENDON HAMILTON, NATE HUFFMAN, LINDSEY HUNTER, JERMAINE JACKSON, CHRIS JEFFERIES, VOSHON LENARD, JELANI MCCOY, MAMADOU N'DIAYE, MORRIS PETERSON, ALVIN WILLIAMS, JEROME WILLIAMS",18,19721.0,2838,6639,7.546,408,1191,3.113,1349,1874,13.255,1015,2343,3358,1579,606,389,1095,1748,7433,391.9,55.4,132.0,7.546,7.2,21.8,3.113,27.3,37.1,13.255,20.1,46.7,66.8,29.1,11.2,8.8,22.4,38.4,144.9,7543.56,18.360675422138836,0.49795271961369636,0.45820153637596023
27,27,2002,0,UTA,1610612762,"JOHN AMAECHI, CARLOS ARROYO, CALBERT CHEANEY, JARRON COLLINS, MATT HARPRING, MARK JACKSON, ANDREI KIRILENKO, KARL MALONE, TONY MASSENBURG, GREG OSTERTAG, SCOTT PADGETT, DESHAWN STEVENSON, JOHN STOCKTON",13,19783.0,2894,6189,5.828,224,641,3.099,1750,2349,9.265,1021,2381,3402,2103,708,467,1304,1837,7762,272.5,38.9,84.0,5.828,2.8,8.2,3.099,24.1,32.4,9.265,14.4,31.7,46.2,27.3,9.4,6.1,18.0,26.6,105.0,7505.5599999999995,18.21093261891523,0.5373440995990342,0.4857004362578769
28,28,2002,0,WAS,1610612764,"KWAME BROWN, BRIAN CARDINAL, JUAN DIXON, BRENDAN HAYWOOD, LARRY HUGHES, JARED JEFFRIES, MICHAEL JORDAN, CHRISTIAN LAETTNER, TYRONN LUE, CHARLES OAKLEY, BRYON RUSSELL, BOBBY SIMMONS, JERRY STACKHOUSE, ETAN THOMAS, JAHIDI WHITE",15,19804.0,2812,6387,6.442,252,810,2.541,1613,2072,11.619,917,2392,3309,1611,621,390,1031,1643,7489,313.1,42.7,97.7,6.442,3.9,12.5,2.541,25.4,33.1,11.619,17.3,38.2,55.4,23.9,9.3,6.4,16.5,27.6,114.6,7412.68,17.96650373661887,0.5130379739898173,0.45999686863942385
