,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
10,10,1999,0,IND,1610612754,"JONATHAN BENDER, TRAVIS BEST, AUSTIN CROSHERE, DALE DAVIS, JEFF FOSTER, AL HARRINGTON, MARK JACKSON, DERRICK MCKEY, REGGIE MILLER, CHRIS MULLIN, SAM PERKINS, JALEN ROSE, RIK SMITS, ZAN TABAK",14,19730.0,3047,6640,6.327,583,1487,3.596,1629,2008,10.815,842,2612,3454,1857,559,422,1113,1786,8306,282.6,42.6,93.3,6.327,8.0,20.4,3.596,23.6,29.4,10.815,13.1,38.3,51.6,24.8,8.3,6.4,15.8,27.3,116.2,7794.52,18.962846426761278,0.5520022542639615,0.5027861445783133
11,11,1999,0,LAC,1610612746,"DEREK ANDERSON, ANTHONY AVENT, MARIO BENNETT, KEITH CLOSS, MARTY CONLON, TROY HUDSON, CHARLES R. JONES, JEFF MCINNIS, ERIC MURDOCK, TYRONE NESBY, LAMAR ODOM, MICHAEL OLOWOKANDI, ERIC PIATKOWSKI, BRIAN SKINNER, MAURICE TAYLOR",15,19245.0,2839,6681,5.906,424,1251,2.868,1345,1800,9.523,916,2307,3223,1458,566,482,1246,1758,7447,322.7,45.9,110.5,5.906,6.6,19.3,2.868,21.1,28.5,9.523,16.1,38.8,55.0,25.3,9.4,7.9,20.1,30.1,119.4,7803.0,19.461886204208888,0.4982604041215041,0.4566681634485855
12,12,1999,0,LAL,1610612747,"KOBE BRYANT, JOHN CELESTAND, DEREK FISHER, RICK FOX, DEVEAN GEORGE, A.C. GREEN, RON HARPER, ROBERT HORRY, SAM JACOBSON, TRAVIS KNIGHT, TYRONN LUE, SHAQUILLE O'NEAL, GLEN RICE, JOHN SALLEY, BRIAN SHAW",15,19805.0,3137,6836,6.415,344,1047,3.567,1649,2368,10.272,1117,2738,3855,1921,613,534,1106,1841,8267,295.1,46.4,101.1,6.415,5.1,15.3,3.567,23.3,33.5,10.272,15.4,38.4,53.4,29.4,9.2,7.2,17.4,28.4,120.8,7866.92,19.06650643776824,0.5246943355606556,0.48405500292568754
13,13,1999,0,MIA,1610612748,"P.J. BROWN, RODNEY BUFORD, ANTHONY CARTER, DUANE CAUSWELL, TIM HARDAWAY, TIM JAMES, HAROLD JAMISON, VOSHON LENARD, DAN MAJERLE, JAMAL MASHBURN, ALONZO MOURNING, MARK STRICKLAND, OTIS THORPE, REX WALTERS, CLAR. WEATHERSPOON",15,19263.0,2928,6341,6.716,420,1146,2.143,1326,1796,10.197,908,2572,3480,1913,568,514,1168,1866,7602,306.9,46.2,102.0,6.716,7.0,19.3,2.143,20.3,28.8,10.197,14.9,38.7,53.8,30.8,8.8,8.200000000000001,18.6,31.0,119.3,7391.24,18.417667030057622,0.5330068823935249,0.4948746254533985
14,14,1999,0,MIL,1610612749,"RAY ALLEN, RAFER ALSTON, SAM CASSELL, VINNY DEL NEGRO, DALE ELLIS, DARVIN HAM, ERVIN JOHNSON, DANNY MANNING, J.R. REID, GLENN ROBINSON, TIM THOMAS, ROBERT TRAYLOR, SCOTT WILLIAMS, HAYWOODE WORKMAN",14,19790.0,3162,6799,6.348,394,1065,3.094,1553,1974,10.153,1005,2361,3366,1848,670,380,1176,2010,8271,311.5,46.1,100.4,6.348,6.300000000000001,17.5,3.094,21.9,28.6,10.153,15.8,36.3,51.9,28.0,10.5,5.7,17.5,32.1,120.6,7838.56,19.012171803941385,0.539350197455253,0.4940432416531843
15,15,1999,0,MIN,1610612750,"WILLIAM AVERY, TERRELL BRANDON, KEVIN GARNETT, DEAN GARRETT, TOM HAMMONDS, BOBBY JACKSON, SAM MITCHELL, RASHO NESTEROVIC, ANDRAE PATTERSON, ANTHONY PEELER, MALIK SEALY, JOE SMITH, WALLY SZCZERBIAK",13,19905.0,3226,6910,6.114,248,716,3.754,1379,1769,9.033,1016,2471,3487,2205,622,444,1107,1913,8079,269.3,43.1,92.2,6.114,3.3,9.5,3.754,18.2,23.5,9.033,13.5,32.7,46.4,30.0,8.5,5.8,14.9,26.6,107.8,7779.36,18.7595719668425,0.5254046376600472,0.48480463096960924
16,16,1999,0,NJN,1610612751,"SCOTT BURRELL, MICHAEL CAGE, SHERMAN DOUGLAS, EVAN ESCHMEYER, JAMIE FEICK, KENDALL GILL, LUCIOUS HARRIS, KERRY KITTLES, STEPHON MARBURY, JIM MCILVAINE, GHEORGHE MURESAN, JOHNNY NEWMAN, ELLIOT PERRY, KEITH VAN HORN",14,19806.0,2979,6880,6.259,477,1374,3.964,1600,2039,10.61,1039,2314,3353,1685,720,393,1051,1912,8035,300.0,43.8,100.1,6.259,6.800000000000001,19.3,3.964,23.1,29.6,10.61,16.8,35.3,52.0,25.4,10.9,6.4,15.8,30.2,117.5,7789.16,18.877091790366556,0.5165767452386218,0.46765988372093026
17,17,1999,0,NYK,1610612752,"ETDRICK BOHANNON, RICK BRUNSON, MARCUS CAMBY, CHRIS CHILDS, CHRIS DUDLEY, PATRICK EWING, ALLAN HOUSTON, DEMARCO JOHNSON, LARRY JOHNSON, ANDREW LANG, LATRELL SPREWELL, KURT THOMAS, MIRSAD TURKCAN, JOHN WALLACE, CHARLIE WARD, DAVID WINGATE",16,19830.0,2897,6374,5.94,351,937,2.844,1410,1805,9.204,802,2521,3323,1588,515,349,1157,1983,7555,307.8,42.5,95.8,5.94,4.6,13.0,2.844,21.5,28.0,9.204,14.2,40.4,54.8,22.6,7.899999999999999,6.0,18.7,33.1,111.1,7523.2,18.210468986384264,0.5269802739878909,0.48203639786633196
18,18,1999,0,ORL,1610612753,"TARIQ ABDUL-WAHAD, JOHN AMAECHI, DARRELL ARMSTRONG, CHUCKY ATKINS, EARL BOYKINS, MICHAEL DOLEAC, KIWANE GARRIS, PAT GARRITY, CHRIS GATLING, MATT HARPRING, COREY MAGGETTE, BO OUTLAW, ANTHONY PARKER, DEREK STRONG, BEN WALLACE, MONTY WILLIAMS",16,18543.0,2950,6473,7.191,292,855,4.0600000000000005,1471,2008,10.271,1102,2468,3570,1641,690,456,1343,1870,7663,297.2,47.4,105.7,7.191,4.3,12.5,4.0600000000000005,23.4,31.7,10.271,18.3,38.6,56.6,27.5,11.5,6.3,20.0,28.9,122.4,7597.52,19.66677236693092,0.5208305013783691,0.47829445388537
19,19,1999,0,PHI,1610612755,"BRUCE BOWEN, IRA BOWMAN, MATT GEIGER, TYRONE HILL, LARRY HUGHES, ALLEN IVERSON, JUMAINE JONES, GEORGE LYNCH, TODD MACCULLOCH, AARON MCKIE, NAZR MOHAMMED, KEVIN OLLIE, BILLY OWENS, THEO RATLIFF, STANLEY ROBERTS, ERIC SNOW",16,18908.0,2843,6435,7.441,182,553,2.915,1502,2115,9.884,1109,2363,3472,1675,758,377,1180,1877,7370,304.1,45.2,102.9,7.441,2.6,8.200000000000001,2.915,23.3,33.9,9.884,19.1,39.4,58.5,24.6,11.6,6.7,19.0,32.7,116.4,7436.6,18.87861222762852,0.5002986857825568,0.45594405594405596
20,20,1999,0,PHX,1610612756,"TOBY BAILEY, CORIE BLOUNT, REX CHAPMAN, BEN DAVIS, TODD DAY, TOM GUGLIOTTA, ANFERNEE HARDAWAY, KEVIN JOHNSON, JASON KIDD, RANDY LIVINGSTON, LUC LONGLEY, DON MACLEAN, SHAWN MARION, OLIVER MILLER, CLIFFORD ROBINSON, RODNEY ROGERS, MARK WEST",17,19805.0,3093,6771,7.633,458,1246,4.376,1467,1934,11.98,1022,2558,3580,2098,744,433,1331,1973,8111,345.8,52.1,113.5,7.633,6.800000000000001,18.7,4.376,24.3,32.0,11.98,18.0,46.4,64.2,36.9,12.3,7.6,23.1,34.4,135.3,7930.96,19.221715728351427,0.5320809870427029,0.4906217693102939
21,21,1999,0,POR,1610612757,"GREG ANTHONY, STACEY AUGMON, BRIAN GRANT, GARY GRANT, ANTONIO HARVEY, JOE KLEINE, JERMAINE O'NEAL, SCOTTIE PIPPEN, ARVYDAS SABONIS, DETLEF SCHREMPF, STEVEN SMITH, DAMON STOUDAMIRE, RASHEED WALLACE, BONZI WELLS",14,19780.0,3021,6430,6.515000000000001,407,1128,3.289,1542,2029,9.755,966,2560,3526,1925,633,396,1195,1865,7991,280.1,43.2,92.7,6.515000000000001,5.1000000000000005,14.0,3.289,21.2,27.9,9.755,13.6,37.4,51.1,26.0,9.0,5.6000000000000005,17.2,27.9,113.1,7551.76,18.325807886754298,0.5456276048921445,0.5014774494556765
22,22,1999,0,SAC,1610612758,"NICK ANDERSON, JON BARRY, TYRONE CORBIN, TONY DELK, VLADE DIVAC, LAWRENCE FUNDERBURKE, DARRICK MARTIN, SCOT POLLARD, RYAN ROBERTSON, PEJA STOJAKOVIC, CHRIS WEBBER, BILL WENNINGTON, JASON WILLIAMS, CORLISS WILLIAMSON",14,19805.0,3276,7288,6.0280000000000005,534,1656,2.734,1521,2016,11.145,1056,2635,3691,1953,787,381,1296,1729,8607,306.6,48.0,109.0,6.0280000000000005,7.5,24.8,2.734,21.9,28.9,11.145,15.1,37.8,52.8,26.6,11.3,5.4,17.6,25.7,125.1,8415.04,20.39494673062358,0.5264194425959995,0.4861416026344676
23,23,1999,0,SAS,1610612759,"CHUCKY BROWN, ANTONIO DANIELS, DERRICK DIAL, TIM DUNCAN, MARIO ELIE, SEAN ELLIOTT, JAREN JACKSON, AVERY JOHNSON, STEVE KERR, JEROME KERSEY, TERRY PORTER, DAVID ROBINSON, MALIK ROSE, FELTON SPENCER, SAMAKI WALKER",15,19855.0,2952,6393,6.603,330,882,3.504,1652,2214,11.018,927,2666,3593,1819,614,551,1183,1716,7886,309.4,44.9,99.6,6.603,5.4,15.0,3.504,24.4,32.8,11.018,14.8,40.4,55.3,26.9,8.9,7.8,18.0,27.2,119.9,7623.16,18.42919566859733,0.5352130264579567,0.48756452369779446
24,24,1999,0,SEA,1610612760,"VIN BAKER, BRENT BARRY, LAZARO BORRELL, EMANUAL DAVIS, GREG FOSTER, HORACE GRANT, RASHARD LEWIS, VERNON MAXWELL, JELANI MCCOY, RUBEN PATTERSON, GARY PAYTON, CHUCK PERSON, VLADIMIR STEPANIA, FRED VINSON, SHAMMOND WILLIAMS",15,19780.0,3108,6946,6.302,546,1611,3.414,1363,1960,9.538,1042,2483,3525,1878,657,345,1116,1776,8125,294.1,45.6,104.6,6.302,8.5,26.0,3.414,19.7,28.8,9.538,14.9,36.2,51.4,26.5,10.1,5.2,16.8,27.3,118.8,7882.4,19.128169868554092,0.52027303929102,0.4867549668874172
25,25,1999,0,TOR,1610612761,"MUGGSY BOGUES, DEE BROWN, VINCE CARTER, DOUG CHRISTIE, DELL CURRY, ANTONIO DAVIS, ANTONIO LANG, SEAN MARKS, TRACY MCGRADY, CHARLES OAKLEY, ALEKSANDAR RADOJEVIC, MICHAEL STEWART, JOHN THOMAS, ALVIN WILLIAMS, KEVIN WILLIS",15,19653.0,2972,6854,5.673,422,1157,3.089,1582,2066,10.968,1098,2440,3538,1930,657,544,1081,1975,7948,286.2,41.5,98.0,5.673,6.7,18.3,3.089,22.9,30.700000000000003,10.968,15.5,36.0,51.2,27.0,10.4,8.0,17.3,30.9,112.2,7746.04,18.91873607082888,0.5119128588800264,0.46440035016049025
26,26,1999,0,UTA,1610612762,"PETE CHILCUTT, HOWARD EISLEY, ARMEN GILLIAM, JEFF HORNACEK, ADAM KEEFE, QUINCY LEWIS, KARL MALONE, GREG OSTERTAG, SCOTT PADGETT, OLDEN POLYNICE, BRYON RUSSELL, JOHN STOCKTON, JACQUE VAUGHN",13,19755.0,2962,6380,5.641,329,854,3.519,1661,2150,9.898,936,2426,3362,2041,629,446,1160,2013,7914,262.8,38.8,84.8,5.641,4.2,11.3,3.519,21.3,27.6,9.898,12.7,32.6,45.6,26.0,8.2,5.9,15.4,27.3,103.3,7550.0,18.344722854973426,0.5401310401310402,0.4900470219435737
27,27,1999,0,VAN,1610612763,"SHAREEF ABDUR-RAHIM, MIKE BIBBY, ANTOINE CARR, MICHAEL DICKERSON, OBINNA EKEZIE, OTHELLA HARRINGTON, GRANT LONG, FELIPE LOPEZ, MILT PALACIO, CHEROKEE PARKS, BRENT PRICE, BRYANT REEVES, DENNIS SCOTT, JOE STEPHENS, DOUG WEST",15,19855.0,2892,6441,6.508,324,898,1.985,1594,2060,11.265,1005,2324,3329,1700,608,346,1308,1881,7702,307.7,42.4,95.2,6.508,4.5,13.1,1.985,22.9,30.1,11.265,16.2,36.3,52.7,24.6,9.4,5.3,19.3,31.2,111.9,7650.4,18.495049106018634,0.5241309851103793,0.47414997671169073
28,28,1999,0,WAS,1610612764,"IKE AUSTIN, CALVIN BOOTH, RICHARD HAMILTON, JUWAN HOWARD, REGGIE JORDAN, GERARD KING, TRACY MURRAY, LARON PROFIT, MITCH RICHMOND, MICHAEL SMITH, ROD STRICKLAND, JAHIDI WHITE, CHRIS WHITNEY, AARON WILLIAMS, LORENZO WILLIAMS",15,19472.0,2966,6603,6.91,335,890,2.03,1545,2079,9.851,1038,2387,3425,1761,574,364,1255,2076,7812,297.9,43.1,96.5,6.91,4.4,11.8,2.03,22.4,30.4,9.851,17.7,37.5,55.0,25.8,8.9,7.0,18.8,32.8,113.1,7734.76,19.066787181594083,0.5195696590473758,0.4745570195365743
