,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
10,10,1993,0,IND,1610612754,"LESTER CONNER, ANTONIO DAVIS, DALE DAVIS, VERN FLEMING, SCOTT HASKIN, DERRICK MCKEY, REGGIE MILLER, SAM MITCHELL, GERALD PADDIO, POOH RICHARDSON, BYRON SCOTT, MALIK SEALY, RIK SMITS, LASALLE THOMPSON, KENNY WILLIAMS, HAYWOODE WORKMAN",16,19755.0,3167,6516,7.307,184.0,500.0,1.897,1762,2387,10.922,1130,2409,3539,2055,706,457,1387.0,1974,8280,325.0,50.4,106.4,7.307,2.6,7.4,1.897,26.2,36.2,10.922,18.1,38.7,56.8,36.2,12.0,7.0,23.0,32.3,129.1,7823.28,19.008728929384965,0.5471645247069894,0.5001534683855126
11,11,1993,0,LAC,1610612746,"MARK AGUIRRE, TERRY DEHERE, HAROLD ELLIS, GARY GRANT, RON HARPER, MARK JACKSON, HENRY JAMES, DANNY MANNING, BOB MARTIN, BO OUTLAW, STANLEY ROBERTS, ELMORE SPENCER, TOM TOLBERT, LOY VAUGHT, JOHN WILLIAMS, RANDY WOODS",16,18832.0,3075,6571,7.35,228.0,734.0,2.996,1342,1928,11.092,1057,2297,3354,2114,778,413,1389.0,1730,7720,344.5,55.8,119.8,7.35,4.1,13.8,2.996,24.3,36.2,11.092,20.2,43.0,63.0,35.1,13.4,8.7,24.4,34.6,140.2,7751.32,19.756975361087513,0.520263312540772,0.48531425962562774
12,12,1993,0,LAL,1610612747,"SAM BOWIE, ELDEN CAMPBELL, DOUG CHRISTIE, VLADE DIVAC, JAMES EDWARDS, ANTONIO HARVEY, REGGIE JORDAN, GEORGE LYNCH, ANTHONY PEELER, KURT RAMBIS, TONY SMITH, SEDALE THREATT, NICK VAN EXEL, TREVOR WILSON, JAMES WORTHY",15,19622.0,3277,7278,6.7620000000000005,241.0,803.0,2.589,1402,1957,10.464,1245,2185,3430,1975,746,459,1135.0,1859,8197,337.0,55.3,122.8,6.7620000000000005,3.5,12.0,2.589,26.2,37.6,10.464,23.3,38.3,61.5,32.2,12.6,7.899999999999999,19.7,34.6,140.1,8029.08,19.641007032922232,0.5035581417064336,0.46681780708985987
13,13,1993,0,MIA,1610612748,"GARY ALEXANDER, KEITH ASKINS, MANUTE BOL, WILLIE BURTON, BIMBO COLES, MATT GEIGER, ALEC KESSLER, GRANT LONG, HAROLD MINER, GLEN RICE, JOHN SALLEY, RONY SEIKALY, BRIAN SHAW, STEVEN SMITH, MORLON WILEY",15,19805.0,3197,6896,6.496,337.0,997.0,4.166,1744,2223,9.464,1235,2407,3642,1856,643,374,1274.0,2024,8475,295.9,45.6,100.1,6.496,4.9,15.0,4.166,24.7,32.2,9.464,18.3,36.4,54.8,27.3,9.4,6.0,20.1,31.5,121.1,7913.12,19.178478162080282,0.5381553748228374,0.48803654292343385
14,14,1993,0,MIL,1610612749,"ANTHONY AVENT, VIN BAKER, JON BARRY, FRANK BRICKOWSKI, TODD DAY, BLUE EDWARDS, GREG FOSTER, BRAD LOHAUS, LEE MAYBERRY, ERIC MURDOCK, KEN NORMAN, DAN SCHAYES, DEREK STRONG",13,19273.0,2986,6660,5.676,329.0,1015.0,2.889,1508,2137,9.831,1089,2091,3180,1936,790,386,1275.0,1775,7809,286.9,43.7,97.9,5.676,4.2,13.3,2.889,23.2,32.1,9.831,16.0,32.7,48.8,26.8,11.1,5.9,19.1,27.2,115.1,7786.28,19.391970113630467,0.5137310730657292,0.47304804804804806
15,15,1993,0,MIN,1610612750,"THURL BAILEY, MIKE BROWN, BRIAN DAVIS, TELLIS FRANK, ANDRES GUIBERT, STANLEY JACKSON, CHRISTIAN LAETTNER, LUC LONGLEY, MARLON MAXEY, CHUCK PERSON, ISAIAH RIDER, CHRIS SMITH, DOUG WEST, COREY WILLIAMS, MICHEAL WILLIAMS",15,19214.0,2907,6365,6.587,183.0,557.0,2.104,1720,2220,11.488,950,2274,3224,1948,587,410,1377.0,1959,7717,288.0,43.3,96.4,6.587,2.4,7.6,2.104,25.1,32.7,11.488,16.4,35.6,51.9,29.3,9.0,6.3,21.4,31.1,114.1,7768.8,19.40784844384303,0.5255523168705222,0.4710919088766693
16,16,1993,0,NJN,1610612751,"KENNY ANDERSON, RON ANDERSON, BENOIT BENJAMIN, P.J. BROWN, DERRICK COLEMAN, KEVIN EDWARDS, ARMEN GILLIAM, RICK MAHORN, CHRIS MORRIS, RUMEAL ROBINSON, DWAYNE SCHINTZIUS, REX WALTERS, DAVID WESLEY, JAYSON WILLIAMS",14,18552.0,2947,6620,6.027,203.0,609.0,3.033,1765,2327,10.138,1235,2496,3731,1856,645,554,1099.0,1541,7862,288.8,43.7,100.0,6.027,3.8,10.8,3.033,25.0,33.6,10.138,18.3,37.8,56.0,27.8,10.1,8.4,16.3,25.200000000000003,116.1,7507.88,19.425304010349286,0.5142676232489259,0.46049848942598187
17,17,1993,0,NYK,1610612752,"ERIC ANDERSON, GREG ANTHONY, ROLANDO BLACKMAN, ANTHONY BONNER, TONY CAMPBELL, HUBERT DAVIS, PATRICK EWING, COREY GAINES, ANTHONY MASON, CHARLES OAKLEY, DOC RIVERS, CHARLES SMITH, JOHN STARKS, HERB WILLIAMS",14,18436.0,2923,6328,6.406,280.0,810.0,4.2780000000000005,1480,1984,10.029,1165,2466,3631,1831,672,381,1248.0,1881,7606,308.0,48.2,105.1,6.406,5.5,15.5,4.2780000000000005,23.8,32.3,10.029,17.8,37.7,55.3,33.3,11.2,5.7,20.7,32.5,125.8,7283.96,18.96453026686917,0.5281240279073901,0.484039190897598
18,18,1993,0,ORL,1610612753,"NICK ANDERSON, ANTHONY BOWIE, ANTHONY COOK, LITTERIAL GREEN, GEERT HAMMINK, ANFERNEE HARDAWAY, GREG KITE, LARRY KRYSTKOWIAK, TODD LICHTI, SHAQUILLE O'NEAL, TREE ROLLINS, DONALD ROYAL, DENNIS SCOTT, SCOTT SKILES, KEITH TOWER, JEFF TURNER, LORENZO WILLIAMS",17,19054.0,3283,6713,6.998,394.0,1137.0,2.033,1562,2302,8.491,1093,2256,3349,2038,666,445,1249.0,1626,8522,283.4,46.2,97.9,6.998,4.8,14.4,2.033,21.2,31.1,8.491,18.1,32.9,50.9,28.4,10.1,8.2,17.900000000000002,27.6,118.3,7881.88,19.855685945208357,0.5515229333098625,0.518397139877849
19,19,1993,0,PHL,1610612755,"IKE AUSTIN, DANA BARROS, SHAWN BRADLEY, MICHAEL CURRY, JOHNNY DAWKINS, BILL EDWARDS, GREG GRAHAM, SEAN GREEN, JEFF HORNACEK, WARREN KIDD, ERIC LECKNER, MOSES MALONE, TIM PERRY, CLAR. WEATHERSPOON, ORLANDO WOOLRIDGE",15,18853.0,2913,6423,6.168,314.0,936.0,2.041,1433,2018,10.361,987,2329,3316,1768,647,516,1286.0,1434,7573,305.9,45.4,106.0,6.168,4.4,15.6,2.041,23.0,32.9,10.361,17.7,39.2,56.9,28.3,11.2,9.0,21.9,25.8,118.0,7609.92,19.374962075001328,0.5179238727820848,0.47796979604546164
20,20,1993,0,PHX,1610612756,"DANNY AINGE, CHARLES BARKLEY, CEDRIC CEBALLOS, DUANE COOPER, JOE COURTNEY, A.C. GREEN, SKEETER HENRY, FRANK JOHNSON, KEVIN JOHNSON, JOE KLEINE, NEGELE KNIGHT, MALCOLM MACKEY, DAN MAJERLE, OLIVER MILLER, JERROD MUSTAF, ELLIOT PERRY, MARK WEST",17,19705.0,3429,7080,7.474,344.0,1042.0,2.418,1674,2301,10.98,1220,2453,3673,2261,745,460,1276.0,1639,8876,312.5,54.1,114.9,7.474,4.6,15.0,2.418,26.3,36.6,10.98,18.5,37.2,55.9,37.4,11.5,7.6,20.8,26.7,139.0,8148.4400000000005,19.849029180411065,0.5484130867822313,0.5086158192090395
21,21,1993,0,POR,1610612757,"MARK BRYANT, CLYDE DREXLER, CHRIS DUDLEY, HARVEY GRANT, JAREN JACKSON, JEROME KERSEY, TRACY MURRAY, TERRY PORTER, CLIFFORD ROBINSON, JAMES ROBINSON, REGGIE SMITH, ROD STRICKLAND, KEVIN THOMPSON, BUCK WILLIAMS",14,19755.0,3371,7427,6.0120000000000005,272.0,770.0,2.344,1781,2396,9.62,1302,2460,3762,2070,744,409,1177.0,1827,8795,281.8,46.4,105.3,6.0120000000000005,3.8,11.1,2.344,24.0,32.6,9.62,20.5,34.2,54.5,28.6,10.4,6.0,16.6,28.4,121.0,8356.24,20.30369627942293,0.518497295206833,0.472196041470311
22,22,1993,0,SAC,1610612758,"RANDY BREUER, RANDY BROWN, EVERS BURNS, DUANE CAUSWELL, PETE CHILCUTT, BOBBY HURLEY, JIM LES, MIKE PEPLOWSKI, MITCH RICHMOND, LIONEL SIMMONS, WAYMAN TISDALE, SPUD WEBB, WALT WILLIAMS",13,16493.0,2728,6034,5.652,236.0,666.0,1.952,1442,1915,8.587,808,1928,2736,1827,563,305,1109.0,1667,7134,280.0,42.6,96.1,5.652,3.6,10.5,1.952,22.2,30.4,8.587,14.2,32.6,46.5,32.3,9.6,5.8,18.9,29.5,111.2,7177.6,20.889152973988967,0.518715644359131,0.47166058999005633
23,23,1993,0,SAN,1610612759,"WILLIE ANDERSON, ANTOINE CARR, TERRY CUMMINGS, LLOYD DANIELS, VINNY DEL NEGRO, DALE ELLIS, SLEEPY FLOYD, JACK HALEY, CHUCK NEVITT, J.R. REID, DAVID ROBINSON, DENNIS RODMAN, CHRIS WHITNEY",13,18350.0,2954,6217,5.354,245.0,693.0,2.528,1456,1977,9.225,1161,2522,3683,1699,527,440,1048.0,1542,7609,262.3,41.6,88.7,5.354,3.6,9.9,2.528,23.5,34.0,9.225,17.0,34.6,51.6,23.4,7.3,6.0,16.1,24.3,110.1,6973.88,18.24230190735695,0.5368370848666832,0.4948528229049381
24,24,1993,0,SEA,1610612760,"VINCENT ASKEW, MICHAEL CAGE, ALPHONSO FORD, KENDALL GILL, ERVIN JOHNSON, SHAWN KEMP, CHRIS KING, RICH KING, NATE MCMILLAN, GARY PAYTON, SAM PERKINS, RICKY PIERCE, STEVE SCHEFFLER, DETLEF SCHREMPF",14,19730.0,3338,6901,6.759,242.0,722.0,3.595,1769,2374,9.62,1148,2233,3381,2112,1053,365,1214.0,1914,8687,268.8,47.0,97.6,6.759,3.4,9.9,3.595,25.1,34.1,9.62,15.8,30.2,45.8,28.5,14.3,4.9,17.1,26.9,122.8,8011.5599999999995,19.490870755195132,0.5466575043168764,0.5012317055499202
25,25,1993,0,UTH,1610612762,"DAVID BENOIT, WALTER BOND, TOM CHAMBERS, TYRONE CORBIN, JOHN CROTTY, CHAD GALLAGHER, STEPHEN HOWARD, JAY HUMPHRIES, DAVE JAMERSON, JEFF MALONE, KARL MALONE, BRYON RUSSELL, FELTON SPENCER, JOHN STOCKTON, AARON WILLIAMS, LUTHER WRIGHT",16,18998.0,3059,6438,7.264,161.0,517.0,3.09,1679,2287,10.759,1040,2336,3376,2075,719,361,1109.0,1916,7958,281.40000000000003,45.5,97.4,7.264,2.3,7.6,3.09,25.0,33.8,10.759,15.6,33.4,48.9,27.6,9.7,5.1000000000000005,16.0,30.3,118.7,7513.28,18.982916096431204,0.5345043442750675,0.48765144454799625
26,26,1993,0,WAS,1610612764,"MICHAEL ADAMS, MITCHELL BUTLER, REX CHAPMAN, CALBERT CHEANEY, KEVIN DUCKWORTH, PERVIS ELLISON, ANDREW GAZE, TOM GUGLIOTTA, TITO HORFORD, DON MACLEAN, GHEORGHE MURESAN, DOUG OVERTON, BRENT PRICE, LABRADFORD SMITH, LARRY STEWART, KENNY WALKER",16,19244.0,3135,6695,6.878,218.0,728.0,2.056,1589,2122,11.323,1039,2132,3171,1798,691,318,1330.0,1670,8077,322.3,49.5,107.0,6.878,3.8,11.9,2.056,27.7,37.2,11.323,16.7,35.1,51.7,28.5,11.6,6.5,21.4,29.7,130.4,7919.68,19.753930575763874,0.5293838514657844,0.4845407020164302
