,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
0,0,1996,0,ATL,1610612737,"DERRICK ALSTON, JON BARRY, MOOKIE BLAYLOCK, DONNIE BOYCE, WILLIE BURTON, TYRONE CORBIN, ALAN HENDERSON, HENRY JAMES, CHRISTIAN LAETTNER, PRIEST LAUDERDALE, ANTHONY MILLER, DIKEMBE MUTOMBO, IVANO NEWBILL, KEN NORMAN, ELDRIDGE RECASNER, STEVEN SMITH",16,19719.0,2799,6280,5.956,659.0,1834.0,3.196,1483,1943,9.654,1018,2340,3358,1550,694,426,1171.0,1585,7740,326.6,43.3,107.0,5.956,10.1,29.5,3.196,22.9,31.700000000000003,9.654,19.3,40.8,59.6,22.9,10.6,6.2,19.0,28.6,119.4,7287.92,17.74025863380496,0.5424027179001306,0.4981687898089172
1,1,1996,0,BOS,1610612738,"DANA BARROS, FRANK BRICKOWSKI, DEE BROWN, MARTY CONLON, TODD DAY, NATE DRIGGERS, PERVIS ELLISON, RICK FOX, STEVE HAMER, MICHAEL HAWKINS, STACEY KING, ALTON LISTER, GREG MINOR, DINO RADJA, BRETT SZABO, ANTOINE WALKER, DAVID WESLEY, ERIC WILLIAMS",18,19905.0,3066,6967,8.039,467.0,1331.0,3.378,1649,2199,13.35,1095,2188,3283,1792,810,315,1294.0,1915,8248,397.5,57.6,130.9,8.039,8.4,24.8,3.378,28.0,37.5,13.35,20.1,44.8,65.1,33.9,15.2,7.8,25.0,39.5,151.6,8133.56,19.61370911831198,0.5197515678248069,0.47358978039328264
2,2,1996,0,CHH,1610612766,"RAFAEL ADDISON, MUGGSY BOGUES, SCOTT BURRELL, TOM CHAMBERS, DELL CURRY, TONY DELK, VLADE DIVAC, JAMIE FEICK, MATT GEIGER, ANTHONY GOLDWIRE, ERIC LECKNER, ANTHONY MASON, GLEN RICE, MALIK ROSE, TONY SMITH, GEORGE ZIDEK",16,18832.0,2848,6065,6.518,561.0,1326.0,5.818,1457,1886,10.583,873,2209,3082,1962,571,343,1100.0,1612,7714,316.9,44.4,100.4,6.518,9.5,22.1,5.818,22.7,30.1,10.583,14.5,36.5,51.1,32.1,9.1,5.4,18.3,32.2,120.8,7121.84,18.15252336448598,0.5594038440340893,0.5158285243198681
3,3,1996,0,CHI,1610612741,"RANDY BROWN, JUD BUECHLER, JASON CAFFEY, BISON DELE, RON HARPER, MICHAEL JORDAN, STEVE KERR, TONI KUKOC, LUC LONGLEY, ROBERT PARISH, SCOTTIE PIPPEN, DENNIS RODMAN, DICKEY SIMPKINS, MATT STEIGENGA, BILL WENNINGTON",15,19732.0,3277,6923,6.607,523.0,1403.0,2.927,1381,1848,10.312,1235,2461,3696,2142,716,332,1075.0,1617,8458,304.3,48.3,104.7,6.607,6.8,19.2,2.927,21.1,28.4,10.312,21.0,40.5,61.3,32.5,10.5,5.8,17.9,26.5,124.7,7576.12,18.429645246300424,0.5466564634467924,0.5111223458038423
4,4,1996,0,CLE,1610612739,"TERRELL BRANDON, DANNY FERRY, REGGIE GEARY, TYRONE HILL, ANTONIO LANG, SARUNAS MARCIULIONIS, DONNY MARSHALL, CHRIS MILLS, BOBBY PHILLS, VITALY POTAPENKO, SHAWNELLE SCOTT, BOB SURA, CARL THOMAS, MARK WEST",14,19887.0,2707,5981,6.107,484.0,1287.0,3.642,1282,1773,9.03,911,2161,3072,1716,655,315,1121.0,1885,7180,300.6,39.7,90.1,6.107,7.5,20.7,3.642,17.3,24.3,9.03,14.7,31.3,46.3,25.0,9.0,4.6,17.3,29.1,103.9,6971.12,16.825753507316335,0.5309771162174315,0.49306136097642533
5,5,1996,0,DAL,1610612742,"GREG DREILING, TONY DUMAS, CHRIS GATLING, DEREK HARPER, JIM JACKSON, JASON KIDD, JAMAL MASHBURN, GEORGE MCCLOUD, LOREN MEYER, OLIVER MILLER, ERIC MONTROSS, FRED ROBERTS, STEVIN SMITH, ERICK STRICKLAND, SAMAKI WALKER",15,12208.0,1741,3949,6.358,282.0,849.0,3.959,856,1219,10.195,580,1345,1925,1106,426,202,814.0,1192,4620,313.8,43.5,101.2,6.358,7.2,22.4,3.959,22.2,31.7,10.195,15.2,35.0,49.8,29.4,10.9,5.1,21.9,32.0,116.3,4719.36,18.55580602883355,0.5150088287227781,0.4765763484426437
6,6,1996,0,DEN,1610612743,"MELVIN BOOKER, DALE ELLIS, LAPHONSO ELLIS, DARVIN HAM, TOM HAMMONDS, MARK JACKSON, ERVIN JOHNSON, JIMMY KING, ANTONIO MCDYESS, JEFF MCINNIS, ERIC MURDOCK, RICKY PIERCE, BRYANT STITH, LASALLE THOMPSON, AARON WILLIAMS",15,16952.0,2535,5676,6.689,440.0,1206.0,3.354,1358,1783,9.302,930,2248,3178,1403,397,479,1043.0,1510,6868,310.1,47.2,104.8,6.689,8.1,21.8,3.354,24.5,32.2,9.302,17.4,38.3,55.7,28.7,8.8,10.3,24.3,27.1,127.1,6573.52,18.613081642284097,0.5315361611758805,0.4853770260747005
7,7,1996,0,DET,1610612765,"STACEY AUGMON, MICHAEL CURRY, JOE DUMARS, LITTERIAL GREEN, GRANT HILL, LINDSEY HUNTER, GRANT LONG, RICK MAHORN, TERRY MILLS, THEO RATLIFF, DON REID, KENNY SMITH, OTIS THORPE, JEROME WILLIAMS",14,18950.0,2726,5876,6.258,562.0,1448.0,2.673,1436,1934,10.509,831,2190,3021,1475,587,276,936.0,1578,7450,275.6,38.3,83.6,6.258,7.6,19.3,2.673,20.6,28.0,10.509,12.8,32.1,44.8,21.1,8.6,4.0,14.0,23.9,104.8,6831.96,17.305228496042215,0.5537419577342514,0.5117426820966644
8,8,1996,0,GSW,1610612744,"B.J. ARMSTRONG, BIMBO COLES, ANDREW DECLERCQ, TODD FULLER, DONYELL MARSHALL, CHRIS MULLIN, RAY OWES, MARK PRICE, LOU ROE, CLIFFORD ROZIER, JOE SMITH, LATRELL SPREWELL",12,16983.0,2726,5948,4.816,448.0,1265.0,2.782,1507,1898,7.997999999999999,869,1864,2733,1702,549,290,1196.0,1371,7407,252.6,38.6,86.80000000000001,4.816,6.6,18.7,2.782,20.9,26.8,7.997999999999999,12.4,26.6,39.2,24.8,7.9,4.2,17.1,20.2,104.9,7110.12,20.095728669846316,0.5459876870820507,0.495965030262273
9,9,1996,0,HOU,1610612745,"CHARLES BARKLEY, ELMER BENNETT, MATT BULLARD, EMANUAL DAVIS, CLYDE DREXLER, MARIO ELIE, OTHELLA HARRINGTON, CHARLES JONES, RANDY LIVINGSTON, SAM MACK, MATT MALONEY, TRACY MOORE, HAKEEM OLAJUWON, BRENT PRICE, JOE STEPHENS, SEDALE THREATT, KEVIN WILLIS",17,19248.0,2936,6258,7.205,631.0,1736.0,5.111,1468,1951,11.32,903,2491,3394,1978,675,346,1282.0,1562,7971,337.6,48.2,106.2,7.205,11.6,32.800000000000004,5.111,24.9,32.7,11.32,16.0,41.7,57.7,35.2,13.7,5.5,22.8,29.0,132.8,7495.4400000000005,18.691870324189527,0.5600412565833478,0.5195749440715883
