,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
10,10,2004,0,IND,1610612754,"JONATHAN BENDER, AUSTIN CROSHERE, MICHAEL CURRY, JOHN EDWARDS, JEFF FOSTER, TREMAINE FOWLKES, EDDIE GILL, MARCUS HAISLIP, DAVID HARRISON, STEPHEN JACKSON, BRITTON JOHNSEN, ANTHONY JOHNSON, FRED JONES, JAMES JONES, REGGIE MILLER, JERMAINE O'NEAL, SCOT POLLARD, JAMAAL TINSLEY, METTA WORLD PEACE",19,19174.0,2601,6044,8.112,542,1575,3.891,1710,2145,12.323,777,2287,3064,1465,596,324,1075,1807,7454,417.5,60.0,137.9,8.112,10.0,29.4,3.891,37.4,47.6,12.323,17.3,48.9,66.3,30.3,13.0,7.800000000000001,24.7,41.8,167.3,7285.8,18.239198915197665,0.5333581384699047,0.4751819986763733
11,11,2004,0,LAC,1610612746,"MAURICE BAKER, ELTON BRAND, RICK BRUNSON, LIONEL CHALMERS, MARKO JARIC, CHRIS KAMAN, KERRY KITTLES, SHAUN LIVINGSTON, COREY MAGGETTE, DARRICK MARTIN, MIKKI MOORE, MAMADOU N'DIAYE, KIRK PENNEY, ZELJKO REBRACA, QUINTON ROSS, BOBBY SIMMONS, CHRIS WILCOX",17,20002.0,2920,6357,6.89,231,669,2.785,1770,2274,10.703,979,2451,3430,1896,599,422,1208,1813,7841,355.4,48.9,109.6,6.89,4.6,14.2,2.785,27.8,36.3,10.703,15.4,41.3,56.6,35.3,10.9,6.9,21.1,32.3,130.2,7586.56,18.205923407659235,0.5328532828818249,0.4775051124744376
12,12,2004,0,LAL,1610612747,"CHUCKY ATKINS, TONY BOBBITT, TIERRE BROWN, KOBE BRYANT, CARON BUTLER, BRIAN COOK, VLADE DIVAC, DEVEAN GEORGE, BRIAN GRANT, JUMAINE JONES, SLAVA MEDVEDENKO, CHRIS MIHM, LAMAR ODOM, KAREEM RUSH, SASHA VUJACIC, LUKE WALTON",16,19780.0,2895,6629,6.505,644,1813,4.0760000000000005,1661,2137,11.746,1028,2511,3539,1672,508,344,1127,1794,8095,318.2,45.3,106.3,6.505,10.7,30.3,4.0760000000000005,25.2,32.6,11.746,16.8,41.2,57.8,26.3,7.9,5.1,17.7,30.1,126.8,7668.28,18.60856622851365,0.5347272131563372,0.4852918992306532
13,13,2004,0,MEM,1610612763,"SHANE BATTIER, ANTONIO BURKS, BRIAN CARDINAL, ANDRE EMMETT, PAU GASOL, RYAN HUMPHREY, DAHNTAY JONES, MIKE MILLER, JAMES POSEY, STROMILE SWIFT, JAKE TSAKALIDIS, EARL WATSON, BONZI WELLS, JASON WILLIAMS, LORENZEN WRIGHT",15,19709.0,2802,6271,6.531,531,1486,3.301,1526,2024,10.925,887,2307,3194,1716,699,476,1145,1910,7661,310.5,43.8,98.2,6.531,7.8,22.4,3.301,24.7,33.1,10.925,14.2,36.3,50.5,25.9,10.9,7.6,18.1,31.0,119.9,7419.56,18.069860469836115,0.5348694977072034,0.48915643438048156
14,14,2004,0,MIA,1610612748,"MALIK ALLEN, RASUAL BUTLER, MICHAEL DOLEAC, KEYON DOOLING, UDONIS HASLEM, DAMON JONES, EDDIE JONES, CHRISTIAN LAETTNER, SHAQUILLE O'NEAL, WESLEY PERSON, DWYANE WADE, QYNTEL WOODS, DORELL WRIGHT, WANG ZHI-ZHI",14,18474.0,2958,6061,6.396,467,1217,2.91,1571,2342,10.047,823,2426,3249,1702,483,427,1029,1638,7954,295.0,46.1,96.7,6.396,6.5,18.2,2.91,22.3,33.0,10.047,13.3,36.8,50.3,24.9,9.8,6.5,16.599999999999998,27.0,120.8,7297.48,18.960649561545956,0.5608138216564102,0.5265632733872299
15,15,2004,0,MIL,1610612749,"MARCUS FIZER, DAN GADZURIC, KENDALL GILL, ZENDON HAMILTON, MIKE JAMES, TONI KUKOC, DESMOND MASON, ZAZA PACHULIA, MICHAEL REDD, DANIEL SANTIAGO, JOE SMITH, ERICK STRICKLAND, KEITH VAN HORN, MO WILLIAMS",14,18987.0,2883,6390,6.039,291,846,2.518,1689,2190,10.609,962,2322,3284,1629,506,276,1066,1739,7746,317.0,46.0,103.5,6.039,5.2,15.0,2.518,27.3,35.9,10.609,16.0,38.3,54.3,26.8,9.0,4.4,17.7,31.7,124.7,7457.6,18.853152156738822,0.5266808093994778,0.47394366197183097
16,16,2004,0,MIN,1610612750,"ANTHONY CARTER, SAM CASSELL, NDUDI EBI, KEVIN GARNETT, EDDIE GRIFFIN, TRENTON HASSELL, FRED HOIBERG, TROY HUDSON, ERVIN JOHNSON, MARK MADSEN, MICHAEL OLOWOKANDI, LATRELL SPREWELL, WALLY SZCZERBIAK, JOHN THOMAS",14,19757.0,3045,6629,6.546,395,1145,3.567,1449,1820,10.155,947,2580,3527,1918,460,447,1035,1774,7934,304.4,46.8,100.6,6.546,5.3,15.7,3.567,22.0,29.3,10.155,16.8,41.0,58.0,26.8,6.9,7.1,15.9,30.2,120.9,7517.8,18.264635319127397,0.5339309268082586,0.4891386332780208
17,17,2004,0,NJN,1610612751,"TRAVIS BEST, RODNEY BUFORD, ELDEN CAMPBELL, JASON COLLINS, KANIEL DICKENS, DONNELL HARVEY, RICHARD JEFFERSON, JASON KIDD, NENAD KRSTIC, RON MERCER, ALONZO MOURNING, ZORAN PLANINIC, BRIAN SCALABRINE, JABARI SMITH, AWVEE STOREY, BILLY THOMAS, JACQUE VAUGHN, AARON WILLIAMS, ERIC WILLIAMS",19,17063.0,2117,5007,8.042,302,883,4.745,1209,1608,14.373,751,2054,2805,1476,548,260,929,1722,5745,367.3,46.5,109.7,8.042,6.4,18.7,4.745,28.700000000000003,38.2,14.373,16.3,45.9,62.2,28.5,11.4,6.4,21.0,37.0,128.3,5892.52,16.576273808826116,0.502666890657483,0.4529658478130617
18,18,2004,0,NOH,1610612740,"CHRIS ANDERSEN, DARRELL ARMSTRONG, LONNY BAXTER, P.J. BROWN, BARON DAVIS, CORSLEY EDWARDS, MATT FREIJE, ALEX GARCIA, JUNIOR HARRINGTON, GEORGE LYNCH, JAMAAL MAGLOIRE, LEE NAILON, RODNEY ROGERS, JR SMITH, DAVID WESLEY, DAVID WEST",16,14414.0,2018,4813,6.138,233,798,3.024,946,1251,11.176,868,1751,2619,1106,376,259,795,1327,5215,383.9,51.9,132.0,6.138,8.4,28.8,3.024,24.3,32.6,11.176,21.2,43.7,65.1,34.5,10.7,5.7,23.0,38.1,136.0,5290.4400000000005,17.617671708061607,0.4861618662649344,0.44348639102430915
19,19,2004,0,NYK,1610612752,"SHANDON ANDERSON, TREVOR ARIZA, VIN BAKER, JAMISON BREWER, JACKIE BUTLER, JAMAL CRAWFORD, ANFERNEE HARDAWAY, ALLAN HOUSTON, JERMAINE JACKSON, STEPHON MARBURY, NAZR MOHAMMED, MOOCHIE NORRIS, BRUNO SUNDOV, MICHAEL SWEETNEY, KURT THOMAS, TIM THOMAS, JEROME WILLIAMS",17,18839.0,2828,6271,7.387,440,1233,3.076,1488,1930,12.008,905,2246,3151,1633,603,245,1062,1801,7584,336.90000000000003,46.4,106.0,7.387,7.4,22.4,3.076,23.5,30.8,12.008,15.1,34.9,50.0,26.1,10.2,4.0,19.0,32.5,124.0,7277.2,18.541621105154203,0.5325693098508469,0.48604688247488437
20,20,2004,0,ORL,1610612753,"STACEY AUGMON, TONY BATTIE, MICHAEL BRADLEY, KELVIN CATO, ANDREW DECLERCQ, STEVE FRANCIS, PAT GARRITY, GRANT HILL, DWIGHT HOWARD, BRANDON HUNTER, MARK JONES, MARIO KASUN, CUTTINO MOBLEY, JAMEER NELSON, DESHAWN STEVENSON, HEDO TURKOGLU",16,19009.0,2962,6496,7.124,310,878,2.392,1745,2304,10.238,1023,2484,3507,1510,591,435,1236,1876,7979,316.8,48.0,106.9,7.124,6.2,16.5,2.392,26.9,36.6,10.238,16.9,39.6,56.2,23.0,9.8,6.9,19.4,32.3,129.4,7722.76,19.50089326108685,0.5312420103971365,0.47983374384236455
21,21,2004,0,PHI,1610612755,"KEDRICK BROWN, SAMUEL DALEMBERT, JOSH DAVIS, WILLIE GREEN, ANDRE IGUODALA, ALLEN IVERSON, MARC JACKSON, KYLE KORVER, AARON MCKIE, KEVIN OLLIE, JOHN SALMONS, BRIAN SKINNER, KENNY THOMAS, CORLISS WILLIAMSON",14,18652.0,2736,6204,5.898,478,1361,2.602,1672,2115,10.162,840,2333,3173,1617,708,294,1173,1739,7622,290.6,41.5,94.7,5.898,6.6,19.1,2.602,25.2,32.5,10.162,13.8,36.8,50.6,24.1,10.8,4.5,18.3,28.0,114.9,7467.6,19.217499463864463,0.5341574860538782,0.4795293359123146
22,22,2004,0,PHX,1610612756,"LEANDRO BARBOSA, ZARKO CABARKAPA, STEVEN HUNTER, CASEY JACOBSEN, JOE JOHNSON, MACIEJ LAMPE, SHAWN MARION, STEVE NASH, BO OUTLAW, QUENTIN RICHARDSON, PAUL SHIRLEY, AMAR'E STOUDEMIRE, YUTA TABUSE, JAKE VOSKUHL, JACKSON VROMAN",15,18394.0,3181,6619,6.616,702,1809,4.205,1525,2041,10.97,934,2467,3401,1815,548,443,1014,1415,8589,274.3,45.4,96.2,6.616,9.9,24.700000000000003,4.205,22.5,30.200000000000003,10.97,14.9,36.0,50.8,26.2,7.8,6.1,15.4,22.7,123.1,7597.04,19.824829835816026,0.5713020018517927,0.5336153497507177
23,23,2004,0,POR,1610612757,"SHAREEF ABDUR-RAHIM, DEREK ANDERSON, GENO CARLISLE, RICHIE FRAHM, HA SEUNG-JIN, VIKTOR KHRYAPA, DARIUS MILES, TRAVIS OUTLAW, RUBEN PATTERSON, JOEL PRZYBILLA, ZACH RANDOLPH, THEO RATLIFF, DAMON STOUDAMIRE, SEBASTIAN TELFAIR, JAMES THOMAS, NICK VAN EXEL",16,19716.0,2896,6421,7.61,420,1161,3.353,1409,1944,10.968,969,2403,3372,1721,582,544,1240,1700,7621,348.8,50.3,111.7,7.61,6.9,19.0,3.353,24.9,34.9,10.968,18.3,43.2,61.4,28.6,10.1,9.3,21.9,30.7,133.0,7547.36,18.374583079732197,0.5236821707557076,0.4837252764366921
24,24,2004,0,SAC,1610612758,"MATT BARNES, MIKE BIBBY, DOUG CHRISTIE, ERIK DANIELS, MAURICE EVANS, BOBBY JACKSON, KEVIN MARTIN, BRAD MILLER, GREG OSTERTAG, DARIUS SONGAILA, PEJA STOJAKOVIC, CHRIS WEBBER",12,15605.0,2506,5496,5.232,402,1116,3.26,1286,1608,8.264,777,1937,2714,1642,540,235,819,1312,6700,283.7,44.7,99.0,5.232,6.7,19.7,3.26,22.6,28.3,8.264,14.1,36.1,50.5,30.4,10.0,4.3,15.3,24.1,118.7,6245.52,19.210827298942647,0.5400159909212834,0.4925400291120815
25,25,2004,0,SAS,1610612759,"BRENT BARRY, BRUCE BOWEN, DEVIN BROWN, TIM DUNCAN, MANU GINOBILI, DION GLOVER, ROBERT HORRY, LINTON JOHNSON, SEAN MARKS, TONY MASSENBURG, RASHO NESTEROVIC, TONY PARKER, GLENN ROBINSON, MALIK ROSE, BENO UDRIH, MIKE WILKS",16,19390.0,2868,6308,6.469,507,1395,3.666,1503,2064,11.06,909,2420,3329,1763,608,510,1041,1653,7746,307.4,45.2,101.5,6.469,6.7,20.4,3.666,24.7,33.4,11.06,14.8,39.9,54.7,25.3,9.7,8.3,16.4,27.9,121.8,7348.16,18.190390923156265,0.536712046296091,0.49484781230183894
26,26,2004,0,SEA,1610612760,"RAY ALLEN, MATEEN CLEAVES, NICK COLLISON, ANTONIO DANIELS, REGGIE EVANS, DANNY FORTSON, JEROME JAMES, IBRAHIM KUTLUAY, RASHARD LEWIS, FLIP MURRAY, VITALY POTAPENKO, VLADIMIR RADMANOVIC, LUKE RIDNOUR, ROBERT SWIFT, DAMIEN WILKINS",15,19754.0,2882,6498,6.311,666,1824,2.362,1683,2131,10.518,1041,2311,3352,1487,553,338,1039,1944,8113,297.0,42.5,96.4,6.311,9.7,26.8,2.362,24.5,31.4,10.518,15.3,34.1,49.4,20.9,8.3,5.1,15.7,29.8,118.9,7433.64,18.062909790422196,0.5455481975996685,0.49476762080640196
27,27,2004,0,TOR,1610612761,"RAFER ALSTON, RAFAEL ARAUJO, MATT BONNER, CHRIS BOSH, VINCE CARTER, OMAR COOK, DONYELL MARSHALL, JEROME MOISO, LAMOND MURRAY, MILT PALACIO, MORRIS PETERSON, JALEN ROSE, PAPE SOW, LOREN WOODS",14,19061.0,2882,6475,6.033,637,1648,3.536,1582,2041,10.305,818,2364,3182,1618,598,312,1003,1764,7983,305.2,45.3,103.5,6.033,9.1,25.1,3.536,24.3,32.1,10.305,14.2,37.9,52.0,27.4,10.6,5.7,16.2,29.3,124.3,7558.04,19.032890194638266,0.5413642134045116,0.4942857142857143
28,28,2004,0,UTA,1610612762,"CARLOS ARROYO, RAJA BELL, CARLOS BOOZER, CURTIS BORCHARDT, JARRON COLLINS, HOWARD EISLEY, GORDAN GIRICEK, BEN HANDLOGTEN, MATT HARPRING, KRIS HUMPHRIES, ANDREI KIRILENKO, RANDY LIVINGSTON, RAUL LOPEZ, KEITH MCLEOD, MEHMET OKUR, ALEKSANDAR RADOJEVIC, KIRK SNYDER",17,19784.0,2828,6301,7.321,250,762,4.199,1719,2272,12.531,1047,2243,3290,1826,541,374,1225,2189,7625,361.0,49.6,111.2,7.321,4.5,13.5,4.199,30.7,40.5,12.531,18.5,39.4,57.8,36.6,10.3,7.2,23.6,41.9,134.5,7478.68,18.14479579458148,0.5222116296016261,0.4686557689255674
29,29,2004,0,WAS,1610612764,"GILBERT ARENAS, STEVE BLAKE, DAMONE BROWN, KWAME BROWN, JUAN DIXON, JARVIS HAYES, BRENDAN HAYWOOD, LARRY HUGHES, ANTAWN JAMISON, JARED JEFFRIES, ANTHONY PEELER, LARON PROFIT, PETER JOHN RAMOS, MICHAEL RUFFIN, ETAN THOMAS, SAMAKI WALKER",16,19778.0,2966,6794,6.872,514,1498,3.392,1795,2476,10.76,1133,2374,3507,1563,716,347,1134,1807,8241,337.2,49.5,114.7,6.872,8.3,24.0,3.392,28.4,39.6,10.76,19.3,40.6,59.7,25.7,11.7,6.6,20.0,32.300000000000004,135.7,7884.4400000000005,19.13505511174032,0.5226779172543965,0.4743891669119812
