,PLAYER_ID,PLAYER_FULLNAME,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,TS%,eFG%,PER,WS
0,202399,JEFF ADRIEN,2011,0,1610612745,HOU,26.0,8,0,63.0,7,16,0.438,0,0,0.0,7,12,0.583,5,17,22,1,0,2,2,13,21,7.8,0.9,2.0,0.438,0.0,0.0,0.0,0.9,1.5,0.583,0.6,2.1,2.8,0.1,0.0,0.3,0.3,1.6,2.6,0.4934210526315789,0.4375,0.6666666666666666,1.3453035453232765e-05
1,201167,ARRON AFFLALO,2011,0,1610612743,DEN,26.0,62,62,2086.0,329,699,0.471,88,221,0.398,197,247,0.798,40,157,197,149,36,13,85,134,943,33.7,5.3,11.3,0.471,1.4,3.6,0.398,3.2,4.0,0.798,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,15.2,0.5837708003169572,0.5336194563662375,0.5771812080536913,0.018878363779040556
2,201336,BLAKE AHEARN,2011,0,1610612762,UTA,28.0,4,0,30.0,4,14,0.286,2,9,0.222,0,0,0.0,0,2,2,1,0,0,5,4,10,7.6,1.0,3.5,0.286,0.5,2.3,0.222,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,1.3,1.0,2.5,0.35714285714285715,0.35714285714285715,0.26666666666666666,2.922028646049391e-06
3,202374,SOLOMON ALABI,2011,0,1610612761,TOR,24.0,14,0,122.0,13,36,0.361,0,0,0.0,7,8,0.875,15,32,47,3,2,9,5,11,33,8.7,0.9,2.6,0.361,0.0,0.0,0.0,0.5,0.6,0.875,1.1,2.3,3.4,0.2,0.1,0.6,0.4,0.8,2.4,0.41751012145748984,0.3611111111111111,0.639344262295082,4.4013369481873e-05
4,202332,COLE ALDRICH,2011,0,1610612760,OKC,23.0,26,0,173.0,22,42,0.524,0,0,0.0,13,14,0.929,13,35,48,3,8,16,9,22,57,6.7,0.8,1.6,0.524,0.0,0.0,0.0,0.5,0.5,0.929,0.5,1.3,1.8,0.1,0.3,0.6,0.3,0.8,2.2,0.5917774086378738,0.5238095238095238,0.5722543352601156,9.438609393147858e-05
5,200746,LAMARCUS ALDRIDGE,2011,0,1610612757,POR,26.0,55,55,1994.0,483,943,0.512,2,11,0.182,223,274,0.814,150,292,442,134,51,45,111,153,1191,36.3,8.8,17.1,0.512,0.0,0.2,0.182,4.1,5.0,0.814,2.7,5.3,8.0,2.4,0.9,0.8,2.0,2.8,21.7,0.5599119936815977,0.513255567338282,0.8304914744232698,0.026418131850712245
6,202730,LAVOY ALLEN,2011,0,1610612755,PHI,23.0,41,15,624.0,79,167,0.473,0,0,0.0,11,14,0.786,47,124,171,34,13,18,20,73,169,15.2,1.9,4.1,0.473,0.0,0.0,0.0,0.3,0.3,0.786,1.1,3.0,4.2,0.8,0.3,0.4,0.5,1.8,4.1,0.487987987987988,0.47305389221556887,0.5673076923076923,0.0010883495532396088
7,951,RAY ALLEN,2011,0,1610612738,BOS,36.0,46,42,1565.0,226,493,0.458,106,234,0.453,97,106,0.915,14,128,142,109,49,8,68,83,655,34.0,4.9,10.7,0.458,2.3,5.1,0.453,2.1,2.3,0.915,0.3,2.8,3.1,2.4,1.1,0.2,1.5,1.8,14.2,0.606886072196279,0.565922920892495,0.5354632587859425,0.010840055182736051
8,2754,TONY ALLEN,2011,0,1610612763,MEM,30.0,58,57,1525.0,210,448,0.469,8,26,0.308,140,175,0.8,98,135,233,79,104,33,94,142,568,26.3,3.6,7.7,0.469,0.1,0.4,0.308,2.4,3.0,0.8,1.7,2.3,4.0,1.4,1.8,0.6,1.6,2.4,9.8,0.540952380952381,0.47767857142857145,0.5154098360655738,0.008691621044519725
9,201165,MORRIS ALMOND,2011,0,1610612764,WAS,27.0,4,0,67.0,6,17,0.353,1,3,0.333,1,3,0.333,1,7,8,2,7,0,1,6,14,16.7,1.5,4.3,0.353,0.3,0.8,0.333,0.3,0.8,0.333,0.3,1.8,2.0,0.5,1.8,0.0,0.3,1.5,3.5,0.38209606986899564,0.38235294117647056,0.34328358208955223,1.018296585871925e-05
