,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
0,0,2023,0,ATL,1610612737,"SADDIQ BEY, BOGDAN BOGDANOVIĆ, KOBE BUFKIN, CLINT CAPELA, BRUNO FERNANDO, TRENT FORREST, AJ GRIFFIN, MOUHAMED GUEYE, DE'ANDRE HUNTER, JALEN JOHNSON, VÍT KREJČÍ, SETH LUNDY, GARRISON MATHEWS, WESLEY MATTHEWS, PATTY MILLS, DEJOUNTE MURRAY, ONYEKA OKONGWU, TRAE YOUNG",18,19782.0,3519,7565,7.758999999999999,1117,3075,5.326,1520,1906,13.314,1021,2630,3651,2177,613,369,1044,1519,9675,375.0,61.5,136.0,7.758999999999999,20.3,57.2,5.326,26.3,33.2,13.314,18.9,48.7,67.3,39.6,11.7,7.3,19.0,31.1,170.2,8426.64,20.44680618744313,0.5756434116644692,0.5389953734302709
1,1,2023,0,BKN,1610612751,"MIKAL BRIDGES, ARMONI BROOKS, NIC CLAXTON, NOAH CLOWNEY, SPENCER DINWIDDIE, DORIAN FINNEY-SMITH, HARRY GILES III, CAMERON JOHNSON, KEON JOHNSON, ROYCE O'NEALE, DAY'RON SHARPE, BEN SIMMONS, DENNIS SMITH JR., CAM THOMAS, LONNIE WALKER IV, TRENDON WATFORD, DARIQ WHITEHEAD, JALEN WILSON",18,18767.0,3170,6917,8.06,1027,2851,5.408,1236,1641,12.479,919,2580,3499,1917,530,413,937,1451,8603,367.6,58.3,128.6,8.06,19.0,53.9,5.408,23.2,31.4,12.479,18.6,51.8,70.2,39.5,10.2,8.3,18.2,28.200000000000003,158.0,7657.04,19.58426599882773,0.5630943155160858,0.5325285528408269
2,2,2023,0,BOS,1610612738,"DALANO BANTON, OSHAE BRISSETT, JAYLEN BROWN, JD DAVISON, SAM HAUSER, JRUE HOLIDAY, AL HORFORD, LUKE KORNET, SVI MYKHAILIUK, DREW PETERSON, KRISTAPS PORZIŅĢIS, PAYTON PRITCHARD, NEEMIAS QUETA, LAMAR STEVENS, JAYSON TATUM, JORDAN WALSH, DERRICK WHITE",17,19426.0,3554,7300,8.38,1341,3443,6.571,1323,1639,12.378,854,2871,3725,2178,537,525,911,1294,9772,319.7,56.9,115.8,8.38,21.0,53.6,6.571,21.2,26.5,12.378,15.7,47.7,63.0,34.4,9.8,8.9,14.9,23.0,155.9,8078.16,19.96044888294039,0.6091388278004678,0.5786986301369863
3,3,2023,0,CHA,1610612766,"AMARI BAILEY, LAMELO BALL, LEAKY BLACK, JAMES BOUKNIGHT, MILES BRIDGES, GORDON HAYWARD, THEO MALEDON, CODY MARTIN, BRYCE MCGOWENS, NATHAN MENSAH, BRANDON MILLER, FRANK NTILIKINA, NICK RICHARDS, TERRY ROZIER, ISH SMITH, NICK SMITH JR., JT THOR, P.J. WASHINGTON, MARK WILLIAMS",19,15957.0,2719,5893,8.195,780,2197,5.345,975,1242,14.536,661,2126,2787,1535,427,321,842,1213,7193,396.7,66.0,145.8,8.195,18.7,54.6,5.345,25.6,32.3,14.536,17.6,50.9,68.3,44.2,11.6,7.6,22.2,31.1,175.9,6620.48,19.91496145892085,0.5585078298247685,0.5275750890887494
4,4,2023,0,CHI,1610612741,"ONURALP BITIM, JEVON CARTER, ALEX CARUSO, TORREY CRAIG, DEMAR DEROZAN, AYO DOSUNMU, HENRI DRELL, ANDRE DRUMMOND, ANDREW FUNK, JAVONTE GREEN, ZACH LAVINE, JULIAN PHILLIPS, ADAMA SANOGO, TERRY TAYLOR, DALEN TERRY, NIKOLA VUČEVIĆ, COBY WHITE, PATRICK WILLIAMS",18,19981.0,3448,7339,7.907,941,2630,5.027,1369,1731,12.439,916,2677,3593,2048,638,394,957,1541,9206,359.9,60.4,128.9,7.907,17.0,48.5,5.027,23.1,29.5,12.439,18.0,49.0,66.7,32.9,11.7,7.5,17.0,28.9,161.3,8141.64,19.558516590761222,0.568226708013194,0.5339283281100967
5,5,2023,0,CLE,1610612739,"JARRETT ALLEN, EMONI BATES, DARIUS GARLAND, TY JEROME, DAMIAN JONES, CARIS LEVERT, SAM MERRILL, DONOVAN MITCHELL, EVAN MOBLEY, ISAIAH MOBLEY, PETE NANCE, GEORGES NIANG, ISAAC OKORO, CRAIG PORTER JR., MAX STRUS, TRISTAN THOMPSON, DEAN WADE",17,19624.0,3399,7089,7.82,1096,2987,5.52,1273,1663,10.074,802,2722,3524,2289,603,378,1034,1423,9167,337.0,57.5,121.3,7.82,18.2,50.5,5.52,20.9,27.9,10.074,13.9,45.3,59.1,39.8,10.1,6.3,18.1,24.7,154.2,8052.72,19.696828373420303,0.5860713591587475,0.5567781069262238
6,6,2023,0,DAL,1610612742,"GREG BROWN III, SETH CURRY, DEXTER DENNIS, LUKA DONČIĆ, DANTÉ EXUM, JOSH GREEN, TIM HARDAWAY JR., JADEN HARDY, RICHAUN HOLMES, KYRIE IRVING, DERRICK JONES JR., MAXI KLEBER, A.J. LAWSON, DERECK LIVELY II, MARKIEFF MORRIS, DWIGHT POWELL, OLIVIER-MAXENCE PROSPER, BRANDON WILLIAMS, GRANT WILLIAMS",19,18122.0,3258,6855,9.01,1143,3070,5.711,1331,1735,13.214,699,2439,3138,2016,505,323,932,1362,8990,333.9,58.0,122.4,9.01,19.4,53.1,5.711,23.0,31.0,13.214,14.1,45.6,59.7,36.1,8.7,7.1,17.400000000000002,25.6,158.0,7851.4,20.796115219070742,0.5900189016066366,0.5586433260393873
7,7,2023,0,DEN,1610612743,"CHRISTIAN BRAUN, KENTAVIOUS CALDWELL-POPE, COLLIN GILLESPIE, AARON GORDON, JUSTIN HOLIDAY, JAY HUFF, REGGIE JACKSON, NIKOLA JOKIĆ, DEANDRE JORDAN, BRAXTON KEY, JAMAL MURRAY, ZEKE NNAJI, JALEN PICKETT, MICHAEL PORTER JR., JULIAN STRAWTHER, HUNTER TYSON, PEYTON WATSON",17,19706.0,3610,7279,8.135,958,2560,5.652,1240,1628,12.023,881,2763,3644,2415,585,457,967,1489,9418,290.7,52.3,106.0,8.135,14.2,38.5,5.652,17.7,23.7,12.023,13.0,40.7,53.6,35.4,8.8,6.9,14.3,23.5,136.7,8081.32,19.684530599817315,0.5889695471851033,0.5617529880478087
8,8,2023,0,DET,1610612765,"MARVIN BAGLEY III, BUDDY BOEHEIM, BOJAN BOGDANOVIĆ, ALEC BURKS, MALCOLM CAZALON, CADE CUNNINGHAM, JALEN DUREN, JOE HARRIS, KILLIAN HAYES, JADEN IVEY, KEVIN KNOX II, ISAIAH LIVERS, MONTÉ MORRIS, JARED RHODEN, MARCUS SASSER, ISAIAH STEWART, AUSAR THOMPSON, STANLEY UMUDE, JAMES WISEMAN",19,16731.0,2928,6231,8.154,738,2093,5.206,1234,1573,13.412,773,2319,3092,1855,413,343,1077,1489,7828,378.6,62.8,136.0,8.154,17.9,50.9,5.206,25.5,32.5,13.412,15.8,49.4,65.0,36.7,8.7,7.5,21.3,32.4,169.6,7227.12,20.73407208176439,0.5653520378095426,0.529128550794415
9,9,2023,0,GSW,1610612744,"STEPHEN CURRY, USMAN GARUBA, DRAYMOND GREEN, TRAYCE JACKSON-DAVIS, CORY JOSEPH, JONATHAN KUMINGA, KEVON LOONEY, MOSES MOODY, CHRIS PAUL, GARY PAYTON II, BRANDIN PODZIEMSKI, LESTER QUINONES, JEROME ROBINSON, GUI SANTOS, PAT SPENCER, KLAY THOMPSON, ANDREW WIGGINS, DARIO ŠARIĆ",18,19829.0,3582,7515,8.311,1211,3191,4.887,1282,1644,12.354,996,2834,3830,2402,572,377,1124,1598,9657,320.2,55.0,116.4,8.311,18.4,49.6,4.887,19.4,25.2,12.354,16.3,45.5,62.1,39.5,9.2,6.6000000000000005,17.9,26.7,147.6,8366.36,20.2524222098946,0.5860996606120635,0.5572188955422488
