,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
0,0,1981,0,ATL,1610612737,"CHARLIE CRISS, JOHN DREW, MIKE GLENN, STEVE HAWES, EDDIE JOHNSON, RUDY MACKLIN, WES MATTHEWS, JIM MCELROY, TOM MCMILLEN, SAM PELLOM, TREE ROLLINS, DAN ROUNDFIELD, CRAIG SHELTON, RORY SPARROW, FREEMAN WILLIAMS, AL WOOD",16,19880.0,3210,6776,7.222,28.0,128.0,2.966,1833,2387,12.244,1135.0,2368.0,3503,1815,608.0,485.0,1322.0,2268,8281,341.0,55.3,120.0,7.222,0.7000000000000001,3.1,2.966,32.0,41.1,12.244,18.2,38.2,56.4,32.0,10.8,7.199999999999999,22.2,38.9,142.8,8013.28,19.34795975855131,0.5290508389681944,0.4757969303423849
1,1,1981,0,BOS,1610612738,"DANNY AINGE, NATE ARCHIBALD, LARRY BIRD, CHARLES BRADLEY, M.L. CARR, TERRY DUEROD, ERIC FERNSTEN, CHRIS FORD, GERALD HENDERSON, TRACY JACKSON, CEDRIC MAXWELL, KEVIN MCHALE, ROBERT PARISH, RICK ROBEY",14,19780.0,3657,7334,6.481,49.0,184.0,1.659,1817,2457,9.591,1253.0,2489.0,3742,2126,652.0,568.0,1432.0,2014,9180,279.4,50.8,103.7,6.481,0.7,2.4,1.659,25.5,34.5,9.591,17.3,33.6,50.900000000000006,30.5,9.6,7.399999999999999,20.0,28.2,127.7,8594.08,20.855199191102123,0.5454493599585506,0.5019770929915462
2,2,1981,0,CHI,1610612741,"RAY BLUME, ROGER BURKMAN, COBY DIETRICK, ARTIS GILMORE, DAVID GREENWOOD, DWIGHT JONES, LARRY KENON, RONNIE LESTER, JACKIE ROBINSON, RICKY SOBERS, REGGIE THEUS, JAMES WILKES, ORLANDO WOOLRIDGE",13,19468.0,3300,6582,5.79,54.0,213.0,3.222,1919,2506,9.877,1097.0,2502.0,3599,2021,569.0,480.0,1594.0,1965,8573,272.1,44.6,91.1,5.79,0.7,2.9000000000000004,3.222,26.6,34.6,9.877,15.8,33.1,48.8,27.5,8.7,6.300000000000001,22.0,27.5,116.6,8181.64,20.17252516950894,0.5578010160528014,0.5054694621695534
3,3,1981,0,CLE,1610612739,"MEL BENNETT, BRAD BRANSON, KENNY CARR, MICKEY DILLARD, JAMES EDWARDS, DON FORD, KEITH HERRON, GEOFF HUSTON, REGGIE JOHNSON, BILL LAIMBEER, LOWES MOORE, JAMES SILAS, RICHARD WASHINGTON, SCOTT WEDMAN, BOB WILKERSON",15,14104.0,2301,4916,6.765,16.0,88.0,1.495,1169,1562,10.849,815.0,1561.0,2376,1539,429.0,247.0,949.0,1605,5787,306.0,49.4,105.4,6.765,0.5,2.8000000000000003,1.495,23.0,32.2,10.849,18.8,34.0,52.3,29.4,10.2,5.0,21.4,37.6,122.0,5737.28,19.525626772546794,0.5163939692465842,0.4696908055329536
4,4,1981,0,DAL,1610612742,"MARK AGUIRRE, ROLANDO BLACKMAN, ALLAN BRISTOW, WAYNE COOPER, BRAD DAVIS, CLARENCE KEA, TOM LAGARDE, SCOTT LLOYD, OLLIE MACK, KURT NIMPHIUS, JIM SPANARKEL, ELSTON TURNER, JAY VINCENT",13,19730.0,3390,7224,5.88,55.0,190.0,2.263,1740,2366,9.384,1213.0,2228.0,3441,2117,566.0,313.0,1298.0,2193,8575,281.5,48.1,103.8,5.88,0.8,3.0,2.263,24.6,34.0,9.384,17.5,32.2,50.0,29.2,7.9,4.8,18.6,31.9,121.4,8350.04,20.31433958438926,0.5187512704112744,0.47307585825027687
5,5,1981,0,DEN,1610612743,"T.R. DUNN, ALEX ENGLISH, GLEN GONDREZICK, KENNY HIGGS, CEDRICK HORDGES, DAN ISSEL, BILLY MCKINNEY, JAMESEARL RAY, DAVE ROBISCH, JOHN ROCHE, DAVID THOMPSON, KIKI VANDEWEGHE",12,19777.0,3975,7645,5.94,40.0,149.0,2.893,2365,2969,9.193,1148.0,2441.0,3589,2261,662.0,368.0,1445.0,2118,10355,278.5,55.2,108.2,5.94,0.7999999999999999,2.6,2.893,34.300000000000004,43.1,9.193,15.8,35.0,50.7,32.5,9.0,5.3,20.3,30.4,146.2,9248.36,22.446340698791527,0.5784037285954313,0.5225637671680837
6,6,1981,0,DET,1610612765,"KENT BENSON, GLENN HAGAN, ALAN HARDY, PHIL HUBBARD, EDGAR JONES, JEFF JUDKINS, RON LEE, JOHN LONG, PAUL MOKESKI, ISIAH THOMAS, KELLY TRIPUCKA, TERRY TYLER, LARRY WRIGHT",13,16665.0,3049,6339,5.5600000000000005,48.0,191.0,2.076,1644,2175,8.958,1015.0,1868.0,2883,1753,660.0,476.0,1385.0,1786,7790,258.8,45.6,95.9,5.5600000000000005,0.5,2.6,2.076,23.8,32.1,8.958,15.8,28.6,44.2,26.4,10.1,7.4,21.5,31.5,115.4,7666.0,22.080288028802883,0.5338541666666666,0.48477677867171476
7,7,1981,0,GOS,1610612744,"RICKEY BROWN, JOE BARRY CARROLL, WORLD FREE, MIKE GALE, JOEY HASSETT, BERNARD KING, LEWIS LLOYD, HANK MCDOWELL, SONNY PARKER, LORENZO ROMAR, PURVIS SHORT, LARRY SMITH, SAMUEL WILLIAMS",13,19780.0,3646,7349,6.381,91.0,325.0,1.125,1709,2382,9.191,1282.0,2452.0,3734,1820,685.0,390.0,1393.0,2225,9092,274.7,50.0,101.0,6.381,1.2000000000000002,4.6,1.125,23.2,32.6,9.191,18.6,34.7,52.8,24.8,9.5,5.699999999999999,19.5,31.7,124.6,8508.08,20.64650353892821,0.5413786697280484,0.5023132398965846
8,8,1981,0,HOU,1610612745,"MIKE DUNLEAVY, CALVIN GARRETT, ELVIN HAYES, TOM HENDERSON, MAJOR JONES, ALLEN LEAVELL, MOSES MALONE, CALVIN MURPHY, JAWANN OLDHAM, BILLY PAULTZ, ROBERT REID, LARRY SPRIGGS, BILL WILLOUGHBY",13,19780.0,3504,7366,6.126,50.0,176.0,1.5659999999999998,1622,2225,8.363,1403.0,2284.0,3687,1977,648.0,430.0,1300.0,1871,8680,282.4,49.3,103.1,6.126,0.7,2.6,1.5659999999999998,21.6,30.0,8.363,19.1,32.0,51.2,28.0,9.2,6.0,18.4,28.6,120.5,8242.0,20.000808897876645,0.5200718993409227,0.4790931306000543
9,9,1981,0,IND,1610612754,"MIKE BANTOM, DON BUSE, BUTCH CARTER, JOHNNY DAVIS, CLEMON JOHNSON, GEORGE JOHNSON, BILLY KNIGHT, GEORGE MCGINNIS, LOUIS ORR, TOM OWENS, JERRY SICHTING, RAYMOND TOWNSEND, HERB WILLIAMS",13,19830.0,3332,7164,5.776,103.0,316.0,2.749,1612,2176,9.364,1141.0,2372.0,3513,1897,753.0,494.0,1353.0,2041,8379,277.2,46.1,100.4,5.776,1.3,4.4,2.749,22.6,31.2,9.364,16.0,33.4,49.3,26.3,10.6,6.6,19.2,29.8,116.1,8333.44,20.171715582450833,0.5158567938690676,0.4722920156337242
