,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
10,10,2020,0,HOU,1610612745,"ARMONI BROOKS, STERLING BROWN, BRUNO CABOCLO, DEMARCUS COUSINS, ERIC GORDON, JAMES HARDEN, DANUEL HOUSE JR., MASON JONES, ANTHONY LAMB, KJ MARTIN, BEN MCLEMORE, DAVID NWABA, CAMERON OLIVER, JUSTIN PATTON, KEVIN PORTER JR., RAY SPALDING, JAE'SEAN TATE, BRODRIC THOMAS, KHYRI THOMAS, P.J. TUCKER, JOHN WALL, CHRISTIAN WOOD",22,14290.0,2311,5189,9.612,807,2369,6.509,938,1302,14.894,574,1942,2516,1336,437,311,820,1161,6367,502.6,83.3,187.8,9.612,29.9,89.7,6.509,35.2,48.1,14.894,19.9,67.4,87.1,53.1,15.1,13.1,31.8,42.1,231.4,6007.88,20.18042267319804,0.552510638888696,0.5231258431296975
11,11,2020,0,IND,1610612754,"GOGA BITADZE, BRIAN BOWEN II, AMIDA BRIMAH, OSHAE BRISSETT, MALCOLM BROGDON, AARON HOLIDAY, JUSTIN HOLIDAY, JEREMY LAMB, JALEN LECQUE, KELAN MARTIN, T.J. MCCONNELL, DOUG MCDERMOTT, VICTOR OLADIPO, DOMANTAS SABONIS, JAKARR SAMPSON, CASSIUS STANLEY, EDMOND SUMNER, MYLES TURNER, T.J. WARREN",19,16301.0,2843,5953,8.413,827,2250,5.168,1063,1347,15.625,625,2285,2910,1800,558,436,861,1368,7576,372.8,66.7,142.2,8.413,18.0,51.3,5.168,27.2,34.3,15.625,13.9,53.8,68.2,36.0,12.1,10.6,18.8,33.8,178.1,6781.68,19.969366296546227,0.578702289143374,0.5470351083487317
12,12,2020,0,LAC,1610612746,"NICOLAS BATUM, PATRICK BEVERLEY, AMIR COFFEY, MALIK FITTS, PAUL GEORGE, SERGE IBAKA, REGGIE JACKSON, MFIONDU KABENGELE, LUKE KENNARD, KAWHI LEONARD, TERANCE MANN, MARCUS MORRIS SR., DANIEL OTURU, PATRICK PATTERSON, JAY SCRUBB, LOU WILLIAMS, IVICA ZUBAC",17,16611.0,2895,6006,7.656000000000001,994,2416,6.259,1127,1343,13.212,639,2401,3040,1619,474,285,829,1315,7911,331.4,57.2,122.1,7.656000000000001,19.4,48.8,6.259,22.4,26.5,13.212,12.1,47.7,59.9,30.7,9.7,5.5,17.3,27.0,156.5,6786.92,19.611833122629584,0.5995979942154823,0.5647685647685647
13,13,2020,0,LAL,1610612747,"KOSTAS ANTETOKOUNMPO, DEVONTAE CACOK, KENTAVIOUS CALDWELL-POPE, ALEX CARUSO, QUINN COOK, ANTHONY DAVIS, JARED DUDLEY, MARC GASOL, MONTREZL HARRELL, TALEN HORTON-TUCKER, LEBRON JAMES, KYLE KUZMA, WESLEY MATTHEWS, ALFONZO MCKINNIE, MARKIEFF MORRIS, DENNIS SCHRÖDER",16,16456.0,2752,5847,7.129,754,2134,4.598,1168,1570,10.535,618,2293,2911,1733,535,353,998,1238,7426,303.0,51.5,109.2,7.129,13.6,38.5,4.598,22.3,30.5,10.535,11.6,44.3,56.1,32.5,10.1,7.1000000000000005,19.0,22.8,138.7,6917.8,20.178317938745746,0.5679280491908593,0.5351462288353002
14,14,2020,0,MEM,1610612763,"GRAYSON ALLEN, KYLE ANDERSON, DESMOND BANE, DILLON BROOKS, BRANDON CLARKE, GORGUI DIENG, TIM FRAZIER, JAREN JACKSON JR., TYUS JONES, JOHN KONCHAR, SEAN MCDERMOTT, DE'ANTHONY MELTON, JA MORANT, JONTAY PORTER, KILLIAN TILLIE, XAVIER TILLMAN, JONAS VALANČIŪNAS, JUSTISE WINSLOW",18,17406.0,3085,6608,7.965,803,2258,5.756,1184,1536,13.702,803,2543,3346,1938,655,364,916,1349,8157,355.1,59.4,132.7,7.965,16.2,48.5,5.756,24.7,32.2,13.702,16.6,52.7,69.3,37.4,13.5,8.7,19.0,30.3,160.3,7396.84,20.39804205446398,0.5599381644846674,0.5276180387409201
15,15,2020,0,MIA,1610612748,"PRECIOUS ACHIUWA, BAM ADEBAYO, TREVOR ARIZA, AVERY BRADLEY, JIMMY BUTLER, DEWAYNE DEDMON, GORAN DRAGIC, MAURICE HARKLESS, UDONIS HASLEM, TYLER HERRO, ANDRE IGUODALA, MEYERS LEONARD, KENDRICK NUNN, KZ OKPALA, KELLY OLYNYK, DUNCAN ROBINSON, CHRIS SILVA, MAX STRUS, GABE VINCENT",19,17115.0,2788,5940,9.523,918,2562,6.406,1184,1493,12.59,571,2376,2947,1861,555,281,937,1330,7678,377.0,60.6,126.3,9.523,20.3,55.8,6.406,24.3,31.4,12.59,12.9,53.6,66.8,37.8,11.8,6.5,20.1,33.3,165.6,6962.92,19.527908851884312,0.5819382378443273,0.5466329966329966
16,16,2020,0,MIL,1610612749,"JAYLEN ADAMS, GIANNIS ANTETOKOUNMPO, THANASIS ANTETOKOUNMPO, D.J. AUGUSTIN, ELIJAH BRYANT, PAT CONNAUGHTON, TORREY CRAIG, DONTE DIVINCENZO, MAMADI DIAKITE, BRYN FORBES, JRUE HOLIDAY, BROOK LOPEZ, SAM MERRILL, KHRIS MIDDLETON, JORDAN NWORA, BOBBY PORTIS, AXEL TOUPANE, D.J. WILSON",18,16536.0,3150,6451,7.777,1010,2600,6.186,1125,1486,12.888,713,2650,3363,1754,564,327,927,1188,8435,334.1,60.2,127.3,7.777,18.8,51.6,6.186,22.5,29.1,12.888,14.6,51.8,66.5,34.4,10.5,7.3,20.0,26.8,162.1,7318.84,21.244818577648765,0.5936094268132709,0.5665788249883739
17,17,2020,0,MIN,1610612750,"MALIK BEASLEY, JARRETT CULVER, ED DAVIS, ANTHONY EDWARDS, ASHTON HAGANS, JUANCHO HERNANGOMEZ, JAKE LAYMAN, JADEN MCDANIELS, JORDAN MCLAUGHLIN, JAYLEN NOWELL, JOSH OKOGIE, NAZ REID, RICKY RUBIO, D'ANGELO RUSSELL, KARL-ANTHONY TOWNS, JARRED VANDERBILT",16,17405.0,2932,6546,6.75,944,2706,4.553,1265,1662,11.082,757,2376,3133,1846,632,398,983,1507,8073,332.0,55.6,124.8,6.75,18.5,52.1,4.553,23.6,30.9,11.082,15.1,45.2,60.2,34.6,11.8,7.4,18.9,28.8,153.8,7503.28,20.69275725366274,0.5546715256249588,0.5200122212037885
18,18,2020,0,NOP,1610612740,"STEVEN ADAMS, NICKEIL ALEXANDER-WALKER, LONZO BALL, ERIC BLEDSOE, WENYEN GABRIEL, JOSH HART, JAXSON HAYES, WILLY HERNANGOMEZ, BRANDON INGRAM, KIRA LEWIS JR., DIDI LOUZADA, WILL MAGNAY, NAJI MARSHALL, NICOLO MELLI, JAMES NUNNALLY, JJ REDICK, ISAIAH THOMAS, SINDARIUS THORNWELL, ZION WILLIAMSON",19,16640.0,2964,6180,7.693,744,2112,5.4030000000000005,1327,1814,11.943,818,2458,3276,1816,521,295,962,1211,7999,369.8,59.9,133.4,7.693,16.8,51.5,5.4030000000000005,25.4,34.2,11.943,16.6,51.6,68.2,37.5,11.5,5.8,22.3,28.4,162.2,7122.16,20.54469230769231,0.5731453563690142,0.5398058252427185
19,19,2020,0,NYK,1610612752,"RJ BARRETT, IGNAS BRAZDEIKIS, REGGIE BULLOCK JR., ALEC BURKS, TAJ GIBSON, JARED HARPER, KEVIN KNOX II, NERLENS NOEL, FRANK NTILIKINA, ELFRID PAYTON, THEO PINSON, IMMANUEL QUICKLEY, JULIUS RANDLE, AUSTIN RIVERS, MITCHELL ROBINSON, DENNIS SMITH JR., OBI TOPPIN",17,16442.0,2626,5791,6.478,810,2073,4.054,1112,1427,12.099,680,2458,3138,1394,475,344,827,1430,7174,311.6,46.5,104.0,6.478,14.1,38.1,4.054,20.8,26.5,12.099,13.4,44.8,58.2,25.0,9.8,6.6000000000000005,15.0,27.8,127.6,6565.88,19.168120666585573,0.5588202303205544,0.5233983767915731
20,20,2020,0,OKC,1610612760,"DARIUS BAZLEY, MOSES BROWN, CHARLIE BROWN JR., GABRIEL DECK, HAMIDOU DIALLO, LUGUENTZ DORT, SHAI GILGEOUS-ALEXANDER, JOSH HALL, GEORGE HILL, JAYLEN HOARD, AL HORFORD, JUSTIN JACKSON, TY JEROME, THEO MALEDON, DARIUS MILLER, MIKE MUSCALA, ALEKSEJ POKUSEVSKI, JUSTIN ROBINSON, ISAIAH ROBY, KENRICH WILLIAMS",20,16270.0,2591,5933,8.672,809,2384,5.72,1068,1472,15.001,656,2403,3059,1515,471,293,1032,1242,7059,440.9,69.6,158.1,8.672,21.3,64.1,5.72,29.5,40.4,15.001,17.1,61.9,79.0,42.4,13.1,7.5,25.5,33.0,189.9,6956.68,20.523702519975416,0.5363427487736829,0.5048879150514074
21,21,2020,0,ORL,1610612753,"AL-FAROUQ AMINU, COLE ANTHONY, DWAYNE BACON, MO BAMBA, KHEM BIRCH, JORDAN BONE, DEVIN CANNADY, MICHAEL CARTER-WILLIAMS, GARY CLARK, JAMES ENNIS III, EVAN FOURNIER, ROBERT FRANKS, MARKELLE FULTZ, AARON GORDON, DONTA HALL, KARIM MANE, FRANK MASON III, CHUMA OKEKE, CHASSON RANDLE, TERRENCE ROSS, NIKOLA VUČEVIĆ",21,14865.0,2383,5554,8.884,699,2031,6.689,1013,1301,15.651,635,2161,2796,1367,432,272,761,1040,6478,453.8,70.0,163.5,8.884,20.4,59.1,6.689,31.7,41.0,15.651,19.4,63.7,83.1,45.3,12.8,8.4,24.8,33.7,192.2,6252.4400000000005,20.18951362260343,0.5286920299554063,0.49198775657184013
22,22,2020,0,PHI,1610612755,"TONY BRADLEY, SETH CURRY, JOEL EMBIID, TERRANCE FERGUSON, DANNY GREEN, TOBIAS HARRIS, DWIGHT HOWARD, ISAIAH JOE, FURKAN KORKMAZ, DAKOTA MATHIAS, TYRESE MAXEY, SHAKE MILTON, VINCENT POIRIER, PAUL REED, MIKE SCOTT, BEN SIMMONS, MATISSE THYBULLE, ANTHONY TOLLIVER, RAYJON TUCKER",19,17078.0,2942,6167,8.244,801,2143,5.093,1385,1804,12.277,711,2493,3204,1672,642,444,969,1434,8070,332.0,55.9,118.2,8.244,14.9,41.6,5.093,26.2,34.6,12.277,14.7,47.4,62.1,31.4,11.6,8.9,18.0,28.3,153.0,7218.76,20.28928914392786,0.579678081129072,0.5419977298524404
23,23,2020,0,PHX,1610612756,"TY-SHON ALEXANDER, DEANDRE AYTON, DEVIN BOOKER, MIKAL BRIDGES, JEVON CARTER, JAE CROWDER, LANGSTON GALLOWAY, CAMERON JOHNSON, DAMIAN JONES, FRANK KAMINSKY, E'TWAUN MOORE, ABDEL NADER, CHRIS PAUL, CAMERON PAYNE, JALEN SMITH, DARIO ŠARIĆ",16,16879.0,3027,6176,7.385,909,2406,5.236,1108,1327,12.276,586,2352,2938,1906,498,292,844,1315,8071,298.3,51.7,106.8,7.385,15.9,42.1,5.236,19.0,23.2,12.276,10.6,41.4,52.0,31.8,8.6,5.6000000000000005,15.0,24.2,138.0,7017.88,19.957239172936784,0.5969780528648437,0.5637143782383419
24,24,2020,0,POR,1610612757,"CARMELO ANTHONY, KELJIN BLEVINS, ROBERT COVINGTON, CJ ELLEBY, ENES FREEDOM, HARRY GILES III, RONDAE HOLLIS-JEFFERSON, RODNEY HOOD, DERRICK JONES JR., T.J. LEAF, DAMIAN LILLARD, NASSIR LITTLE, CJ MCCOLLUM, JUSUF NURKIĆ, ANFERNEE SIMONS, GARY TRENT JR.",16,16375.0,2817,6206,7.058,1079,2792,4.822,1187,1450,11.496,743,2375,3118,1479,461,353,733,1300,7900,312.6,52.1,116.2,7.058,19.2,50.4,4.822,21.4,27.0,11.496,14.3,44.3,58.7,27.9,8.799999999999999,6.7,14.1,25.6,145.4,6834.0,20.03248854961832,0.5771478667445938,0.5408475668707702
25,25,2020,0,SAC,1610612758,"MARVIN BAGLEY III, HARRISON BARNES, NEMANJA BJELICA, DE'AARON FOX, KYLE GUY, TYRESE HALIBURTON, BUDDY HIELD, RICHAUN HOLMES, JUSTIN JAMES, DAQUAN JEFFRIES, CORY JOSEPH, LOUIS KING, CHIMEZIE METU, JABARI PARKER, JAHMI'US RAMSEY, GLENN ROBINSON III, HASSAN WHITESIDE, ROBERT WOODARD II",18,15024.0,2744,5685,8.477,768,2095,5.142,1061,1432,12.917,602,2030,2632,1631,436,306,820,1208,7317,337.3,59.5,124.2,8.477,15.5,43.4,5.142,22.5,30.8,12.917,14.9,46.6,61.2,33.4,9.9,7.300000000000001,18.3,28.7,157.5,6533.08,20.872460063897762,0.579327577797906,0.5502198768689534
26,26,2020,0,SAS,1610612759,"LAMARCUS ALDRIDGE, KEITA BATES-DIOP, DEMAR DEROZAN, DREW EUBANKS, RUDY GAY, KELDON JOHNSON, TRE JONES, TREY LYLES, PATTY MILLS, DEJOUNTE MURRAY, JAKOB PÖLTL, CAM REYNOLDS, LUKA SAMANIC, DEVIN VASSELL, LONNIE WALKER IV, QUINNDARY WEATHERSPOON, DERRICK WHITE",17,17299.0,2985,6463,7.947,709,2024,5.759,1234,1560,12.284,657,2459,3116,1740,496,364,781,1275,7913,327.6,56.2,122.2,7.947,13.7,39.0,5.759,23.4,29.4,12.284,11.9,45.9,57.7,31.4,9.1,6.9,14.6,24.2,149.3,7273.4,20.181698364067287,0.553403082776177,0.5167105059569859
27,27,2020,0,TOR,1610612761,"OG ANUNOBY, ARON BAYNES, DEANDRE' BEMBRY, CHRIS BOUCHER, TERENCE DAVIS, HENRY ELLENSON, MALACHI FLYNN, FREDDIE GILLESPIE, JALEN HARRIS, STANLEY JOHNSON, ALEX LEN, KYLE LOWRY, PATRICK MCCAW, NORMAN POWELL, PASCAL SIAKAM, MATT THOMAS, FRED VANVLEET, YUTA WATANABE, PAUL WATSON",19,15972.0,2640,5892,9.066,979,2647,6.293,1184,1445,14.941,612,2147,2759,1671,579,359,860,1436,7443,385.7,61.2,136.5,9.066,23.2,63.5,6.293,27.2,33.9,14.941,15.0,52.2,67.2,38.9,13.1,8.3,19.8,37.2,172.9,6775.8,20.36303531179564,0.5701001868929808,0.5311439239646979
28,28,2020,0,UTA,1610612762,"UDOKA AZUBUIKE, BOJAN BOGDANOVIĆ, JARRELL BRANTLEY, JORDAN CLARKSON, MIKE CONLEY, DERRICK FAVORS, TRENT FORREST, RUDY GOBERT, SHAQUILLE HARRISON, ELIJAH HUGHES, ERSAN ILYASOVA, JOE INGLES, DONOVAN MITCHELL, JUWAN MORGAN, GEORGES NIANG, ROYCE O'NEALE, MIYE ONI",17,17221.0,2945,6279,7.648,1195,3059,4.853,1229,1539,14.127,761,2690,3451,1693,472,371,965,1327,8314,290.9,49.4,106.8,7.648,20.4,52.4,4.853,20.8,25.9,14.127,12.7,43.6,56.3,29.3,8.6,6.1000000000000005,16.7,23.4,139.6,7160.16,19.957475175657628,0.5975998251909099,0.5641821946169773
29,29,2020,0,WAS,1610612764,"DENI AVDIJA, BRADLEY BEAL, JORDAN BELL, DAVIS BERTANS, ISAAC BONGA, TROY BROWN JR., THOMAS BRYANT, ANTHONY GILL, RUI HACHIMURA, ROBIN LOPEZ, GARRISON MATHEWS, RAUL NETO, ANŽEJS PASEČŅIKS, JEROME ROBINSON, ISH SMITH, MORITZ WAGNER, RUSSELL WESTBROOK, CASSIUS WINSTON",18,15812.0,2814,6056,7.633,721,2050,5.466,1315,1684,12.087,564,2255,2819,1764,483,193,922,1370,7664,348.0,57.9,125.7,7.633,14.7,43.3,5.466,25.2,32.7,12.087,14.0,49.4,63.5,35.7,10.6,5.2,23.8,33.4,155.4,7154.96,21.720091070073362,0.5637814552388126,0.5241908850726552
