,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
0,0,1997,0,ATL,1610612737,"GREG ANDERSON, DREW BARRY, MOOKIE BLAYLOCK, CHUCKY BROWN, TYRONE CORBIN, CHRIS CRAWFORD, ED GRAY, ALAN HENDERSON, CHRISTIAN LAETTNER, RANDY LIVINGSTON, ANTHONY MILLER, DIKEMBE MUTOMBO, BRIAN OLIVER, ELDRIDGE RECASNER, STEVEN SMITH, DONALD WHITESIDE",16,19880.0,2887,6352,7.064,337,1016,3.512,1749,2314,10.708,1106,2417,3523,1569,653,491,1158,1671,7860,317.6,44.8,99.8,7.064,5.300000000000001,16.3,3.512,26.6,36.2,10.708,16.7,36.8,53.6,24.9,10.7,7.0,18.6,27.2,121.2,7422.16,17.920708249496982,0.5332313002702791,0.48102959697733
1,1,1997,0,BOS,1610612738,"DANA BARROS, CHAUNCEY BILLUPS, BRUCE BOWEN, DEE BROWN, ANDREW DECLERCQ, TYUS EDNEY, PERVIS ELLISON, REGGIE HANSON, DONTAE' JONES, TRAVIS KNIGHT, WALTER MCCARTY, RON MERCER, GREG MINOR, ROY ROGERS, JOHN THOMAS, ANTOINE WALKER",16,19112.0,2922,6732,7.061,405,1222,3.222,1377,1902,9.934,1168,1975,3143,1704,956,355,1230,2121,7626,295.0,43.400000000000006,100.6,7.061,6.5,19.5,3.222,20.4,28.0,9.934,17.7,29.6,47.0,26.1,14.9,5.9,19.4,34.6,113.6,7630.88,19.165039765592297,0.5037733455940641,0.464126559714795
2,2,1997,0,CHH,1610612766,"COREY BECK, MUGGSY BOGUES, DELL CURRY, TONY DELK, VLADE DIVAC, TONY FARMER, MATT GEIGER, JEFF GRAYER, ANTHONY MASON, MICHAEL MCDONALD, BOBBY PHILLS, J.R. REID, GLEN RICE, DAVID WESLEY, TRAVIS WILLIAMS",15,18236.0,2768,5907,6.165,306,784,3.989,1553,2080,9.517,948,2228,3176,1741,646,308,1124,1608,7395,291.6,40.7,91.3,6.165,4.6,14.5,3.989,22.7,30.7,9.517,15.2,32.1,47.3,27.9,10.4,4.4,21.6,28.0,109.4,6998.2,18.42035534108357,0.5419805927706605,0.494498053157271
3,3,1997,0,CHI,1610612741,"KEITH BOOTH, RANDY BROWN, JUD BUECHLER, SCOTT BURRELL, JASON CAFFEY, RON HARPER, MICHAEL JORDAN, STEVE KERR, JOE KLEINE, TONI KUKOC, RUSTY LARUE, LUC LONGLEY, SCOTTIE PIPPEN, DENNIS RODMAN, BILL WENNINGTON",15,19612.0,3037,6759,6.487,311,961,2.709,1464,1961,11.103,1235,2414,3649,1935,692,350,1078,1655,7849,305.0,46.9,105.3,6.487,5.3,16.3,2.709,22.8,30.2,11.103,18.2,36.0,54.2,30.0,10.3,5.5,17.0,26.7,122.0,7464.84,18.270055068325515,0.514901913448721,0.472333185382453
4,4,1997,0,CLE,1610612739,"DEREK ANDERSON, SCOTT BROOKS, MITCHELL BUTLER, TONY DUMAS, DANNY FERRY, GREG GRAHAM, CEDRIC HENDERSON, ZYDRUNAS ILGAUSKAS, HENRY JAMES, SHAWN KEMP, BREVIN KNIGHT, WESLEY PERSON, VITALY POTAPENKO, SHAWNELLE SCOTT, BOB SURA",15,19558.0,2790,6137,6.681,283,763,3.3440000000000003,1645,2174,10.85,949,2300,3249,1885,798,414,1349,1912,7508,290.7,39.8,88.1,6.681,4.4,12.3,3.3440000000000003,23.4,31.2,10.85,12.7,32.1,44.8,28.8,11.4,5.300000000000001,21.0,29.7,107.1,7493.56,18.39098476326823,0.5292124123853185,0.4776763891152029
5,5,1997,0,DAL,1610612742,"CHRIS ANSTEY, SHAWN BRADLEY, ADRIAN CALDWELL, HUBERT DAVIS, MICHAEL FINLEY, A.C. GREEN, MARTIN MUURSEPP, KEVIN OLLIE, ROBERT PACK, KHALID REEVES, ERIC RILEY, DENNIS SCOTT, ERICK STRICKLAND, KURT THOMAS, SAMAKI WALKER, BUBBA WELLS",16,19326.0,2771,6513,6.138,410,1137,3.411,1257,1670,11.337,977,2212,3189,1493,630,458,1062,1597,7209,348.1,48.9,118.2,6.138,6.3,17.4,3.411,22.6,30.5,11.337,18.6,41.7,60.1,26.8,11.8,8.3,22.2,32.4,126.7,7332.8,18.21248059608817,0.49732332569883275,0.4569322892676186
6,6,1997,0,DEN,1610612743,"TONY BATTIE, HAROLD ELLIS, LAPHONSO ELLIS, DANNY FORTSON, DEAN GARRETT, KIWANE GARRIS, ANTHONY GOLDWIRE, BOBBY JACKSON, PRIEST LAUDERDALE, JOHNNY NEWMAN, BRYANT STITH, ERIC WASHINGTON, ERIC WILLIAMS, JOE WOLF, GEORGE ZIDEK",15,18933.0,2566,6157,6.021,242,781,2.903,1603,2082,10.994,1030,2068,3098,1409,619,387,1149,1892,6977,328.4,45.3,110.5,6.021,3.6,11.8,2.903,33.6,44.9,10.994,18.2,34.8,53.1,24.5,10.6,5.9,20.3,32.4,127.5,7192.08,18.23376327048011,0.4932080508067207,0.4364138379080721
7,7,1997,0,DET,1610612765,"BISON DELE, JOE DUMARS, STEVE HENSON, GRANT HILL, LINDSEY HUNTER, GRANT LONG, RICK MAHORN, AARON MCKIE, CHARLES O'BANNON, SCOT POLLARD, THEO RATLIFF, DON REID, MALIK SEALY, JEROME WILLIAMS",14,17804.0,2535,5613,6.436,262,789,1.939,1422,1918,10.765,926,2159,3085,1419,614,291,971,1620,6754,289.5,38.8,85.10000000000001,6.436,3.7,11.6,1.939,21.5,29.2,10.765,15.9,34.1,50.1,21.2,9.8,5.7,15.3,28.4,102.3,6501.92,17.529328240844755,0.5230047762710395,0.4749688223766257
8,8,1997,0,GSW,1610612744,"B.J. ARMSTRONG, BIMBO COLES, ERICK DAMPIER, DUANE FERRELL, ADONAL FOYLE, TODD FULLER, GERALD MADKINS, DONYELL MARSHALL, BRIAN SHAW, DICKEY SIMPKINS, JOE SMITH, FELTON SPENCER, LATRELL SPREWELL, DAVID VAUGHN, BRANDON WILLIAMS",15,13461.0,1883,4583,5.932,115,420,1.775,939,1359,9.712,982,1862,2844,964,384,405,869,1447,4820,307.1,42.9,107.5,5.932,2.8,11.5,1.775,21.5,30.9,9.712,18.7,37.6,56.2,25.8,10.2,7.1,21.5,31.2,109.9,5067.96,18.071620236238022,0.4651647571106513,0.4234126118263146
9,9,1997,0,HOU,1610612745,"CHARLES BARKLEY, MATT BULLARD, EMANUAL DAVIS, CLYDE DREXLER, MARIO ELIE, OTHELLA HARRINGTON, EDDIE JOHNSON, CHARLES JONES, MATT MALONEY, HAKEEM OLAJUWON, BRENT PRICE, RODRICK RHODES, JOE STEPHENS, KEVIN WILLIS",14,19830.0,2946,6513,6.398,573,1670,3.393,1634,2120,10.495,987,2350,3337,1799,686,294,1253,1653,8099,303.9,45.4,101.0,6.398,8.5,24.9,3.393,25.3,33.0,10.495,15.6,36.4,52.1,27.2,10.8,5.3,19.6,26.2,124.5,7711.8,18.666989409984872,0.543863654677805,0.49631506218332566
